physical_element,source_storage_ip,previous_kstep,previous_kinc,current_kstep,current_kinc,previous_time2,current_time2,previous_phase_after_u1,current_phase_after_u1,phase_drop,previous_sdv16_history,current_sdv16_history,sdv16_drop
16428,4,2,139,2,140,1.8176470588235265,1.823529411764703,0.999340513396576,0.9992115617233935,0.000128951673182498,268.6812257113632,268.6812257113632,0.0
16428,4,2,140,2,141,1.823529411764703,1.8294117647058794,0.9992115617233935,0.9990534788538827,0.00015808286951080053,268.6812257113632,268.6812257113632,0.0
16428,4,2,141,2,142,1.8294117647058794,1.8352941176470559,0.9990534788538827,0.9988561642403044,0.00019731461357830327,268.6812257113632,268.6812257113632,0.0
16428,4,2,142,2,143,1.8352941176470559,1.8411764705882323,0.9988561642403044,0.998639210944928,0.00021695329537640973,268.6812257113632,268.6812257113632,0.0
16428,4,2,143,2,144,1.8411764705882323,1.8470588235294088,0.998639210944928,0.9984153700625438,0.00022384088238425193,268.6812257113632,268.6812257113632,0.0
16428,4,2,144,2,145,1.8470588235294088,1.8529411764705852,0.9984153700625438,0.9982180221862171,0.00019734787632663675,268.6812257113632,268.6812257113632,0.0
16428,4,2,145,2,146,1.8529411764705852,1.8588235294117617,0.9982180221862171,0.9980504439496899,0.0001675782365272438,268.6812257113632,268.6812257113632,0.0
16428,4,2,146,2,147,1.8588235294117617,1.864705882352938,0.9980504439496899,0.997923449056791,0.00012699489289891286,268.6812257113632,268.6812257113632,0.0
16428,4,2,147,2,148,1.864705882352938,1.8705882352941146,0.997923449056791,0.9978265126800708,9.693637672014699e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,148,2,149,1.8705882352941146,1.876470588235291,0.9978265126800708,0.9977577505824287,6.876209764217212e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,149,2,150,1.876470588235291,1.8823529411764675,0.9977577505824287,0.9977074439934335,5.030658899518592e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,150,2,151,1.8823529411764675,1.888235294117644,0.9977074439934335,0.9976726398937804,3.480409965306297e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,151,2,152,1.888235294117644,1.8941176470588204,0.9976726398937804,0.9976475729876517,2.5066906128690114e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,152,2,153,1.8941176470588204,1.8999999999999968,0.9976475729876517,0.997630098804825,1.7474182826715534e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,153,2,154,1.8999999999999968,1.9058823529411733,0.997630098804825,0.9976170329218336,1.3065882991436517e-05,268.6812257113632,268.6812257113632,0.0
16428,4,2,154,2,155,1.9058823529411733,1.9117647058823497,0.9976170329218336,0.9976070855974429,9.947324390635615e-06,268.6812257113632,268.6812257113632,0.0
