element,umat_element,integration_point,x,y,SDV15_d,SDV16_H,S,E,LE
486,8346,2,0.05277957767248154,-0.007249420741572976,0.023688705638051033,0.001833560410887003,,,
486,8346,3,0.05277957767248154,-0.007249420741572976,0.022407179698348045,0.0017417981289327145,,,
486,8346,4,0.05277957767248154,-0.007249420741572976,0.02358454279601574,0.0018009706400334835,,,
487,8347,1,0.0381003525108099,-0.012365720700472593,0.0317983478307724,0.0024915868416428566,,,
487,8347,2,0.0381003525108099,-0.012365720700472593,0.029839877039194107,0.002325310604646802,,,
487,8347,3,0.0381003525108099,-0.012365720700472593,0.03203904628753662,0.0026111763436347246,,,
487,8347,4,0.0381003525108099,-0.012365720700472593,0.030033409595489502,0.002437649993225932,,,
488,8348,1,0.07825839333236217,-0.011672456981614232,0.015933506190776825,0.001327724545262754,,,
488,8348,2,0.07825839333236217,-0.011672456981614232,0.016432536765933037,0.001352480729110539,,,
488,8348,3,0.07825839333236217,-0.011672456981614232,0.01593885011970997,0.001314904191531241,,,
488,8348,4,0.07825839333236217,-0.011672456981614232,0.01643315516412258,0.0013395302230492234,,,
489,8349,1,0.0875308271497488,-0.006939701386727393,0.014506497420370579,0.001217504614032805,,,
489,8349,2,0.0875308271497488,-0.006939701386727393,0.014880389906466007,0.0012333018239587545,,,
489,8349,3,0.0875308271497488,-0.006939701386727393,0.014500291086733341,0.001211847411468625,,,
489,8349,4,0.0875308271497488,-0.006939701386727393,0.014871631748974323,0.0012275975896045566,,,
490,8350,1,0.12342049926519394,-0.016091462690383196,0.011761261150240898,0.001030785497277975,,,
490,8350,2,0.12342049926519394,-0.016091462690383196,0.011908230371773243,0.0010375125566497445,,,
490,8350,3,0.12342049926519394,-0.016091462690383196,0.011793858371675014,0.0010269646300002933,,,
490,8350,4,0.12342049926519394,-0.016091462690383196,0.011941325850784779,0.00103366666007787,,,
491,8351,1,0.2409692220389843,-0.006852369988337159,0.0097607197239995,0.0008796959300525486,,,
491,8351,2,0.2409692220389843,-0.006852369988337159,0.009766983799636364,0.0008790077990852296,,,
491,8351,3,0.2409692220389843,-0.006852369988337159,0.00976612325757742,0.0008793690940365195,,,
491,8351,4,0.2409692220389843,-0.006852369988337159,0.009772460907697678,0.0008786811958998442,,,
492,8352,1,0.04390786588191986,-0.022952372673898935,0.026151448488235474,0.002170079154893756,,,
492,8352,2,0.04390786588191986,-0.022952372673898935,0.026393473148345947,0.002248692326247692,,,
492,8352,3,0.04390786588191986,-0.022952372673898935,0.027687909081578255,0.0023602028377354145,,,
492,8352,4,0.04390786588191986,-0.022952372673898935,0.02798941545188427,0.002447842387482524,,,
493,8353,1,0.058361366391181946,-0.012031462974846363,0.02059129811823368,0.001665487070567906,,,
493,8353,2,0.058361366391181946,-0.012031462974846363,0.021564148366451263,0.0017235936829820275,,,
493,8353,3,0.058361366391181946,-0.012031462974846363,0.020542267709970474,0.001630847924388945,,,
493,8353,4,0.058361366391181946,-0.012031462974846363,0.02150014042854309,0.0016881546471267939,,,
494,8354,1,0.1970294937491417,-0.01143794390372932,0.010023573413491249,0.0008945628651417792,,,
494,8354,2,0.1970294937491417,-0.01143794390372932,0.009998145513236523,0.0008944708970375359,,,
494,8354,3,0.1970294937491417,-0.01143794390372932,0.010011068545281887,0.0008952302159741521,,,
494,8354,4,0.1970294937491417,-0.01143794390372932,0.009985864162445068,0.0008951375493779778,,,
495,8355,1,0.1623978428542614,-0.01142959319986403,0.010522665455937386,0.0009296811185777187,,,
495,8355,2,0.1623978428542614,-0.01142959319986403,0.010464531369507313,0.0009280333761125803,,,
495,8355,3,0.1623978428542614,-0.01142959319986403,0.010506988503038883,0.0009308837470598519,,,
495,8355,4,0.1623978428542614,-0.01142959319986403,0.010449128225445747,0.0009292335598729551,,,
496,8356,1,0.16734592989087105,-0.011433895211666822,0.010357595980167389,0.000922421517316252,,,
496,8356,2,0.16734592989087105,-0.011433895211666822,0.010409098118543625,0.0009237502817995846,,,
496,8356,3,0.16734592989087105,-0.011433895211666822,0.010372546501457691,0.0009213205194100738,,,
496,8356,4,0.16734592989087105,-0.011433895211666822,0.010424306616187096,0.0009226467227563262,,,
497,8357,1,0.21687088534235954,-0.01149000832810998,0.009855424985289574,0.000886102148797363,,,
497,8357,2,0.21687088534235954,-0.01149000832810998,0.009870065376162529,0.0008857421344146132,,,
497,8357,3,0.21687088534235954,-0.01149000832810998,0.009866267442703247,0.0008855698397383094,,,
497,8357,4,0.21687088534235954,-0.01149000832810998,0.009881093166768551,0.0008852099417708814,,,
498,8358,1,0.21191315352916718,-0.011478998698294163,0.009881610050797462,0.0008878564112819731,,,
498,8358,2,0.21191315352916718,-0.011478998698294163,0.009898511692881584,0.0008875860366970301,,,
498,8358,3,0.21191315352916718,-0.011478998698294163,0.009892779402434826,0.000887292146217078,,,
498,8358,4,0.21191315352916718,-0.011478998698294163,0.00990987941622734,0.0008870216552168131,,,
499,8359,1,0.21129630506038666,-0.006870368495583534,0.009892100468277931,0.0008854532497934997,,,
499,8359,2,0.21129630506038666,-0.006870368495583534,0.00987529382109642,0.0008857827051542699,,,
499,8359,3,0.21129630506038666,-0.006870368495583534,0.00988595001399517,0.0008858903893269598,,,
499,8359,4,0.21129630506038666,-0.006870368495583534,0.009869206696748734,0.0008862201939336956,,,
500,8360,1,0.23726164549589157,-0.016162149840965867,0.009823345579206944,0.0008826747653074563,,,
500,8360,2,0.23726164549589157,-0.016162149840965867,0.009815065190196037,0.0008832104504108429,,,
500,8360,3,0.23726164549589157,-0.016162149840965867,0.009809312410652637,0.000883168657310307,,,
500,8360,4,0.23726164549589157,-0.016162149840965867,0.009801296517252922,0.0008837045752443373,,,
501,8361,1,0.10299312137067318,-0.011517531936988235,0.01299644447863102,0.0011172927916049957,,,
501,8361,2,0.10299312137067318,-0.011517531936988235,0.013240071944892406,0.0011282693594694138,,,
501,8361,3,0.10299312137067318,-0.011517531936988235,0.013016019947826862,0.00111206469591707,,,
501,8361,4,0.10299312137067318,-0.011517531936988235,0.013259227387607098,0.0011229983065277338,,,
502,8362,1,0.009748912882059813,-0.012962695444002748,0.059946462512016296,0.007292208261787891,,,
502,8362,2,0.009748912882059813,-0.012962695444002748,0.06229313090443611,0.007992674596607685,,,
502,8362,3,0.009748912882059813,-0.012962695444002748,0.05647841468453407,0.007310707587748766,,,
502,8362,4,0.009748912882059813,-0.012962695444002748,0.058487314730882645,0.00813903659582138,,,
503,8363,1,0.005035106441937387,-0.026284989900887012,0.0466015599668026,0.00500556780025363,,,
503,8363,2,0.005035106441937387,-0.026284989900887012,0.04256179556250572,0.005010334309190512,,,
503,8363,3,0.005035106441937387,-0.026284989900887012,0.04610615596175194,0.004878391977399588,,,
503,8363,4,0.005035106441937387,-0.026284989900887012,0.043250054121017456,0.004909203387796879,,,
504,8364,1,0.02340361336246133,-0.011852707248181105,0.042897358536720276,0.003835734212771058,,,
504,8364,2,0.02340361336246133,-0.011852707248181105,0.04612654447555542,0.004378459881991148,,,
504,8364,3,0.02340361336246133,-0.011852707248181105,0.04206066206097603,0.00353797385469079,,,
504,8364,4,0.02340361336246133,-0.011852707248181105,0.044994648545980453,0.004065539687871933,,,
505,8365,1,0.03284103097394109,-0.0072481692768633366,0.034151963889598846,0.0027205648366361856,,,
505,8365,2,0.03284103097394109,-0.0072481692768633366,0.03666485846042633,0.002901066094636917,,,
505,8365,3,0.03284103097394109,-0.0072481692768633366,0.0338548868894577,0.0026024882681667805,,,
505,8365,4,0.03284103097394109,-0.0072481692768633366,0.036285363137722015,0.0027779503725469112,,,
506,8366,1,0.02824108535423875,-0.011908149346709251,0.0378941148519516,0.003226745408028364,,,
506,8366,2,0.02824108535423875,-0.011908149346709251,0.04069148376584053,0.0035595898516476154,,,
506,8366,3,0.02824108535423875,-0.011908149346709251,0.03740653395652771,0.0030223573558032513,,,
506,8366,4,0.02824108535423875,-0.011908149346709251,0.0400274358689785,0.003343406831845641,,,
507,8367,1,0.033127566799521446,-0.012159988284111023,0.03363896533846855,0.0027800570242106915,,,
507,8367,2,0.033127566799521446,-0.012159988284111023,0.03600439801812172,0.0030067875050008297,,,
507,8367,3,0.033127566799521446,-0.012159988284111023,0.033346135169267654,0.002631419338285923,,,
507,8367,4,0.033127566799521446,-0.012159988284111023,0.03561628609895706,0.0028477467130869627,,,
508,8368,1,0.06833912059664726,-0.011814117897301912,0.017880715429782867,0.0014671861426904798,,,
508,8368,2,0.06833912059664726,-0.011814117897301912,0.01857009343802929,0.0015042712911963463,,,
508,8368,3,0.06833912059664726,-0.011814117897301912,0.017865730449557304,0.0014464250998571515,,,
508,8368,4,0.06833912059664726,-0.011814117897301912,0.018547695130109787,0.0014831910375505686,,,
509,8369,1,0.08320743218064308,-0.011634637601673603,0.015165328048169613,0.001273015746846795,,,
509,8369,2,0.08320743218064308,-0.011634637601673603,0.015593959018588066,0.0012937941355630755,,,
509,8369,3,0.08320743218064308,-0.011634637601673603,0.015176376327872276,0.0012624918017536402,,,
509,8369,4,0.08320743218064308,-0.011634637601673603,0.015602096915245056,0.0012831722851842642,,,
510,8370,1,0.08815517649054527,-0.011596650118008256,0.014503329060971737,0.0012257653288543224,,,
510,8370,2,0.08815517649054527,-0.011596650118008256,0.014873094856739044,0.0012433778028935194,,,
510,8370,3,0.08815517649054527,-0.011596650118008256,0.014517834410071373,0.0012170090340077877,,,
510,8370,4,0.08815517649054527,-0.011596650118008256,0.014885849319398403,0.0012345330324023962,,,
511,8371,1,0.09310190565884113,-0.01156373810954392,0.013929981738328934,0.0011846637353301048,,,
511,8371,2,0.09310190565884113,-0.01156373810954392,0.014250623062252998,0.001199610298499465,,,
511,8371,3,0.09310190565884113,-0.01156373810954392,0.013946986757218838,0.0011773895239457488,,,
511,8371,4,0.09310190565884113,-0.01156373810954392,0.014266266487538815,0.0011922812554985285,,,
512,8372,1,0.09804878570139408,-0.011539628729224205,0.013431395404040813,0.0011487504234537482,,,
512,8372,2,0.09804878570139408,-0.011539628729224205,0.01371046993881464,0.0011615504045039415,,,
512,8372,3,0.09804878570139408,-0.011539628729224205,0.013450080528855324,0.0011426379205659032,,,
512,8372,4,0.09804878570139408,-0.011539628729224205,0.013728289864957333,0.0011553933145478368,,,
513,8373,1,0.1079387292265892,-0.011496996507048607,0.012615029700100422,0.0010895407758653164,,,
513,8373,2,0.1079387292265892,-0.011496996507048607,0.012828964740037918,0.0010989924194291234,,,
513,8373,3,0.1079387292265892,-0.011496996507048607,0.01263499166816473,0.001085079275071621,,,
513,8373,4,0.1079387292265892,-0.011496996507048607,0.012848756276071072,0.0010945035610347986,,,
514,8374,1,0.14197131618857384,-0.006835489999502897,0.010925485752522945,0.000962818565312773,,,
514,8374,2,0.14197131618857384,-0.006835489999502897,0.011016912758350372,0.000965836108662188,,,
514,8374,3,0.14197131618857384,-0.006835489999502897,0.010932359844446182,0.0009616475435905159,,,
514,8374,4,0.14197131618857384,-0.006835489999502897,0.011023808270692825,0.0009646565886214375,,,
515,8375,1,0.13267958536744118,-0.01142657920718193,0.011286547407507896,0.0009917492279782891,,,
515,8375,2,0.13267958536744118,-0.01142657920718193,0.011401844210922718,0.0009962025796994567,,,
515,8375,3,0.13267958536744118,-0.01142657920718193,0.011305148713290691,0.0009894596878439188,,,
515,8375,4,0.13267958536744118,-0.01142657920718193,0.011420758441090584,0.0009939027950167656,,,
516,8376,1,0.17167765647172928,-0.00683671492151916,0.010314015671610832,0.0009142949711531401,,,
516,8376,2,0.17167765647172928,-0.00683671492151916,0.010268207639455795,0.000913358642719686,,,
516,8376,3,0.17167765647172928,-0.00683671492151916,0.010307127609848976,0.0009150000987574458,,,
516,8376,4,0.17167765647172928,-0.00683671492151916,0.010261339135468006,0.0009140633628703654,,,
517,8377,1,0.18217076361179352,-0.011430022539570928,0.010138917714357376,0.000906261324416846,,,
517,8377,2,0.18217076361179352,-0.011430022539570928,0.010175220668315887,0.0009068682556971908,,,
517,8377,3,0.18217076361179352,-0.011430022539570928,0.010152514092624187,0.0009053840767592192,,,
517,8377,4,0.18217076361179352,-0.011430022539570928,0.010189080610871315,0.0009059913572855294,,,
518,8378,1,0.1871148981153965,-0.011427044169977307,0.010081581771373749,0.0009020600118674338,,,
518,8378,2,0.1871148981153965,-0.011427044169977307,0.010113827884197235,0.0009024853352457285,,,
518,8378,3,0.1871148981153965,-0.011427044169977307,0.010094724595546722,0.0009012646623887122,,,
518,8378,4,0.1871148981153965,-0.011427044169977307,0.010127231478691101,0.0009016914409585297,,,
519,8379,1,0.20199089124798775,-0.01145172119140625,0.009980649687349796,0.0008916639490053058,,,
519,8379,2,0.20199089124798775,-0.01145172119140625,0.009958276525139809,0.0008917035302147269,,,
519,8379,3,0.20199089124798775,-0.01145172119140625,0.009968534111976624,0.0008923066197894514,,,
519,8379,4,0.20199089124798775,-0.01145172119140625,0.009946394711732864,0.000892346550244838,,,
520,8380,1,0.21749815717339516,-0.01615267852321267,0.009875989519059658,0.000888492853846401,,,
520,8380,2,0.21749815717339516,-0.01615267852321267,0.009890997782349586,0.0008882260881364346,,,
520,8380,3,0.21749815717339516,-0.01615267852321267,0.009891709312796593,0.000887859205249697,,,
520,8380,4,0.21749815717339516,-0.01615267852321267,0.009907027706503868,0.0008875927305780351,,,
521,8381,1,0.24651623144745827,-0.01146235316991806,0.009776419028639793,0.0008795238682068884,,,
521,8381,2,0.24651623144745827,-0.01146235316991806,0.009770967066287994,0.0008801991352811456,,,
521,8381,3,0.24651623144745827,-0.01146235316991806,0.009767228737473488,0.0008799028000794351,,,
521,8381,4,0.24651623144745827,-0.01146235316991806,0.00976195465773344,0.000880578882060945,,,
522,8382,1,0.3801126927137375,-0.011960411444306374,0.00961611419916153,0.0008733589202165604,,,
522,8382,2,0.3801126927137375,-0.011960411444306374,0.009603519923985004,0.0008723745704628527,,,
522,8382,3,0.3801126927137375,-0.011960411444306374,0.00961336400359869,0.0008732796413823962,,,
522,8382,4,0.3801126927137375,-0.011960411444306374,0.009600897319614887,0.0008722980273887515,,,
523,8383,1,0.2861495390534401,-0.01155233639292419,0.009733383543789387,0.0008805962279438972,,,
523,8383,2,0.2861495390534401,-0.01155233639292419,0.009733734652400017,0.0008799206116236746,,,
523,8383,3,0.2861495390534401,-0.01155233639292419,0.009740385226905346,0.0008803724776953459,,,
523,8383,4,0.2861495390534401,-0.01155233639292419,0.0097408602014184,0.0008796965703368187,,,
524,8384,1,0.3059239760041237,-0.011610968504101038,0.00973830372095108,0.0008807792910374701,,,
524,8384,2,0.3059239760041237,-0.011610968504101038,0.009737853892147541,0.0008812911692075431,,,
524,8384,3,0.3059239760041237,-0.011610968504101038,0.009732101112604141,0.0008809418650344014,,,
524,8384,4,0.3059239760041237,-0.011610968504101038,0.009731785394251347,0.0008814538596197963,,,
525,8385,1,0.44291314482688904,-0.007802386302500963,0.009047756902873516,0.0008232556283473969,,,
525,8385,2,0.44291314482688904,-0.007802386302500963,0.00908416323363781,0.0008265072829090059,,,
525,8385,3,0.44291314482688904,-0.007802386302500963,0.009051666595041752,0.0008231000974774361,,,
525,8385,4,0.44291314482688904,-0.007802386302500963,0.00908738374710083,0.0008264004136435688,,,
526,8386,1,0.4333444759249687,-0.012546221958473325,0.009210234507918358,0.000837502651847899,,,
526,8386,2,0.4333444759249687,-0.012546221958473325,0.009178697131574154,0.0008346192771568894,,,
526,8386,3,0.4333444759249687,-0.012546221958473325,0.009206029586493969,0.0008375821053050458,,,
526,8386,4,0.4333444759249687,-0.012546221958473325,0.009173714555799961,0.0008347515249624848,,,
527,8387,1,0.2706848531961441,-0.00687171786557883,0.009733856655657291,0.0008779826457612216,,,
527,8387,2,0.2706848531961441,-0.00687171786557883,0.009732544422149658,0.0008787468541413546,,,
527,8387,3,0.2706848531961441,-0.00687171786557883,0.009729143232107162,0.000878221180755645,,,
527,8387,4,0.2706848531961441,-0.00687171786557883,0.009727907367050648,0.0008789856219664216,,,
528,8388,1,0.2768551781773567,-0.016196622513234615,0.009761081077158451,0.0008807751000858843,,,
528,8388,2,0.2768551781773567,-0.016196622513234615,0.009759670123457909,0.0008814383181743324,,,
528,8388,3,0.2768551781773567,-0.016196622513234615,0.00975043699145317,0.0008810657891444862,,,
528,8388,4,0.2768551781773567,-0.016196622513234615,0.009749224409461021,0.0008817291236482561,,,
529,8389,1,0.32078204303979874,-0.011672168737277389,0.009734381921589375,0.0008812808664515615,,,
529,8389,2,0.32078204303979874,-0.011672168737277389,0.009733041748404503,0.0008816125337034464,,,
529,8389,3,0.32078204303979874,-0.011672168737277389,0.009728850796818733,0.0008814004831947386,,,
529,8389,4,0.32078204303979874,-0.011672168737277389,0.009727636352181435,0.0008817321504466236,,,
530,8390,1,0.33068840205669403,-0.01173344231210649,0.009721253998577595,0.0008815572364255786,,,
530,8390,2,0.33068840205669403,-0.01173344231210649,0.009723483584821224,0.0008813803433440626,,,
530,8390,3,0.33068840205669403,-0.01173344231210649,0.00972621887922287,0.0008814710308797657,,,
530,8390,4,0.33068840205669403,-0.01173344231210649,0.009728571400046349,0.0008812940795905888,,,
531,8391,1,0.3554627150297165,-0.011946364771574736,0.0096838204190135,0.0008790512220002711,,,
531,8391,2,0.3554627150297165,-0.011946364771574736,0.009690112434327602,0.0008793787565082312,,,
531,8391,3,0.3554627150297165,-0.011946364771574736,0.009687683545053005,0.0008790500578470528,,,
531,8391,4,0.3554627150297165,-0.011946364771574736,0.009694104082882404,0.0008793773595243692,,,
532,8392,1,0.3850121572613716,-0.011921311030164361,0.009577224962413311,0.0008702953346073627,,,
532,8392,2,0.3850121572613716,-0.011921311030164361,0.009591213427484035,0.00087143195560202,,,
532,8392,3,0.3850121572613716,-0.011921311030164361,0.009579713456332684,0.0008703804342076182,,,
532,8392,4,0.3850121572613716,-0.011921311030164361,0.009593766182661057,0.0008715242147445679,,,
533,8393,1,0.42859577387571335,-0.012404782697558403,0.0092289624735713,0.0008396960329264402,,,
533,8393,2,0.42859577387571335,-0.012404782697558403,0.0092593003064394,0.0008423993713222444,,,
533,8393,3,0.42859577387571335,-0.012404782697558403,0.009232806041836739,0.00083964440273121,,,
533,8393,4,0.42859577387571335,-0.012404782697558403,0.009262933395802975,0.0008423711988143623,,,
534,8394,1,0.4191043972969055,-0.012493891641497612,0.0093577541410923,0.0008509014151059091,,,
534,8394,2,0.4191043972969055,-0.012493891641497612,0.009331697598099709,0.0008485999424010515,,,
534,8394,3,0.4191043972969055,-0.012493891641497612,0.00935493502765894,0.0008508303435519338,,,
534,8394,4,0.4191043972969055,-0.012493891641497612,0.009328867308795452,0.0008485403377562761,,,
535,8395,1,0.13762516528367996,-0.011417994741350412,0.01122512761503458,0.0009799896506592631,,,
535,8395,2,0.13762516528367996,-0.011417994741350412,0.011122114025056362,0.0009761426481418312,,,
535,8395,3,0.13762516528367996,-0.011417994741350412,0.011206741444766521,0.000982009805738926,,,
535,8395,4,0.13762516528367996,-0.011417994741350412,0.011104004457592964,0.000978160765953362,,,
536,8396,1,0.14753855392336845,-0.011424210853874683,0.010796340182423592,0.0009551841067150235,,,
536,8396,2,0.14753855392336845,-0.011424210853874683,0.010877922177314758,0.0009579811012372375,,,
536,8396,3,0.14753855392336845,-0.011424210853874683,0.010813338682055473,0.0009535822318866849,,,
536,8396,4,0.14753855392336845,-0.011424210853874683,0.01089524570852518,0.0009563704370521009,,,
537,8397,1,0.15869828313589096,-0.020779470447450876,0.0106955636292696,0.0009495852282270789,,,
537,8397,2,0.15869828313589096,-0.020779470447450876,0.010729900561273098,0.0009475324768573046,,,
537,8397,3,0.15869828313589096,-0.020779470447450876,0.010628856718540192,0.0009468999924138188,,,
537,8397,4,0.15869828313589096,-0.020779470447450876,0.010662369430065155,0.0009448574273847044,,,
538,8398,1,0.3158300593495369,-0.011651525041088462,0.009736189618706703,0.0008811660227365792,,,
538,8398,2,0.3158300593495369,-0.011651525041088462,0.009735225699841976,0.0008815600886009634,,,
538,8398,3,0.3158300593495369,-0.011651525041088462,0.009730434976518154,0.0008812995511107147,,,
538,8398,4,0.3158300593495369,-0.011651525041088462,0.009729600511491299,0.0008816937333904207,,,
539,8399,1,0.2613782286643982,-0.011466430500149727,0.009754156693816185,0.0008789358544163406,,,
539,8399,2,0.2613782286643982,-0.011466430500149727,0.009751437231898308,0.0008796671754680574,,,
539,8399,3,0.2613782286643982,-0.011466430500149727,0.009745840914547443,0.0008792462176643312,,,
539,8399,4,0.2613782286643982,-0.011466430500149727,0.009743249975144863,0.0008799775969237089,,,
540,8400,1,0.28119654208421707,-0.01152573386207223,0.009742017835378647,0.0008794435998424888,,,
540,8400,2,0.28119654208421707,-0.01152573386207223,0.009741297923028469,0.000880140345543623,,,
540,8400,3,0.28119654208421707,-0.01152573386207223,0.009734680876135826,0.0008796846959739923,,,
540,8400,4,0.28119654208421707,-0.01152573386207223,0.009734082035720348,0.0008803813252598047,,,
541,8401,1,0.34990425407886505,-0.007105446304194629,0.00969726126641035,0.0008794646710157394,,,
541,8401,2,0.34990425407886505,-0.007105446304194629,0.009692042134702206,0.0008792915614321828,,,
541,8401,3,0.34990425407886505,-0.007105446304194629,0.009694918990135193,0.000879479746799916,,,
541,8401,4,0.34990425407886505,-0.007105446304194629,0.009689804166555405,0.0008793066372163594,,,
542,8402,1,0.3412107825279236,-0.01663377438671887,0.009719142690300941,0.0008818895439617336,,,
542,8402,2,0.3412107825279236,-0.01663377438671887,0.009722954593598843,0.0008819328504614532,,,
542,8402,3,0.3412107825279236,-0.01663377438671887,0.009725687094032764,0.000881835469044745,,,
542,8402,4,0.3412107825279236,-0.01663377438671887,0.009729648008942604,0.0008818786591291428,,,
543,8403,1,-0.0017269186209887266,-0.02416797447949648,0.04680828005075455,0.004757209215313196,,,
543,8403,2,-0.0017269186209887266,-0.02416797447949648,0.039826031774282455,0.004778046626597643,,,
543,8403,3,-0.0017269186209887266,-0.02416797447949648,0.04678969085216522,0.004870833829045296,,,
543,8403,4,-0.0017269186209887266,-0.02416797447949648,0.04164433106780052,0.004876289516687393,,,
544,8404,1,-0.014720298815518618,-0.030810112599283457,0.03201179951429367,0.003392123617231846,,,
544,8404,2,-0.014720298815518618,-0.030810112599283457,0.02548406273126602,0.002045778790488839,,,
544,8404,3,-0.014720298815518618,-0.030810112599283457,0.027088511735200882,0.00248660403303802,,,
544,8404,4,-0.014720298815518618,-0.030810112599283457,0.021721772849559784,0.0014196722768247128,,,
545,8405,1,-0.0034960178891196847,-0.0334930713288486,0.03817906230688095,0.004220258444547653,,,
545,8405,2,-0.0034960178891196847,-0.0334930713288486,0.03541341423988342,0.0031781478319317102,,,
545,8405,3,-0.0034960178891196847,-0.0334930713288486,0.033857133239507675,0.0037519503384828568,,,
545,8405,4,-0.0034960178891196847,-0.0334930713288486,0.030340170487761497,0.002937830053269863,,,
546,8406,1,-0.048384856432676315,-0.03932417184114456,0.004037079866975546,0.00023285398492589593,,,
546,8406,2,-0.048384856432676315,-0.03932417184114456,0.005865124054253101,0.00036971754161641,,,
546,8406,3,-0.048384856432676315,-0.03932417184114456,0.006832018960267305,0.00018826557788997889,,,
546,8406,4,-0.048384856432676315,-0.03932417184114456,0.008500924333930016,0.00034033184056170285,,,
547,8407,1,0.47677747160196304,-0.05405988730490208,0.008829737082123756,0.0007852266426198184,,,
547,8407,2,0.47677747160196304,-0.05405988730490208,0.008783906698226929,0.0007840844336897135,,,
547,8407,3,0.47677747160196304,-0.05405988730490208,0.008684837259352207,0.000786483520641923,,,
547,8407,4,0.47677747160196304,-0.05405988730490208,0.008603380061686039,0.0007847519591450691,,,
548,8408,1,0.007199457089882344,-0.02148958295583725,0.05210959166288376,0.007133937440812588,,,
548,8408,2,0.007199457089882344,-0.02148958295583725,0.049159884452819824,0.00627910578623414,,,
548,8408,3,0.007199457089882344,-0.02148958295583725,0.04943758621811867,0.005755780730396509,,,
548,8408,4,0.007199457089882344,-0.02148958295583725,0.04776410013437271,0.004760005045682192,,,
549,8409,1,0.014363806927576661,-0.01765709579922259,0.04810509830713272,0.0051707117818295956,,,
549,8409,2,0.014363806927576661,-0.01765709579922259,0.05045807361602783,0.0052722785621881485,,,
549,8409,3,0.014363806927576661,-0.01765709579922259,0.0495569072663784,0.0058807251043617725,,,
549,8409,4,0.014363806927576661,-0.01765709579922259,0.052561767399311066,0.006076434627175331,,,
550,8410,1,0.014042915776371956,-0.012546202400699258,0.054789505898952484,0.006732326466590166,,,
550,8410,2,0.014042915776371956,-0.012546202400699258,0.052184220403432846,0.005413000471889973,,,
550,8410,3,0.014042915776371956,-0.012546202400699258,0.05787093937397003,0.007156657986342907,,,
550,8410,4,0.014042915776371956,-0.012546202400699258,0.05454717203974724,0.005798169411718845,,,
551,8411,1,0.29663458466529846,-0.016319515882059932,0.009744918905198574,0.0008823827374726534,,,
551,8411,2,0.29663458466529846,-0.016319515882059932,0.009745345450937748,0.0008818221394903958,,,
551,8411,3,0.29663458466529846,-0.016319515882059932,0.009754086844623089,0.0008821656811051071,,,
551,8411,4,0.29663458466529846,-0.016319515882059932,0.009754706174135208,0.0008816054905764759,,,
552,8412,1,0.27190471440553665,-0.016176546923816204,0.009751488454639912,0.000881645071785897,,,
552,8412,2,0.27190471440553665,-0.016176546923816204,0.009753148071467876,0.0008809726568870246,,,
552,8412,3,0.27190471440553665,-0.016176546923816204,0.009762278757989407,0.0008813342428766191,,,
552,8412,4,0.27190471440553665,-0.016176546923816204,0.009764139540493488,0.0008806618861854076,,,
553,8413,1,0.39994389563798904,-0.016631937585771084,0.009517338126897812,0.0008649824885651469,,,
553,8413,2,0.39994389563798904,-0.016631937585771084,0.0094988401979208,0.0008633723482489586,,,
553,8413,3,0.39994389563798904,-0.016631937585771084,0.009513191878795624,0.0008649227675050497,,,
553,8413,4,0.39994389563798904,-0.016631937585771084,0.009494374506175518,0.0008633413817733526,,,
554,8414,1,0.14320408180356026,-0.016049504280090332,0.011096297763288021,0.0009724732954055071,,,
554,8414,2,0.14320408180356026,-0.016049504280090332,0.011003412306308746,0.0009687677375040948,,,
554,8414,3,0.14320408180356026,-0.016049504280090332,0.011067762039601803,0.0009748233715072274,,,
554,8414,4,0.14320408180356026,-0.016049504280090332,0.010975507088005543,0.0009711163002066314,,,
555,8415,1,0.38070863485336304,-0.016804969869554043,0.009622955694794655,0.0008739653858356178,,,
555,8415,2,0.38070863485336304,-0.016804969869554043,0.009610043838620186,0.0008729329565539956,,,
555,8415,3,0.38070863485336304,-0.016804969869554043,0.009618683718144894,0.0008738797041587532,,,
555,8415,4,0.38070863485336304,-0.016804969869554043,0.009605971165001392,0.0008728496031835675,,,
556,8416,1,0.20875456184148788,-0.025555712170898914,0.010054134763777256,0.0008996872929856181,,,
556,8416,2,0.20875456184148788,-0.025555712170898914,0.010032124817371368,0.0008994044619612396,,,
556,8416,3,0.20875456184148788,-0.025555712170898914,0.010026398114860058,0.0009006059844978154,,,
556,8416,4,0.20875456184148788,-0.025555712170898914,0.01000498328357935,0.0009003222221508622,,,
557,8417,1,0.19764062389731407,-0.016078638844192028,0.010053466074168682,0.0008973662042990327,,,
557,8417,2,0.19764062389731407,-0.016078638844192028,0.010027414187788963,0.000897135934792459,,,
557,8417,3,0.19764062389731407,-0.016078638844192028,0.010034933686256409,0.0008981930441223085,,,
557,8417,4,0.19764062389731407,-0.016078638844192028,0.010009278543293476,0.0008979634149000049,,,
558,8418,1,0.37029120326042175,-0.012016320833936334,0.009640658274292946,0.0008756044553592801,,,
558,8418,2,0.37029120326042175,-0.012016320833936334,0.009650412015616894,0.0008763077785260975,,,
558,8418,3,0.37029120326042175,-0.012016320833936334,0.009643763303756714,0.0008756530005484819,,,
558,8418,4,0.37029120326042175,-0.012016320833936334,0.009653669781982899,0.0008763570222072303,,,
