step,frame,step_time,target_abs_u2,rp_u2,rp_rf2,element,integration_point,sdv14,sdv15,sdv16
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7906,4,0.0635351687669754,0.06381405889987946,0.006337547209113836
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7907,1,0.040929365903139114,0.041084859520196915,0.003952697850763798
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7907,2,0.03946209326386452,0.03961034119129181,0.0038273970130831003
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7907,3,0.04032117500901222,0.04047516733407974,0.0037664498668164015
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7907,4,0.03880687803030014,0.0389530211687088,0.0036454929504543543
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7908,1,0.030213214457035065,0.030321314930915833,0.0030567869544029236
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7908,2,0.0314057320356369,0.031520068645477295,0.002933473326265812
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7908,3,0.03286699578166008,0.03298602253198624,0.0030882128048688173
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7908,4,0.03339226543903351,0.03351516276597977,0.0029696784913539886
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7909,1,0.020516883581876755,0.020588602870702744,0.0018508639186620712
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7909,2,0.022368060424923897,0.02244701236486435,0.001996034989133477
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7909,3,0.02031061053276062,0.020381301641464233,0.0019476606976240873
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7909,4,0.022159945219755173,0.022237814962863922,0.0021052826195955276
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7910,1,0.021480124443769455,0.0215561855584383,0.0020290501415729523
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7910,2,0.022276941686868668,0.022356027737259865,0.0020270359236747026
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7910,3,0.01991013064980507,0.019980041310191154,0.001865954021923244
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7910,4,0.020415212959051132,0.02048696205019951,0.0018794731004163623
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7911,1,0.019422518089413643,0.01949063315987587,0.0017552475910633802
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7911,2,0.018595412373542786,0.018660463392734528,0.0017799458000808954
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7911,3,0.02088959701359272,0.020963424816727638,0.0018704092362895608
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7911,4,0.02007306180894375,0.020143816247582436,0.0018886023899540305
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7912,1,0.018770866096019745,0.018836859613656998,0.0017746604280546308
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7912,2,0.020507508888840675,0.02058017998933792,0.001911404076963663
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7912,3,0.019353056326508522,0.019421229138970375,0.00175253686029464
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7912,4,0.020997105166316032,0.021071648225188255,0.0018965726485475898
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7913,1,0.02643372304737568,0.026536574587225914,0.0024326664861291647
