element,integration_point,H_old,H_actual,H_actual_minus_H_old,abs_H_actual_minus_H_old
5576,1,0.001038401481573847,0.001038401481573847,0.0,0.0
5576,2,0.0010404610011280394,0.0010404610011280394,0.0,0.0
5576,3,0.001041616979638398,0.001041616979638398,0.0,0.0
5576,4,0.0010369380095974858,0.0010369380095974858,0.0,0.0
5577,1,0.0010472442745735036,0.0010472442745735036,0.0,0.0
5577,2,0.0010605706513734975,0.0010605706513734975,0.0,0.0
5577,3,0.0010605085657062747,0.0010605085657062747,0.0,0.0
5577,4,0.001048173899150219,0.001048173899150219,0.0,0.0
5578,1,0.001065979587603853,0.001065979587603853,0.0,0.0
5578,2,0.0010679017377057504,0.0010679017377057504,0.0,0.0
5578,3,0.001066843728277698,0.001066843728277698,0.0,0.0
5578,4,0.0010663334462758772,0.0010663334462758772,0.0,0.0
5579,1,0.0010701560123083733,0.0010701560123083733,0.0,0.0
5579,2,0.0010784602247855446,0.0010784602247855446,0.0,0.0
5579,3,0.0010782804598769725,0.0010782804598769725,0.0,0.0
5579,4,0.0010703898138598232,0.0010703898138598232,0.0,0.0
5580,1,0.0010846737339727038,0.0010846737339727038,0.0,0.0
5580,2,0.001087847377684922,0.001087847377684922,0.0,0.0
5580,3,0.0010876406436400477,0.0010876406436400477,0.0,0.0
5580,4,0.0010842150815804736,0.0010842150815804736,0.0,0.0
5581,1,0.00108852517403662,0.00108852517403662,0.0,0.0
5581,2,0.0010921041349983246,0.0010921041349983246,0.0,0.0
5581,3,0.0010923431170066452,0.0010923431170066452,0.0,0.0
5581,4,0.001088840409063687,0.001088840409063687,0.0,0.0
5582,1,0.0010969049550890576,0.0010969049550890576,0.0,0.0
5582,2,0.0011011738956989532,0.0011011738956989532,0.0,0.0
5582,3,0.001100954096814962,0.001100954096814962,0.0,0.0
5582,4,0.0010968615436717862,0.0010968615436717862,0.0,0.0
5583,1,0.0011020246548515422,0.0011020246548515422,0.0,0.0
5583,2,0.0011033248781404984,0.0011033248781404984,0.0,0.0
5583,3,0.001103566521325607,0.001103566521325607,0.0,0.0
5583,4,0.001101727400829694,0.001101727400829694,0.0,0.0
5584,1,0.0011062800230072912,0.0011062800230072912,0.0,0.0
5584,2,0.0011103993045646166,0.0011103993045646166,0.0,0.0
5584,3,0.0011106456346070238,0.0011106456346070238,0.0,0.0
5584,4,0.0011065705169472672,0.0011065705169472672,0.0,0.0
5585,1,0.0011118440922004967,0.0011118440922004967,0.0,0.0
5585,2,0.0011125851967886467,0.0011125851967886467,0.0,0.0
5585,3,0.00111247543974019,0.00111247543974019,0.0,0.0
5585,4,0.0011117703622610965,0.0011117703622610965,0.0,0.0
5586,1,0.0011144134961136565,0.0011144134961136565,0.0,0.0
5586,2,0.0011184963628729355,0.0011184963628729355,0.0,0.0
5586,3,0.0011178843675104294,0.0011178843675104294,0.0,0.0
5586,4,0.001114583047945227,0.001114583047945227,0.0,0.0
5587,1,0.0011185172955890277,0.0011185172955890277,0.0,0.0
5587,2,0.0011184469797153535,0.0011184469797153535,0.0,0.0
5587,3,0.00111942108445916,0.00111942108445916,0.0,0.0
5587,4,0.0011185860409053732,0.0011185860409053732,0.0,0.0
5588,1,0.001122196256658253,0.001122196256658253,0.0,0.0
5588,2,0.00112404717488928,0.00112404717488928,0.0,0.0
5588,3,0.0011239112901514818,0.0011239112901514818,0.0,0.0
5588,4,0.0011217219683253028,0.0011217219683253028,0.0,0.0
5589,1,0.0011243576609475737,0.0011243576609475737,0.0,0.0
5589,2,0.0011249978375429096,0.0011249978375429096,0.0,0.0
5589,3,0.001125930568797888,0.001125930568797888,0.0,0.0
5589,4,0.0011247505535324953,0.0011247505535324953,0.0,0.0
5590,1,0.0011256136268693558,0.0011256136268693558,0.0,0.0
5590,2,0.0011305063255585511,0.0011305063255585511,0.0,0.0
5590,3,0.0011353600686043641,0.0011353600686043641,0.0,0.0
5590,4,0.001125162482036239,0.001125162482036239,0.0,0.0
5591,1,0.0011342658651487285,0.0011342658651487285,0.0,0.0
5591,2,0.001140025879538319,0.001140025879538319,0.0,0.0
5591,3,0.001142889833902322,0.001142889833902322,0.0,0.0
5591,4,0.00113899020098014,0.00113899020098014,0.0,0.0
5592,1,0.0011413845823286632,0.0011413845823286632,0.0,0.0
5592,2,0.0011400643993011985,0.0011400643993011985,0.0,0.0
5592,3,0.001146080148210583,0.001146080148210583,0.0,0.0
5592,4,0.001143403368089537,0.001143403368089537,0.0,0.0
5593,1,0.0011390644433988363,0.0011390644433988363,0.0,0.0
5593,2,0.0011566354414836379,0.0011566354414836379,0.0,0.0
5593,3,0.0011590970001613356,0.0011590970001613356,0.0,0.0
5593,4,0.001151217407006942,0.001151217407006942,0.0,0.0
5594,1,0.0011554539819117026,0.0011554539819117026,0.0,0.0
5594,2,0.0011542136188443456,0.0011542136188443456,0.0,0.0
5594,3,0.0011612287035631746,0.0011612287035631746,0.0,0.0
5594,4,0.0011621069735538356,0.0011621069735538356,0.0,0.0
5595,1,0.001154205292874277,0.001154205292874277,0.0,0.0
5595,2,0.001163422108359994,0.001163422108359994,0.0,0.0
5595,3,0.0011731266399670854,0.0011731266399670854,0.0,0.0
5595,4,0.0011600858148007537,0.0011600858148007537,0.0,0.0
5596,1,0.0011707077072081844,0.0011707077072081844,0.0,0.0
5596,2,0.0011773929833792944,0.0011773929833792944,0.0,0.0
5596,3,0.001187194154835745,0.001187194154835745,0.0,0.0
5596,4,0.0011890567533125564,0.0011890567533125564,0.0,0.0
5597,1,0.001181035034186979,0.001181035034186979,0.0,0.0
5597,2,0.001185887874562915,0.001185887874562915,0.0,0.0
5597,3,0.0011865353397312066,0.0011865353397312066,0.0,0.0
5597,4,0.0011863207100205751,0.0011863207100205751,0.0,0.0
5598,1,0.0011955781202543422,0.0011955781202543422,0.0,0.0
5598,2,0.0012141808256567424,0.0012141808256567424,0.0,0.0
5598,3,0.0012130080066054666,0.0012130080066054666,0.0,0.0
5598,4,0.0011996897241504504,0.0011996897241504504,0.0,0.0
5599,1,0.0012229635632386143,0.0012229635632386143,0.0,0.0
5599,2,0.001225910328580751,0.001225910328580751,0.0,0.0
5599,3,0.0012292823348310474,0.0012292823348310474,0.0,0.0
5599,4,0.001219843380491383,0.001219843380491383,0.0,0.0
5600,1,0.0012270551243069587,0.0012270551243069587,0.0,0.0
5600,2,0.0012298934438520262,0.0012298934438520262,0.0,0.0
5600,3,0.0012332470004960464,0.0012332470004960464,0.0,0.0
5600,4,0.001230280904624583,0.001230280904624583,0.0,0.0
5601,1,3.3937282354493265e-05,3.3937282354493265e-05,0.0,0.0
5601,2,3.003843301835779e-05,3.003843301835779e-05,0.0,0.0
5601,3,3.0069710373721513e-05,3.0069710373721513e-05,0.0,0.0
5601,4,3.395767751919053e-05,3.395767751919053e-05,0.0,0.0
5602,1,2.9128534818617533e-05,2.9128534818617533e-05,0.0,0.0
5602,2,2.9151093466388986e-05,2.9151093466388986e-05,0.0,0.0
5602,3,2.997444378832739e-05,2.997444378832739e-05,0.0,0.0
5602,4,2.9851912636158475e-05,2.9851912636158475e-05,0.0,0.0
5603,1,2.9141588429348048e-05,2.9141588429348048e-05,0.0,0.0
5603,2,2.91005517137182e-05,2.91005517137182e-05,0.0,0.0
5603,3,2.9790503510152173e-05,2.9790503510152173e-05,0.0,0.0
5603,4,2.9952998218401134e-05,2.9952998218401134e-05,0.0,0.0
5604,1,2.9066303045233495e-05,2.9066303045233495e-05,0.0,0.0
5604,2,2.902819379617343e-05,2.902819379617343e-05,0.0,0.0
5604,3,2.347075771925101e-05,2.347075771925101e-05,0.0,0.0
5604,4,2.963783498496573e-05,2.963783498496573e-05,0.0,0.0
5605,1,2.105748668129163e-05,2.105748668129163e-05,0.0,0.0
5605,2,1.0932740186011661e-05,1.0936162573660958e-05,3.422387649296325e-09,3.422387649296325e-09
5605,3,1.1098644868212909e-05,1.1102172246878454e-05,3.527378665545177e-09,3.527378665545177e-09
5605,4,2.121048034350324e-05,2.121048034350324e-05,0.0,0.0
5606,1,9.58167762034705e-06,9.586195931942963e-06,4.518311595913676e-09,4.518311595913676e-09
5606,2,7.903689446446935e-06,7.909100947368677e-06,5.4115009217427175e-09,5.4115009217427175e-09
5606,3,8.085559707546774e-06,8.09112372583652e-06,5.564018289745535e-09,5.564018289745535e-09
5606,4,9.762048367256397e-06,9.766702936697907e-06,4.654569441509977e-09,4.654569441509977e-09
5607,1,6.784775507989222e-06,6.790818742987263e-06,6.043234998041503e-09,6.043234998041503e-09
5607,2,5.4369489540244275e-06,5.443350000133378e-06,6.401046108950712e-09,6.401046108950712e-09
5607,3,5.628421502692242e-06,5.6350148214116035e-06,6.593318719361127e-09,6.593318719361127e-09
5607,4,6.976834383291546e-06,6.983051180106487e-06,6.21679681494097e-09,6.21679681494097e-09
5608,1,5.061704823897341e-06,5.061704823897341e-06,0.0,0.0
5608,2,4.8504773268067655e-06,4.8504773268067655e-06,0.0,0.0
5608,3,4.9564558415475984e-06,4.9564558415475984e-06,0.0,0.0
5608,4,5.162029568176991e-06,5.162029568176991e-06,0.0,0.0
5609,1,4.365480643025164e-06,4.365480643025164e-06,0.0,0.0
5609,2,3.4737268260134263e-06,3.4737268260134263e-06,0.0,0.0
5609,3,3.4056406394659157e-06,3.4056406394659157e-06,0.0,0.0
5609,4,4.486372317265111e-06,4.486372317265111e-06,0.0,0.0
5610,1,1.9066310624056046e-06,1.9066310624056046e-06,0.0,0.0
5610,2,1.848849438977337e-06,1.848849438977337e-06,0.0,0.0
5610,3,1.5749837078624467e-06,1.5749837078624467e-06,0.0,0.0
5610,4,1.6774169422948018e-06,1.6839071816662964e-06,6.490239371494589e-09,6.490239371494589e-09
5611,1,1.785643111943919e-06,1.785643111943919e-06,0.0,0.0
5611,2,1.7250960287510207e-06,1.7250960287510207e-06,0.0,0.0
5611,3,1.5346089024587844e-06,1.5346089024587844e-06,0.0,0.0
5611,4,1.5290488707905343e-06,1.5290488707905343e-06,0.0,0.0
5612,1,1.7081983064692793e-06,1.7081983064692793e-06,0.0,0.0
5612,2,1.8621729875126318e-06,1.8621729875126318e-06,0.0,0.0
5612,3,1.8407074142094763e-06,1.8407074142094763e-06,0.0,0.0
5612,4,1.5649143243914757e-06,1.5649143243914757e-06,0.0,0.0
5613,1,2.010663267888351e-06,2.010663267888351e-06,0.0,0.0
5613,2,2.4565262932042295e-06,2.4565262932042295e-06,0.0,0.0
5613,3,2.4347028603488484e-06,2.4347028603488484e-06,0.0,0.0
5613,4,2.0430011556096967e-06,2.0430011556096967e-06,0.0,0.0
5614,1,2.455706469114418e-06,2.455706469114418e-06,0.0,0.0
5614,2,2.4574204688429842e-06,2.4574204688429842e-06,0.0,0.0
5614,3,2.428697170593802e-06,2.428697170593802e-06,0.0,0.0
5614,4,2.429851759499412e-06,2.429851759499412e-06,0.0,0.0
5615,1,2.460665859066159e-06,2.460665859066159e-06,0.0,0.0
5615,2,3.2744524641382583e-06,3.2744524641382583e-06,0.0,0.0
5615,3,4.977905750292751e-06,4.977905750292751e-06,0.0,0.0
5615,4,2.4331421190733662e-06,2.4331421190733662e-06,0.0,0.0
5616,1,6.6581087413242265e-06,6.6581087413242265e-06,0.0,0.0
5616,2,9.806360846649291e-06,9.806360846649291e-06,0.0,0.0
5616,3,8.919806801451545e-06,8.919806801451545e-06,0.0,0.0
5616,4,6.686581416431872e-06,6.686581416431872e-06,0.0,0.0
5617,1,9.891699310808844e-06,9.891699310808844e-06,0.0,0.0
5617,2,9.984377220996357e-06,9.984377220996357e-06,0.0,0.0
5617,3,1.0749287153944096e-05,1.0749287153944096e-05,0.0,0.0
5617,4,1.063180373629596e-05,1.063180373629596e-05,0.0,0.0
5618,1,1.0001254263788268e-05,1.0001254263788268e-05,0.0,0.0
5618,2,1.171260043133984e-05,1.171260043133984e-05,0.0,0.0
5618,3,1.5765619533274812e-05,1.5765619533274812e-05,0.0,0.0
5618,4,1.070390826328197e-05,1.070390826328197e-05,0.0,0.0
5619,1,1.921514644498991e-05,1.921514644498991e-05,0.0,0.0
5619,2,2.485874765146523e-05,2.485874765146523e-05,0.0,0.0
5619,3,2.3503790104044428e-05,2.3503790104044428e-05,0.0,0.0
5619,4,1.9031187491154995e-05,1.9031187491154995e-05,0.0,0.0
5620,1,2.517202211943728e-05,2.517202211943728e-05,0.0,0.0
5620,2,2.5461475230433574e-05,2.5461475230433574e-05,0.0,0.0
5620,3,2.7032916519199172e-05,2.7032916519199172e-05,0.0,0.0
5620,4,2.55622312605657e-05,2.55622312605657e-05,0.0,0.0
5621,1,2.54840572598693e-05,2.54840572598693e-05,0.0,0.0
5621,2,3.7435179055006116e-05,3.7435179055006116e-05,0.0,0.0
5621,3,3.558562629605749e-05,3.558562629605749e-05,0.0,0.0
5621,4,3.074203692691309e-05,3.074203692691309e-05,0.0,0.0
5622,1,4.15317602465733e-05,4.15317602465733e-05,0.0,0.0
5622,2,4.999522819594547e-05,4.999522819594547e-05,0.0,0.0
5622,3,4.892542981919483e-05,4.892542981919483e-05,0.0,0.0
5622,4,4.134515593016797e-05,4.134515593016797e-05,0.0,0.0
5623,1,5.055717356012521e-05,5.055717356012521e-05,0.0,0.0
5623,2,5.111355419160616e-05,5.111355419160616e-05,0.0,0.0
5623,3,5.4010219072524234e-05,5.4010219072524234e-05,0.0,0.0
5623,4,5.355810196334093e-05,5.355810196334093e-05,0.0,0.0
5624,1,5.117096589336534e-05,5.117096589336534e-05,0.0,0.0
5624,2,7.083548444583471e-05,7.083548444583471e-05,0.0,0.0
5624,3,6.800024303362719e-05,6.800024303362719e-05,0.0,0.0
5624,4,5.951829596515691e-05,5.951829596515691e-05,0.0,0.0
5625,1,7.77406831239229e-05,7.77406831239229e-05,0.0,0.0
5625,2,9.012653897026704e-05,9.012653897026704e-05,0.0,0.0
5625,3,8.864838660822853e-05,8.864838660822853e-05,0.0,0.0
5625,4,7.759793101769392e-05,7.759793101769392e-05,0.0,0.0
5626,1,9.10216576018435e-05,9.10216576018435e-05,0.0,0.0
5626,2,9.142684934654244e-05,9.142684934654244e-05,0.0,0.0
5626,3,9.567399466226686e-05,9.567399466226686e-05,0.0,0.0
5626,4,9.33992538305816e-05,9.33992538305816e-05,0.0,0.0
5627,1,0.00010627520928985741,0.00010627520928985741,0.0,0.0
5627,2,0.00012005412390760225,0.00012005412390760225,0.0,0.0
5627,3,0.00011629593556882514,0.00011629593556882514,0.0,0.0
5627,4,0.000100261630320079,0.000100261630320079,0.0,0.0
5628,1,0.00013098656192407293,0.00013098656192407293,0.0,0.0
5628,2,0.0001408666430743385,0.0001408666430743385,0.0,0.0
5628,3,0.00014021543460182795,0.00014021543460182795,0.0,0.0
5628,4,0.00013018686747449574,0.00013018686747449574,0.0,0.0
5629,1,0.0001435892322734288,0.0001435892322734288,0.0,0.0
5629,2,0.0001516047665658698,0.0001516047665658698,0.0,0.0
5629,3,0.00014833387700712998,0.00014833387700712998,0.0,0.0
5629,4,0.0001419438194718769,0.0001419438194718769,0.0,0.0
5630,1,0.00016790602851508407,0.00016790602851508407,0.0,0.0
5630,2,0.0001915132472359105,0.0001915132472359105,0.0,0.0
5630,3,0.00018406342541563305,0.00018406342541563305,0.0,0.0
5630,4,0.00016219942835079399,0.00016219942835079399,0.0,0.0
5631,1,0.00020022992428478777,0.00020022992428478777,0.0,0.0
5631,2,0.00020060649285803613,0.00020060649285803613,0.0,0.0
5631,3,0.00020585282692136994,0.00020585282692136994,0.0,0.0
5631,4,0.00020424227005409368,0.00020424227005409368,0.0,0.0
5632,1,0.0002136772995792584,0.0002136772995792584,0.0,0.0
5632,2,0.00024273624724591316,0.00024273624724591316,0.0,0.0
5632,3,0.00027000633318352227,0.00027000633318352227,0.0,0.0
5632,4,0.0002084940815370217,0.0002084940815370217,0.0,0.0
5633,1,0.00026718964793585794,0.00026718964793585794,0.0,0.0
5633,2,0.000267040693381393,0.000267040693381393,0.0,0.0
5633,3,0.00027118828313161907,0.00027118828313161907,0.0,0.0
5633,4,0.00027047293924249726,0.00027047293924249726,0.0,0.0
5634,1,0.00026779786111513407,0.00026779786111513407,0.0,0.0
5634,2,0.0003043496600596356,0.0003043496600596356,0.0,0.0
5634,3,0.00030566643089352584,0.00030566643089352584,0.0,0.0
5634,4,0.00027115746271871985,0.00027115746271871985,0.0,0.0
5635,1,0.00033884198917875723,0.00033884198917875723,0.0,0.0
5635,2,0.0003387389847546743,0.0003387389847546743,0.0,0.0
5635,3,0.0003401993700360405,0.0003401993700360405,0.0,0.0
5635,4,0.00033998371236421544,0.00033998371236421544,0.0,0.0
5636,1,0.00033887883649434355,0.00033887883649434355,0.0,0.0
5636,2,0.00037461081327396965,0.00037461081327396965,0.0,0.0
5636,3,0.0003763392646264539,0.0003763392646264539,0.0,0.0
5636,4,0.0003401397206332069,0.0003401397206332069,0.0,0.0
5637,1,0.00042590155001446584,0.00042590155001446584,0.0,0.0
5637,2,0.0004258745374213811,0.0004258745374213811,0.0,0.0
5637,3,0.00042443811664759,0.00042443811664759,0.0,0.0
5637,4,0.00039823647268649135,0.00039823647268649135,0.0,0.0
5638,1,0.00042579167976601747,0.00042579167976601747,0.0,0.0
5638,2,0.00042568370643574556,0.00042568370643574556,0.0,0.0
5638,3,0.0004501642831352864,0.0004501642831352864,0.0,0.0
5638,4,0.0004244013441020476,0.0004244013441020476,0.0,0.0
5639,1,0.0005144941250427615,0.0005144941250427615,0.0,0.0
5639,2,0.0005144719782071154,0.0005144719782071154,0.0,0.0
5639,3,0.0005036782165499448,0.0005036782165499448,0.0,0.0
5639,4,0.000475469788026473,0.000475469788026473,0.0,0.0
5640,1,0.0005144541329533498,0.0005144541329533498,0.0,0.0
5640,2,0.0005144479943321207,0.0005144479943321207,0.0,0.0
5640,3,0.0005269164085480167,0.0005269164085480167,0.0,0.0
5640,4,0.0005143204833054349,0.0005143204833054349,0.0,0.0
5641,1,0.0005584546134028467,0.0005584546134028467,0.0,0.0
5641,2,0.0006080595785392654,0.0006080595785392654,0.0,0.0
5641,3,0.0005909623894012012,0.0005909623894012012,0.0,0.0
5641,4,0.0005499949528476572,0.0005499949528476572,0.0,0.0
5642,1,0.000608248900456147,0.000608248900456147,0.0,0.0
5642,2,0.0006083286125361029,0.0006083286125361029,0.0,0.0
5642,3,0.0006102576026871373,0.0006102576026871373,0.0,0.0
5642,4,0.0006059044701502096,0.0006059044701502096,0.0,0.0
5643,1,0.0006354316414501655,0.0006354316414501655,0.0,0.0
5643,2,0.0006734419305642483,0.0006734419305642483,0.0,0.0
5643,3,0.0006596637640118696,0.0006596637640118696,0.0,0.0
5643,4,0.0006223843829123169,0.0006223843829123169,0.0,0.0
5644,1,0.0006935001836409809,0.0006935001836409809,0.0,0.0
5644,2,0.0006995510326338115,0.0006995510326338115,0.0,0.0
5644,3,0.0007019597301011775,0.0007019597301011775,0.0,0.0
5644,4,0.0006825297410876614,0.0006825297410876614,0.0,0.0
5645,1,0.000705887784346091,0.000705887784346091,0.0,0.0
5645,2,0.0007300115068994074,0.0007300115068994074,0.0,0.0
5645,3,0.0007075380085315205,0.0007075380085315205,0.0,0.0
5645,4,0.0007036949372398452,0.0007036949372398452,0.0,0.0
5646,1,0.0007503403818496999,0.0007503403818496999,0.0,0.0
5646,2,0.0008033270728250753,0.0008033270728250753,0.0,0.0
5646,3,0.0008083158535700514,0.0008083158535700514,0.0,0.0
5646,4,0.0007096894548957922,0.0007096894548957922,0.0,0.0
5647,1,0.0008060056099056162,0.0008060056099056162,0.0,0.0
5647,2,0.0008091009375378132,0.0008091009375378132,0.0,0.0
5647,3,0.0008128202519101087,0.0008128202519101087,0.0,0.0
5647,4,0.0008108618789059666,0.0008108618789059666,0.0,0.0
5648,1,0.0008312528243150873,0.0008312528243150873,0.0,0.0
5648,2,0.000852417166599875,0.000852417166599875,0.0,0.0
5648,3,0.0008333796888042388,0.0008333796888042388,0.0,0.0
5648,4,0.0008174162152788369,0.0008174162152788369,0.0,0.0
5649,1,0.0008736022055834645,0.0008736022055834645,0.0,0.0
5649,2,0.0008915088733896525,0.0008915088733896525,0.0,0.0
5649,3,0.0009052556218572417,0.0009052556218572417,0.0,0.0
5649,4,0.0008534547470000788,0.0008534547470000788,0.0,0.0
5650,1,0.0009005165662480224,0.0009005165662480224,0.0,0.0
5650,2,0.0009039083063800907,0.0009039083063800907,0.0,0.0
5650,3,0.0009120924023982063,0.0009120924023982063,0.0,0.0
5650,4,0.0009070641985514237,0.0009070641985514237,0.0,0.0
5651,1,0.0009077389888206961,0.0009077389888206961,0.0,0.0
5651,2,0.0009113676425521755,0.0009113676425521755,0.0,0.0
5651,3,0.0009340727413451857,0.0009340727413451857,0.0,0.0
5651,4,0.0009153263264079451,0.0009153263264079451,0.0,0.0
5652,1,0.000947694732240844,0.000947694732240844,0.0,0.0
5652,2,0.0009797718397408328,0.0009797718397408328,0.0,0.0
5652,3,0.0009608533499297187,0.0009608533499297187,0.0,0.0
5652,4,0.0009444191240921704,0.0009444191240921704,0.0,0.0
5653,1,0.0009795967191868744,0.0009795967191868744,0.0,0.0
5653,2,0.0009821904946649977,0.0009821904946649977,0.0,0.0
5653,3,0.000970957705869349,0.000970957705869349,0.0,0.0
5653,4,0.0009704424385591889,0.0009704424385591889,0.0,0.0
5654,1,0.0009851653273246896,0.0009851653273246896,0.0,0.0
5654,2,0.000987414398806675,0.000987414398806675,0.0,0.0
5654,3,0.0009939984196332997,0.0009939984196332997,0.0,0.0
5654,4,0.0009769822605497332,0.0009769822605497332,0.0,0.0
5655,1,0.0010276432775577177,0.0010276432775577177,0.0,0.0
5655,2,0.0010301053296214945,0.0010301053296214945,0.0,0.0
5655,3,0.00102014832287095,0.00102014832287095,0.0,0.0
5655,4,0.0010053650032310045,0.0010053650032310045,0.0,0.0
5656,1,0.0010318859506065303,0.0010318859506065303,0.0,0.0
5656,2,0.0010321674956799093,0.0010321674956799093,0.0,0.0
5656,3,0.00102459342927102,0.00102459342927102,0.0,0.0
5656,4,0.0010214929265292571,0.0010214929265292571,0.0,0.0
5657,1,0.0010496168123974518,0.0010496168123974518,0.0,0.0
5657,2,0.001061649318415468,0.001061649318415468,0.0,0.0
5657,3,0.0010551554017050884,0.0010551554017050884,0.0,0.0
5657,4,0.0010344805500254455,0.0010344805500254455,0.0,0.0
5658,1,0.00106324161875222,0.00106324161875222,0.0,0.0
5658,2,0.00106408702378349,0.00106408702378349,0.0,0.0
5658,3,0.0010566806902068725,0.0010566806902068725,0.0,0.0
5658,4,0.0010552789146761631,0.0010552789146761631,0.0,0.0
5659,1,0.0010634272672373527,0.0010634272672373527,0.0,0.0
5659,2,0.0010780792157921745,0.0010780792157921745,0.0,0.0
5659,3,0.0010804597541977565,0.0010804597541977565,0.0,0.0
5659,4,0.001057784088940584,0.001057784088940584,0.0,0.0
5660,1,0.0010846317234937681,0.0010846317234937681,0.0,0.0
5660,2,0.001085674655693444,0.001085674655693444,0.0,0.0
5660,3,0.0010804002312695623,0.0010804002312695623,0.0,0.0
