elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
30206,30206,0.03375,0.00125,0.51803,0.682745,1,False,0.682745,0.0
29062,29062,0.07375,-0.014063,0.513314,0.667794,1,False,0.667794,0.0
29289,29289,0.06125,-0.009375,0.510524,0.672283,1,False,0.672283,0.0
28164,28164,0.14875,-0.069453,0.50964,0.669069,1,False,0.669069,0.0
29956,29956,-0.01125,-0.00125,0.509183,0.715981,1,False,0.715981,0.0
27906,27906,0.08375,-0.094249,0.508361,0.725531,1,False,0.725531,0.0
28349,28349,0.03125,-0.047461,0.507896,0.720722,1,False,0.720722,0.0
29518,29518,0.05375,-0.00625,0.50782,0.674854,1,False,0.674854,0.0
29977,29977,0.04125,-0.00125,0.506902,0.679487,1,False,0.679487,0.0
30665,30665,0.02125,0.00625,0.502593,0.687743,1,False,0.687743,0.0
29724,29724,-0.01125,-0.00375,0.502404,0.717733,1,False,0.717733,0.0
30436,30436,0.02875,0.00375,0.502188,0.684354,1,False,0.684354,0.0
