step,frame,global_frame,step_time,rp_u2,rp_rf2,odb_element,odb_integration_point,source_storage_ip,mapped_physical_element,centroid_x,centroid_y,relation_to_worst_event,sdv14,sdv15,sdv16,abs_sdv14_minus_sdv15
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.88046139478683472,0.88047921657562256,3.1566281318664551,1.7821788787841797e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94111961126327515,0.94117003679275513,2.4745321273803711,5.0425529479980469e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.95444649457931519,0.95446562767028809,3.0100438594818115,1.9133090972900391e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86733335256576538,0.86734414100646973,8.6782331466674805,1.0788440704345703e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94832348823547363,0.94832557439804077,140.02508544921875,2.0861625671386719e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90549945831298828,0.90549510717391968,47.572231292724609,4.3511390686035156e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97528672218322754,0.97513484954833984,150.66653442382812,0.00015187263488769531
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98011046648025513,0.98011016845703125,232.23213195800781,2.9802322387695312e-07
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98596388101577759,0.98596590757369995,222.65171813964844,2.0265579223632812e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,1.0000951290130615,0.99993216991424561,232.453857421875,0.00016295909881591797
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99808573722839355,0.99803996086120605,220.88490295410156,4.57763671875e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.9883347749710083,0.98833733797073364,232.14762878417969,2.5629997253417969e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98895889520645142,0.98896044492721558,222.09455871582031,1.5497207641601562e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99759864807128906,0.99759119749069214,268.68121337890625,7.4505805969238281e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99827724695205688,0.9982573390007019,257.94308471679688,1.9907951354980469e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.96396934986114502,0.96567255258560181,211.10906982421875,0.0017032027244567871
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99527257680892944,0.99564468860626221,743.7252197265625,0.00037211179733276367
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.92009639739990234,0.92186790704727173,43.0570068359375,0.0017715096473693848
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.97857952117919922,0.97930139303207397,616.81512451171875,0.00072187185287475586
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0052322149276733,1.0051405429840088,1116.45703125,9.1671943664550781e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0011392831802368,1.001111626625061,1383.1883544921875,2.765655517578125e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99928230047225952,0.99954813718795776,1123.614990234375,0.00026583671569824219
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.9973599910736084,0.99742960929870605,1391.716064453125,6.961822509765625e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.9999045729637146,0.99989944696426392,1550.1473388671875,5.1259994506835938e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.0006241798400879,1.0006166696548462,1466.8763427734375,7.5101852416992188e-06
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.9969407320022583,0.99695199728012085,1487.4708251953125,1.1265277862548828e-05
Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99771749973297119,0.99776577949523926,1406.7122802734375,4.8279762268066406e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.85463058948516846,0.85465323925018311,2.5626449584960938,2.2649765014648438e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.88049608469009399,0.88051152229309082,3.1566281318664551,1.5437602996826172e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94121766090393066,0.94126087427139282,2.4745321273803711,4.3213367462158203e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.95448362827301025,0.95450007915496826,3.0100438594818115,1.6450881958007812e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86735433340072632,0.8673635721206665,8.6782331466674805,9.2387199401855469e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94832748174667358,0.94832926988601685,140.02508544921875,1.7881393432617188e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90549099445343018,0.90548723936080933,47.572231292724609,3.7550926208496094e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97499161958694458,0.97486156225204468,150.66653442382812,0.00013005733489990234
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010987043380737,0.98010963201522827,232.23213195800781,2.384185791015625e-07
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98596787452697754,0.9859696626663208,222.65171813964844,1.7881393432617188e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99977844953536987,0.99963885545730591,232.453857421875,0.00013959407806396484
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99799680709838867,0.99795752763748169,220.88490295410156,3.9279460906982422e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98833978176116943,0.98834198713302612,232.14762878417969,2.2053718566894531e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98896193504333496,0.98896330595016479,222.09455871582031,1.3709068298339844e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99758398532867432,0.9975770115852356,268.68121337890625,6.9737434387207031e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99823766946792603,0.99821889400482178,257.94308471679688,1.8775463104248047e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.96718698740005493,0.96849161386489868,232.90087890625,0.00130462646484375
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99596554040908813,0.99623388051986694,822.92193603515625,0.00026834011077880859
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.92347395420074463,0.92488312721252441,47.952945709228516,0.0014091730117797852
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.97994452714920044,0.98049980401992798,677.56671142578125,0.00055527687072753906
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0050486326217651,1.0049608945846558,1204.7142333984375,8.7738037109375e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0010854005813599,1.0010613203048706,1446.05126953125,2.4080276489257812e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99977827072143555,0.99997174739837646,1213.28564453125,0.00019347667694091797
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.9974943995475769,0.99755328893661499,1455.9678955078125,5.8889389038085938e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99989587068557739,0.99989336729049683,1600.9796142578125,2.5033950805664062e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.000609278678894,1.000602126121521,1527.8331298828125,7.152557373046875e-06
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.99696779251098633,0.99698680639266968,1542.52685546875,1.9013881683349609e-05
Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99781298637390137,0.99785763025283813,1471.3905029296875,4.4643878936767578e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.85465323925018311,0.8546748161315918,2.5626449584960938,2.1576881408691406e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.88051152229309082,0.88052624464035034,3.1566281318664551,1.4722347259521484e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94126087427139282,0.94130194187164307,2.4745321273803711,4.1067600250244141e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.95450007915496826,0.95451581478118896,3.0100438594818115,1.5735626220703125e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.8673635721206665,0.86737233400344849,8.6782331466674805,8.7618827819824219e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94832926988601685,0.94833093881607056,140.02508544921875,1.6689300537109375e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90548723936080933,0.90548372268676758,47.572231292724609,3.5166740417480469e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97486156225204468,0.97473818063735962,150.66653442382812,0.00012338161468505859
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010963201522827,0.98010945320129395,232.23213195800781,1.7881393432617188e-07
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.9859696626663208,0.98597139120101929,222.65171813964844,1.7285346984863281e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99963885545730591,0.99950641393661499,232.453857421875,0.00013244152069091797
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99795752763748169,0.99791997671127319,220.88490295410156,3.7550926208496094e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98834198713302612,0.98834407329559326,232.14762878417969,2.0861625671386719e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98896330595016479,0.98896461725234985,222.09455871582031,1.3113021850585938e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.9975770115852356,0.9975699782371521,268.68121337890625,7.0333480834960938e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99821889400482178,0.99820023775100708,257.94308471679688,1.8656253814697266e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.96849161386489868,0.96967405080795288,243.10760498046875,0.0011824369430541992
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99623388051986694,0.99647039175033569,859.94036865234375,0.00023651123046875
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.92488312721252441,0.92618256807327271,50.259876251220703,0.001299440860748291
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.98049980401992798,0.98100435733795166,706.00860595703125,0.00050455331802368164
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0049608945846558,1.0048744678497314,1246.6710205078125,8.6426734924316406e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0010613203048706,1.0010384321212769,1478.057861328125,2.288818359375e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99997174739837646,1.0001431703567505,1255.7476806640625,0.00017142295837402344
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99755328893661499,0.99760961532592773,1488.449951171875,5.6326389312744141e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99989336729049683,0.99989169836044312,1628.1875,1.6689300537109375e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.000602126121521,1.0005948543548584,1559.230712890625,7.2717666625976562e-06
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.99698680639266968,0.99700891971588135,1571.478271484375,2.2113323211669922e-05
Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99785763025283813,0.99790149927139282,1504.336181640625,4.38690185546875e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.854694664478302,0.85471373796463013,2.5626449584960938,1.9073486328125e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.88053983449935913,0.88055294752120972,3.1566281318664551,1.3113021850585938e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94133967161178589,0.9413759708404541,2.4745321273803711,3.6299228668212891e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.95453035831451416,0.95454442501068115,3.0100438594818115,1.4066696166992188e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86738038063049316,0.86738812923431396,8.6782331466674805,7.7486038208007812e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94833248853683472,0.9483339786529541,140.02508544921875,1.4901161193847656e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90548050403594971,0.90547734498977661,47.572231292724609,3.1590461730957031e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.97462493181228638,0.97451615333557129,150.66653442382812,0.00010877847671508789
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010927438735962,0.98010909557342529,232.23213195800781,1.7881393432617188e-07
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98597294092178345,0.98597449064254761,222.65171813964844,1.5497207641601562e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99938470125198364,0.99926775693893433,232.453857421875,0.00011694431304931641
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84131,4,3,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99788516759872437,0.99785161018371582,220.88490295410156,3.3557415008544922e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84132,1,1,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98834609985351562,0.98834800720214844,232.14762878417969,1.9073486328125e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84132,2,2,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.98896586894989014,0.98896706104278564,222.09455871582031,1.1920928955078125e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84132,3,4,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99756306409835815,0.99755603075027466,268.68121337890625,7.0333480834960938e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84132,4,3,16428,0.0015,-0.00050000035000000002,face_neighbor+crack_path_context,0.99818241596221924,0.99816477298736572,257.94308471679688,1.7642974853515625e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84676,1,1,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.97071707248687744,0.97168409824371338,262.16900634765625,0.0009670257568359375
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84676,2,2,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.99667352437973022,0.99685722589492798,928.95416259765625,0.00018370151519775391
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84676,3,4,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.92734760046005249,0.92844474315643311,54.585231781005859,0.0010971426963806152
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84676,4,3,16972,-0.00050000000000000001,0.00050000000000000001,crack_path_context,0.98145043849945068,0.98186516761779785,759.15625,0.00041472911834716797
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,1,1,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0047924518585205,1.0047115087509155,1326.252197265625,8.0943107604980469e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,2,2,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.0010172128677368,1.0009968280792236,1542.300537109375,2.0384788513183594e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,3,4,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,1.000291109085083,1.0004254579544067,1336.0416259765625,0.00013434886932373047
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,4,3,16973,0.00050000000000000001,0.00050000000000000001,face_neighbor+crack_path_context,0.99766188859939575,0.99771261215209961,1553.3341064453125,5.0723552703857422e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84678,1,1,16974,0.0015,0.00050000000000000001,crack_path_context,0.99989062547683716,0.9998900294303894,1684.8287353515625,5.9604644775390625e-07
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84678,2,2,16974,0.0015,0.00050000000000000001,crack_path_context,1.0005878210067749,1.0005807876586914,1622.657470703125,7.0333480834960938e-06
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84678,3,4,16974,0.0015,0.00050000000000000001,crack_path_context,0.9970327615737915,0.9970584511756897,1630.962646484375,2.5689601898193359e-05
Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84678,4,3,16974,0.0015,0.00050000000000000001,crack_path_context,0.99794310331344604,0.99798405170440674,1570.3028564453125,4.0948390960693359e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,83585,1,1,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.85473150014877319,0.85474884510040283,2.5626449584960938,1.7344951629638672e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,83585,2,2,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.88056522607803345,0.8805772066116333,3.1566281318664551,1.1980533599853516e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,83585,3,4,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.94140976667404175,0.94144254922866821,2.4745321273803711,3.2782554626464844e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,83585,4,3,15881,0.00050000000000000001,-0.0015000006999999998,face_neighbor,0.95455759763717651,0.954570472240448,3.0100438594818115,1.2874603271484375e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84130,1,1,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.86739534139633179,0.86740237474441528,8.6782331466674805,7.0333480834960938e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84130,2,2,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.94833534955978394,0.94833672046661377,140.02508544921875,1.3709068298339844e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84130,3,4,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.90547448396682739,0.90547162294387817,47.572231292724609,2.86102294921875e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84130,4,3,16426,-0.00050000000000000001,-0.00050000035000000002,face_neighbor,0.9744148850440979,0.97431659698486328,150.66653442382812,9.8288059234619141e-05
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84131,1,1,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98010891675949097,0.98010879755020142,232.23213195800781,1.1920928955078125e-07
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84131,2,2,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.98597598075866699,0.98597735166549683,222.65171813964844,1.3709068298339844e-06
Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84131,3,4,16427,0.00050000000000000001,-0.00050000035000000002,worst_element+crack_path_context,0.99915885925292969,0.99905306100845337,232.453857421875,0.00010579824447631836
