event_index,previous_step,previous_frame,previous_global_frame,previous_step_time,previous_rp_u2,previous_rp_rf2,current_step,current_frame,current_global_frame,current_step_time,current_rp_u2,current_rp_rf2,odb_element,odb_integration_point,odb_value_index,source_storage_ip,mapped_physical_element,mapped_u1_element,mapped_u2_element,centroid_x,centroid_y,distance_to_notch_tip,distance_to_ligament_y0,previous_sdv15,current_sdv15,signed_change,decrease_magnitude,previous_sdv14,current_sdv14,previous_sdv16,current_sdv16,sdv16_signed_change,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,tolerance_bin,spatial_region,response_region,inside_connected_crack_corridor,preliminary_interpretation
3666,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,76462,4,35031,3,8758,8758,42610,-0.030656250000000003,-0.091632583399999995,0.096624717358554033,0.091632583399999995,0.016143349930644035,0.016143321990966797,-2.7939677238464355e-08,2.7939677238464355e-08,0.016143355518579483,0.016143336892127991,0.0031644885893911123,0.0031644885893911123,0,5.5879354476928711e-09,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3667,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,76463,4,35035,3,8759,8759,42611,-0.026437499999999999,-0.091632583399999995,0.095370182692537372,0.091632583399999995,0.017749663442373276,0.017749635502696037,-2.7939677238464355e-08,2.7939677238464355e-08,0.017749680206179619,0.017749648541212082,0.0034534295555204153,0.0034534295555204153,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3668,Step-2,74,175,0.74117648601531982,0.0062600001692771912,0.76122230291366577,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,76464,4,35039,3,8760,8760,42612,-0.023625,-0.091632583399999995,0.094629123242044019,0.091632583399999995,0.018861562013626099,0.01886153407394886,-2.7939677238464355e-08,2.7939677238464355e-08,0.018861578777432442,0.018861548975110054,0.0036483204457908869,0.0036483204457908869,0,1.6763806343078613e-08,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3669,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,Step-2,76,177,0.76470589637756348,0.0063000000081956387,0.76104378700256348,76465,4,35043,3,8761,8761,42613,-0.021749999999999999,-0.091632583399999995,0.094178515812036206,0.091632583399999995,0.019618991762399673,0.019618963822722435,-2.7939677238464355e-08,2.7939677238464355e-08,0.019619008526206017,0.019618978723883629,0.0037786345928907394,0.0037786345928907394,0,1.6763806343078613e-08,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3670,Step-2,67,168,0.67058825492858887,0.0061400001868605614,0.76163685321807861,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,76466,3,35046,4,8762,8762,42614,-0.020500000000000001,-0.091632583399999995,0.093897712115673798,0.091632583399999995,0.019862858578562737,0.019862830638885498,-2.7939677238464355e-08,2.7939677238464355e-08,0.019862864166498184,0.01986284926533699,0.003817008575424552,0.003817008575424552,0,5.5879354476928711e-09,1.862645149230957e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3671,Step-2,77,178,0.770588219165802,0.0063100000843405724,0.76096618175506592,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,76468,3,35054,4,8764,8764,42616,-0.018499999999999999,-0.091632583399999995,0.093481443830088301,0.091632583399999995,0.02079584077000618,0.020795812830328941,-2.7939677238464355e-08,2.7939677238464355e-08,0.020795855671167374,0.020795825868844986,0.0039748107083141804,0.0039748107083141804,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3672,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,76472,3,35070,4,8768,8768,42620,-0.014499999999999999,-0.091632583399999995,0.092772734898557099,0.091632583399999995,0.022700794041156769,0.02270076610147953,-2.7939677238464355e-08,2.7939677238464355e-08,0.022700808942317963,0.022700779139995575,0.0042923376895487309,0.0042923376895487309,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3673,Step-2,70,171,0.69999998807907104,0.0061900001019239426,0.76138240098953247,Step-2,71,172,0.71176469326019287,0.0062099997885525227,0.76133513450622559,76472,4,35071,3,8768,8768,42620,-0.014499999999999999,-0.091632583399999995,0.092772734898557099,0.091632583399999995,0.022979484871029854,0.022979456931352615,-2.7939677238464355e-08,2.7939677238464355e-08,0.022979488596320152,0.02297946996986866,0.0043453453108668327,0.0043453453108668327,0,3.7252902984619141e-09,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3674,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,76472,4,35071,3,8768,8768,42620,-0.014499999999999999,-0.091632583399999995,0.092772734898557099,0.091632583399999995,0.022979136556386948,0.022979108616709709,-2.7939677238464355e-08,2.7939677238464355e-08,0.022979153320193291,0.022979121655225754,0.0043453453108668327,0.0043453453108668327,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3675,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,76473,4,35075,3,8769,8769,42621,-0.0135,-0.091632583399999995,0.09262170555845943,0.091632583399999995,0.023462735116481781,0.023462707176804543,-2.7939677238464355e-08,2.7939677238464355e-08,0.023462750017642975,0.023462720215320587,0.0044255293905735016,0.0044255293905735016,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3676,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,76474,3,35078,4,8770,8770,42622,-0.012500000000000001,-0.091632583399999995,0.092481243182377007,0.091632583399999995,0.023667650297284126,0.023667622357606888,-2.7939677238464355e-08,2.7939677238464355e-08,0.023667667061090469,0.023667635396122932,0.0044513740576803684,0.0044513740576803684,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3677,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,76475,4,35083,3,8771,8771,42623,-0.0115,-0.091632583399999995,0.092351395985972806,0.091632583399999995,0.024434957653284073,0.024434929713606834,-2.7939677238464355e-08,2.7939677238464355e-08,0.02443496510386467,0.024434944614768028,0.0045857243239879608,0.0045857243239879608,0,7.4505805969238281e-09,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3678,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,76475,4,35083,3,8771,8771,42623,-0.0115,-0.091632583399999995,0.092351395985972806,0.091632583399999995,0.024434614926576614,0.024434586986899376,-2.7939677238464355e-08,2.7939677238464355e-08,0.024434631690382957,0.024434600025415421,0.0045857243239879608,0.0045857243239879608,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3679,Step-2,74,175,0.74117648601531982,0.0062600001692771912,0.76122230291366577,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,76478,3,35094,4,8774,8774,42626,-0.0085000000000000006,-0.091632583399999995,0.092025976444468943,0.091632583399999995,0.025617055594921112,0.025617027655243874,-2.7939677238464355e-08,2.7939677238464355e-08,0.025617063045501709,0.025617044419050217,0.0047681271098554134,0.0047681271098554134,0,7.4505805969238281e-09,1.6763806343078613e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3680,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,76478,3,35094,4,8774,8774,42626,-0.0085000000000000006,-0.091632583399999995,0.092025976444468943,0.091632583399999995,0.025616714730858803,0.025616686791181564,-2.7939677238464355e-08,2.7939677238464355e-08,0.025616731494665146,0.025616699829697609,0.0047681271098554134,0.0047681271098554134,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3681,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,76479,4,35099,3,8775,8775,42627,-0.0074999999999999997,-0.091632583399999995,0.091939003369396796,0.091632583399999995,0.026386931538581848,0.02638690359890461,-2.7939677238464355e-08,2.7939677238464355e-08,0.026386946439743042,0.026386916637420654,0.0049033267423510551,0.0049033267423510551,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3682,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,76480,3,35102,4,8776,8776,42628,-0.0065000000000000006,-0.091632583399999995,0.091862834381255379,0.091632583399999995,0.026593143120408058,0.02659311518073082,-2.7939677238464355e-08,2.7939677238464355e-08,0.026593159884214401,0.026593128219246864,0.0049249795265495777,0.0049249795265495777,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3683,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,76483,4,35115,3,8779,8779,42631,-0.0035000000000000001,-0.091632583399999995,0.091699402073066733,0.091632583399999995,0.028330741450190544,0.028330713510513306,-2.7939677238464355e-08,2.7939677238464355e-08,0.028330756351351738,0.02833072654902935,0.0052152718417346478,0.0052152718417346478,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3684,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,76484,3,35118,4,8780,8780,42632,-0.0025000000000000001,-0.091632583399999995,0.091666680645466556,0.091632583399999995,0.028534607961773872,0.028534580022096634,-2.7939677238464355e-08,2.7939677238464355e-08,0.028534624725580215,0.028534593060612679,0.0052338265813887119,0.0052338265813887119,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3685,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,76486,3,35126,4,8782,8782,42634,-0.00050000000000000001,-0.091632583399999995,0.091633947533422105,0.091632583399999995,0.029493732377886772,0.029493704438209534,-2.7939677238464355e-08,2.7939677238464355e-08,0.029493739828467369,0.029493721202015877,0.0053848153911530972,0.0053848153911530972,0,7.4505805969238281e-09,1.6763806343078613e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3686,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,76486,4,35127,3,8782,8782,42634,-0.00050000000000000001,-0.091632583399999995,0.091633947533422105,0.091632583399999995,0.029768064618110657,0.029768036678433418,-2.7939677238464355e-08,2.7939677238464355e-08,0.029768081381917,0.029768049716949463,0.0054430593736469746,0.0054430593736469746,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3687,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,76489,4,35139,3,8785,8785,42637,0.0025000000000000001,-0.091632583399999995,0.091666680645466556,0.091632583399999995,0.03117646835744381,0.031176440417766571,-2.7939677238464355e-08,2.7939677238464355e-08,0.031176475808024406,0.031176457181572914,0.0056649534963071346,0.0056649534963071346,0,7.4505805969238281e-09,1.6763806343078613e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
3688,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,92291,3,98346,4,24587,24587,58439,-0.10619140625,0.091632582700000006,0.14026098878029086,0.091632582700000006,0.0012120798928663135,0.001212051953189075,-2.7939677238464355e-08,2.7939677238464355e-08,0.0012120940955355763,0.0012120655737817287,0.00018934116815216839,0.00018934116815216839,0,1.4202669262886047e-08,1.3620592653751373e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3689,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,92296,2,98365,2,24592,24592,58444,-0.030656250000000003,0.091632582700000006,0.096624716694719684,0.091632582700000006,0.016143349930644035,0.016143321990966797,-2.7939677238464355e-08,2.7939677238464355e-08,0.016143355518579483,0.016143336892127991,0.0031644885893911123,0.0031644885893911123,0,5.5879354476928711e-09,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
3690,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,92297,2,98369,2,24593,24593,58445,-0.026437499999999999,0.091632582700000006,0.09537018201997069,0.091632582700000006,0.017749663442373276,0.017749635502696037,-2.7939677238464355e-08,2.7939677238464355e-08,0.017749680206179619,0.017749648541212082,0.0034534295555204153,0.0034534295555204153,0,1.6763806343078613e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3691,Step-2,74,175,0.74117648601531982,0.0062600001692771912,0.76122230291366577,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,92298,2,98373,2,24594,24594,58446,-0.023625,0.091632582700000006,0.094629122564210327,0.091632582700000006,0.018861562013626099,0.01886153407394886,-2.7939677238464355e-08,2.7939677238464355e-08,0.018861578777432442,0.018861548975110054,0.0036483204457908869,0.0036483204457908869,0,1.6763806343078613e-08,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3692,Step-2,75,176,0.75294119119644165,0.0062799998559057713,0.76114457845687866,Step-2,76,177,0.76470589637756348,0.0063000000081956387,0.76104378700256348,92299,2,98377,2,24595,24595,58447,-0.021749999999999999,0.091632582700000006,0.094178515130959359,0.091632582700000006,0.019618991762399673,0.019618963822722435,-2.7939677238464355e-08,2.7939677238464355e-08,0.019619008526206017,0.019618978723883629,0.0037786345928907394,0.0037786345928907394,0,1.6763806343078613e-08,1.4901161193847656e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3693,Step-2,67,168,0.67058825492858887,0.0061400001868605614,0.76163685321807861,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,92300,1,98380,1,24596,24596,58448,-0.020500000000000001,0.091632582700000006,0.093897711432560177,0.091632582700000006,0.019862858578562737,0.019862830638885498,-2.7939677238464355e-08,2.7939677238464355e-08,0.019862864166498184,0.01986284926533699,0.003817008575424552,0.003817008575424552,0,5.5879354476928711e-09,1.862645149230957e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3694,Step-2,77,178,0.770588219165802,0.0063100000843405724,0.76096618175506592,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,92302,1,98388,1,24598,24598,58450,-0.018499999999999999,0.091632582700000006,0.093481443143932808,0.091632582700000006,0.02079584077000618,0.020795812830328941,-2.7939677238464355e-08,2.7939677238464355e-08,0.020795855671167374,0.020795825868844986,0.0039748107083141804,0.0039748107083141804,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3695,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,92306,1,98404,1,24602,24602,58454,-0.014499999999999999,0.091632582700000006,0.092772734207159924,0.091632582700000006,0.022700794041156769,0.02270076610147953,-2.7939677238464355e-08,2.7939677238464355e-08,0.022700808942317963,0.022700779139995575,0.0042923376895487309,0.0042923376895487309,0,1.4901161193847656e-08,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
3696,Step-2,70,171,0.69999998807907104,0.0061900001019239426,0.76138240098953247,Step-2,71,172,0.71176469326019287,0.0062099997885525227,0.76133513450622559,92306,2,98405,2,24602,24602,58454,-0.014499999999999999,0.091632582700000006,0.092772734207159924,0.091632582700000006,0.022979484871029854,0.022979456931352615,-2.7939677238464355e-08,2.7939677238464355e-08,0.022979488596320152,0.02297946996986866,0.0043453453108668327,0.0043453453108668327,0,3.7252902984619141e-09,1.3038516044616699e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
