element,bulk_energy_from_SDV12,bulk_energy_from_stress_strain,undamaged_bulk_energy_from_SDV13,relative_sdv12_vs_stress_strain
852,4.460208633352109e-08,4.460208691820769e-08,4.6504540213500396e-08,1.3108951646094601e-08
853,2.2454511187887443e-08,2.2454510834619435e-08,2.29557142855608e-08,1.5732607356663978e-08
854,2.2456816131881033e-08,2.2456815850450564e-08,2.29562624153138e-08,1.2532073425551144e-08
855,2.2408552180013793e-08,2.240855212612688e-08,2.2904300157386197e-08,2.404747624141478e-09
856,2.0918286210731773e-08,2.091828556575031e-08,2.1342041612254777e-08,3.083337978423402e-08
857,2.11363880357375e-08,2.113638869128476e-08,2.1565587369028912e-08,3.101510239452229e-08
858,2.1694656774465315e-08,2.1694656506816962e-08,2.21221339293275e-08,1.2337063238801316e-08
859,2.097506552055225e-08,2.0975065168217582e-08,2.140156254122243e-08,1.6797786237532904e-08
860,2.2087280924442694e-08,2.208727976609018e-08,2.256484206332698e-08,5.244432392082197e-08
861,2.1674515168733173e-08,2.1674515813905977e-08,2.213125714375019e-08,2.9766422872867147e-08
862,2.6922766390145212e-08,2.69227665957304e-08,2.7651377700443296e-08,7.636109227275402e-09
863,2.101935650179739e-08,2.101935768148862e-08,2.144254487886539e-08,5.612403791283211e-08
864,2.0844856572125608e-08,2.0844856628073054e-08,2.1260669716356467e-08,2.6839928424184898e-09
865,2.3020939394293568e-08,2.3020939149105104e-08,2.3548654025095485e-08,1.0650671509868847e-08
866,2.2557684678006693e-08,2.2557684609805754e-08,2.3063403785523574e-08,3.023401555084941e-09
867,2.099343886208931e-08,2.0993438927380844e-08,2.1422123308125295e-08,3.110092309691025e-09
868,3.1381042041040965e-08,3.1381041706144354e-08,3.198271470861687e-08,1.0671940422252161e-08
869,2.135663556017798e-08,2.1356635737492797e-08,2.1799987395012726e-08,8.302563137257732e-09
870,2.1149567577949187e-08,2.1149568067260543e-08,2.1583305586412814e-08,2.3135761182542713e-08
871,2.5167963864504916e-08,2.5167963550528855e-08,2.5799438597252416e-08,1.2475226983542759e-08
872,2.2726005825676334e-08,2.2726005596013194e-08,2.32387609314349e-08,1.0105741499865135e-08
873,2.3673739459970492e-08,2.3673739662318544e-08,2.423081471802251e-08,8.547363212591064e-09
874,2.0663605719193162e-08,2.0663606330788686e-08,2.107376360707271e-08,2.959771465380052e-08
875,2.0740732079457713e-08,2.074073228821225e-08,2.1153064782099856e-08,1.0064954923434593e-08
876,2.0700583362778862e-08,2.0700583465961027e-08,2.111108120267551e-08,4.984505179402179e-09
877,2.1298033834670194e-08,2.1298034019844623e-08,2.173734306222341e-08,8.694437643283821e-09
878,6.140669422076028e-08,6.140669600750135e-08,6.438363282853578e-08,2.9096844195438045e-08
879,2.0740530914609265e-08,2.074053197990502e-08,2.1152298358775607e-08,5.136299089352054e-08
880,2.0686683388884245e-08,2.0686683662583298e-08,2.109845863918767e-08,1.323068779337932e-08
881,2.1312500701032214e-08,2.131250071018416e-08,2.1733024998142584e-08,4.294168138255193e-10
882,2.2204580683038717e-08,2.2204580806345863e-08,2.2643373037288028e-08,5.5532300576512055e-09
883,2.0600682665528148e-08,2.0600682183852156e-08,2.1010285228626715e-08,2.33815548883733e-08
884,2.110665588274709e-08,2.110665638102969e-08,2.1539721230186815e-08,2.3607841550291452e-08
885,2.089205694191127e-08,2.0892056507576074e-08,2.1309834761922074e-08,2.078948935167781e-08
886,4.987334168827934e-08,4.987334158378515e-08,5.081526239498998e-08,2.0951911966099372e-09
887,2.1036523863659686e-08,2.103652417680889e-08,2.1458027927702236e-08,1.4885976391577454e-08
888,2.190849725753092e-08,2.190849797987709e-08,2.2373353951824285e-08,3.2971049452308815e-08
889,2.17288288847426e-08,2.1728828914667963e-08,2.2186142750125165e-08,1.3772193211196537e-09
890,2.2855730617811554e-08,2.285572973952311e-08,2.3303232961151686e-08,3.842749364884428e-08
891,2.3528959646871722e-08,2.3528958857468206e-08,2.3991250455339792e-08,3.355029407853247e-08
892,3.0886942166899774e-08,3.0886942625779675e-08,3.1830099447883087e-08,1.4856760224259546e-08
893,2.127531945434064e-08,2.127531891803887e-08,2.169521564940164e-08,2.5207695256525968e-08
894,2.1973524994430427e-08,2.1973524994411015e-08,2.240793352528144e-08,8.8343925793949e-13
895,2.9391706749715156e-08,2.9391707282912907e-08,3.0253536161656276e-08,1.814109489279561e-08
896,2.8166454447757618e-08,2.8166454110570243e-08,2.896215715767337e-08,1.1971239613615122e-08
897,2.1684552456507558e-08,2.1684551829185498e-08,2.2113856036035007e-08,2.892944466491675e-08
898,2.1559950155548935e-08,2.155994994631009e-08,2.1986925769390277e-08,9.704978211461947e-09
899,2.2394382298031472e-08,2.239438185946534e-08,2.2834876351856758e-08,1.9583756572559812e-08
900,2.5710985894412516e-08,2.5710986355756528e-08,2.6212427279784797e-08,1.7943458323844877e-08
901,2.8906338912011147e-08,2.8906339276521092e-08,2.9469577510444566e-08,1.2610034826587892e-08
902,5.602060955093455e-08,5.602061062903345e-08,5.8946627248630536e-08,1.9244683179070947e-08
903,8.861712928248182e-08,8.861713031063122e-08,9.023566534574216e-08,1.1602151785101212e-08
904,2.805588911796152e-07,2.80558891944699e-07,2.985459392850543e-07,2.7269988659196495e-09
905,1.9896770581828634e-07,1.989677069990238e-07,2.137330753713342e-07,5.934317063314631e-09
906,5.34165458836485e-08,5.3416545205706363e-08,5.4407069301495095e-08,1.2691613140492683e-08
907,2.741837964799948e-07,2.741837931482059e-07,2.874695421688851e-07,1.2151662305158851e-08
908,2.259268243264284e-07,2.2592683136555565e-07,2.301716838343243e-07,3.1156667908839455e-08
909,2.796318890321392e-08,2.7963188194111418e-08,2.85035671012611e-08,2.535842764332671e-08
910,1.7047419297787613e-08,1.704741932106983e-08,1.7376917959087208e-08,1.3657325787364714e-09
911,4.710263863086935e-08,4.7102638792538916e-08,4.801486337729164e-08,3.4322825570256846e-09
912,3.379664482899235e-08,3.379664587121081e-08,3.445262438668958e-08,3.083792591869292e-08
913,3.724011005629085e-08,3.724010962762338e-08,3.856049379411431e-08,1.1510907610635468e-08
914,5.629935301150614e-08,5.629935311597398e-08,5.907086085404392e-08,1.8555780239153885e-09
915,3.995403377109303e-08,3.9954032958474344e-08,4.144972500305329e-08,2.0338839664533746e-08
916,1.753822952865976e-08,1.753822979257196e-08,1.7885920398564888e-08,1.5047824241643015e-08
917,1.8931090518547345e-08,1.8931090981481674e-08,1.930501209648117e-08,2.44536529978997e-08
918,2.1328217143465862e-08,2.1328218004354213e-08,2.174814707911202e-08,4.0363819958094314e-08
919,5.04211324243221e-08,5.042113122252273e-08,5.3246074976369865e-08,2.383523161605969e-08
920,2.2729261904527616e-08,2.2729262191574337e-08,2.3183540106132573e-08,1.2628950214319382e-08
921,2.5527395791543036e-08,2.5527395139749092e-08,2.6026438734330557e-08,2.5533115455541504e-08
922,2.1642693004126482e-08,2.1642693486896474e-08,2.207317119744884e-08,2.2306372913979468e-08
923,2.1334191851092514e-08,2.1334191787358628e-08,2.1756840246384245e-08,2.987405669686299e-09
924,2.3716046060322527e-08,2.3716046208693235e-08,2.4185785117674846e-08,6.256131687378323e-09
925,3.2455682053455006e-08,3.2455681455007945e-08,3.3078765100987367e-08,1.8438899550771158e-08
926,4.16558379718906e-08,4.1655836724001544e-08,4.2451059674335704e-08,2.9957122785240776e-08
927,4.582022066552758e-08,4.58202206112004e-08,4.7765529077570885e-08,1.1856594545578254e-09
928,2.515078274844693e-08,2.5150781935370474e-08,2.5773680706646772e-08,3.23280775521894e-08
929,5.119916163287268e-08,5.1199160902238365e-08,5.3533796613749296e-08,1.427043513244204e-08
930,2.611670389455192e-08,2.611670479065658e-08,2.680805497479165e-08,3.431155155429649e-08
931,2.585866656875672e-08,2.5858666938264682e-08,2.654989952587068e-08,1.4289520919048613e-08
932,2.0492545784440443e-08,2.0492545883761203e-08,2.0899617856397263e-08,4.846677481424278e-09
933,2.0823835323783968e-08,2.08238353666184e-08,2.1238789537085478e-08,2.056990570058888e-09
934,3.3490541121252615e-08,3.349054117120858e-08,3.4567783985521923e-08,1.4916440078005025e-09
935,1.9686696449696798e-08,1.968669633727598e-08,2.007592871599269e-08,5.710496781997698e-09
936,2.2506982125620318e-08,2.250698241897831e-08,2.30080591898532e-08,1.3034088152427446e-08
937,2.111146155710542e-08,2.111146161484304e-08,2.15433302360528e-08,2.734894504221037e-09
938,2.1672177439853367e-08,2.1672177506179832e-08,2.210079002558905e-08,3.0604430463704783e-09
939,2.228915724811133e-08,2.2289158154056122e-08,2.2775175352422216e-08,4.064508780113505e-08
940,2.201988244192316e-08,2.201988215416105e-08,2.2491308688236946e-08,1.306828560508527e-08
941,2.1828835432940956e-08,2.1828835926417213e-08,2.227497532732662e-08,2.26066226475772e-08
942,2.7089935812887794e-08,2.7089935488839954e-08,2.7829578562119737e-08,1.1961927180992552e-08
943,2.625036010681838e-08,2.625036050026823e-08,2.6940806578967584e-08,1.4988359798725676e-08
944,2.2810612410603364e-08,2.2810613191334543e-08,2.332953159349685e-08,3.422666335452848e-08
945,2.2719893486705684e-08,2.2719893366579137e-08,2.323393616108414e-08,5.28728476790013e-09
946,2.231489980589494e-08,2.2314900340057278e-08,2.280691343213286e-08,2.3937473673987812e-08
947,2.109859958835923e-08,2.109859935580105e-08,2.152851220748169e-08,1.1022446239831525e-08
948,2.108211224601103e-08,2.108211219901171e-08,2.1505483558908107e-08,2.229345897819826e-09
949,2.3167873784207556e-08,2.3167874006909836e-08,2.370346980403134e-08,9.61254708222424e-09
950,2.411892302578147e-08,2.4118923772929745e-08,2.4692096584413467e-08,3.097767883143941e-08
951,2.160847724248826e-08,2.1608476861123354e-08,2.203598195695213e-08,1.764885606844754e-08
952,2.1877012576851333e-08,2.1877013019488496e-08,2.2310973422665614e-08,2.0232979857606102e-08
953,2.47047923998358e-08,2.470479248373989e-08,2.5303583825595412e-08,3.3962677248318214e-09
954,2.1275044775842754e-08,2.1275044693084945e-08,2.171392049413715e-08,3.889900576475705e-09
955,2.1397567388728683e-08,2.139756770573864e-08,2.1830746630002467e-08,1.4815233190468378e-08
956,2.136503241547724e-08,2.1365032329181686e-08,2.179020356635283e-08,4.039102439009355e-09
957,2.160323959548138e-08,2.1603239132555447e-08,2.205457533986886e-08,2.1428542240121713e-08
958,2.0769732258901186e-08,2.0769732916403037e-08,2.1183706310177634e-08,3.165673114567925e-08
959,2.070601040183444e-08,2.0706010201635535e-08,2.111995754736004e-08,9.668637271432658e-09
960,2.150201126775099e-08,2.1502010929452495e-08,2.1936118125235433e-08,1.573334185705151e-08
961,2.14800170918735e-08,2.1480017369257955e-08,2.192579360378037e-08,1.2913604719233836e-08
962,2.1580043844939306e-08,2.1580044222323867e-08,2.202824180952628e-08,1.7487663942960728e-08
963,2.2364122534065497e-08,2.2364122098303084e-08,2.2846874246395858e-08,1.9484887551194884e-08
964,2.1157814066738732e-08,2.1157814306259162e-08,2.1592565964842092e-08,1.1320660367231154e-08
965,2.0792443777460034e-08,2.0792443247789418e-08,2.12075026357498e-08,2.547418773963016e-08
966,2.0520940779521063e-08,2.0520940443240506e-08,2.093022010137831e-08,1.6387190071834665e-08
967,2.1341211077628e-08,2.1341210661499535e-08,2.1781947588885465e-08,1.949882141882033e-08
968,2.138417485477488e-08,2.138417469960076e-08,2.1814847183960384e-08,7.2564932191724855e-09
969,2.113158402291825e-08,2.1131584272602235e-08,2.1556237613037092e-08,1.1815677499835013e-08
970,2.0569703482956884e-08,2.0569703816972178e-08,2.0980395651500732e-08,1.6238215974957222e-08
971,2.235673358076057e-08,2.2356733831529502e-08,2.283489624141397e-08,1.1216706937174932e-08
972,2.2195045312179583e-08,2.2195045817036687e-08,2.2665772959615325e-08,2.274638709746385e-08
973,1.4442595445893996e-07,1.4442594664237053e-07,1.5470616801344555e-07,5.412163943788228e-08
974,7.488475412738086e-08,7.48847546494459e-08,7.942807664378977e-08,6.971579735822997e-09
975,2.1715462166204068e-08,2.1715461441834925e-08,2.2145234295353096e-08,3.3357298018094716e-08
976,2.2517471099087824e-08,2.2517471025327685e-08,2.2963715836668763e-08,3.2756848344816933e-09
977,2.4341315652729512e-08,2.434131491355304e-08,2.481891789843615e-08,3.036715369009448e-08
978,2.6740686259447932e-08,2.6740686720901748e-08,2.726466909833392e-08,1.7256617985132028e-08
979,2.805615252791835e-08,2.805615258058201e-08,2.885606901784303e-08,1.877080659246627e-09
980,3.1382867854715395e-08,3.13828686003412e-08,3.2349398466555245e-08,2.3759007341313736e-08
981,2.9546761314785196e-08,2.954676218443992e-08,3.042095740338068e-08,2.943316485652199e-08
982,2.2019057970601745e-08,2.2019058224685196e-08,2.245682507257324e-08,1.1539251506578363e-08
983,2.0079086223262064e-08,2.007908623613271e-08,2.0475353340210505e-08,6.409975847423481e-10
984,2.2785381430703258e-08,2.2785380797984592e-08,2.3234704030930468e-08,2.77686229666126e-08
985,2.6509433148659767e-08,2.6509433251843044e-08,2.703171737406336e-08,3.892323017743105e-09
986,2.517979224644782e-08,2.51797910078579e-08,2.5673028005803426e-08,4.9189838794704754e-08
987,2.2116068179980055e-08,2.2116068617124905e-08,2.255456122093263e-08,1.9765938400018248e-08
988,2.2337825548864047e-08,2.2337824626590295e-08,2.2781738633104798e-08,4.1287534919562594e-08
989,2.2475309014046e-08,2.2475309177572272e-08,2.2921763366232362e-08,7.2758185603622985e-09
990,2.6963628639852883e-08,2.6963629039272643e-08,2.7490611332377144e-08,1.4813278984658392e-08
991,6.324793690758916e-08,6.324793664347955e-08,6.443364053328221e-08,4.175782230341e-09
992,6.904213330677816e-08,6.904213410296026e-08,7.034922137973273e-08,1.1531829110354219e-08
993,1.9102641169382156e-07,1.9102641185997147e-07,2.0319310786727688e-07,8.697745247350306e-10
994,1.1312863912884784e-07,1.1312863897242531e-07,1.1993683197693354e-07,1.3826960925726324e-09
995,1.3627831376889e-07,1.3627831853890014e-07,1.3881670572316886e-07,3.5001973824078936e-08
996,8.649396413003177e-08,8.649396430641771e-08,8.809952104444603e-08,2.0392861377935587e-09
997,2.7239272191244945e-07,2.723927153644917e-07,2.8289330467851964e-07,2.403866635103204e-08
998,3.362354343753719e-08,3.362354338182689e-08,3.428003344270468e-08,1.6568837647652963e-09
999,3.967603946233533e-08,3.967603990860039e-08,4.1162936193952144e-08,1.1247721795032569e-08
1000,4.27547121668506e-08,4.275471268017888e-08,4.445116840694799e-08,1.200635559065409e-08
1001,4.4782358701875864e-08,4.47823581504214e-08,4.694395627068177e-08,1.2314100390933585e-08
1002,4.083189131018077e-08,4.083189251626035e-08,4.162611254607348e-08,2.95376850064236e-08
1003,3.356647502537617e-08,3.356647629687143e-08,3.423548353182908e-08,3.7879914896949365e-08
1004,5.553372935773528e-08,5.553372822751545e-08,5.803843858537765e-08,2.0351952668312328e-08
1005,4.295780750183424e-08,4.2957806168467585e-08,4.485458247204554e-08,3.103898295420029e-08
1006,3.85464734915371e-08,3.854647444937498e-08,3.9918686451124e-08,2.4848910142085847e-08
1007,3.5484250059773106e-08,3.5484248846826154e-08,3.668052234906291e-08,3.418268527241414e-08
1008,2.8584353959965597e-08,2.858435328208742e-08,2.9151899636238653e-08,2.371500783264499e-08
1009,2.4087618081514405e-08,2.408761763668634e-08,2.4571857958535253e-08,1.8467083902255253e-08
1010,1.4001709287132488e-08,1.4001709201970697e-08,1.4278898463066153e-08,6.082242479570988e-09
1011,1.1342778425938707e-07,1.1342778351379905e-07,1.1557607888839128e-07,6.573239746547425e-09
1012,2.7368771645926323e-08,2.7368771978018673e-08,2.7906279669080224e-08,1.2133987959939808e-08
1013,2.7202850803938337e-08,2.7202850413674362e-08,2.7735832378150766e-08,1.4346436626907406e-08
1014,2.2082941059555222e-08,2.2082942006205428e-08,2.2524599010997075e-08,4.286793877317848e-08
1015,7.23922278968426e-08,7.239222706056847e-08,7.639062269016526e-08,1.1551987614449531e-08
1016,2.3244224594199884e-08,2.324422492705417e-08,2.3708532322199925e-08,1.4319870273960465e-08
1017,2.6529113304122427e-08,2.6529113045070274e-08,2.7193710930670485e-08,9.764825145453286e-09
1018,2.5618514719043195e-08,2.5618514816520905e-08,2.628472874233402e-08,3.804971143761265e-09
1019,4.151038130555625e-08,4.151038365837228e-08,4.3412270716473465e-08,5.668018030866135e-08
1020,3.6886905060380007e-08,3.688690576619594e-08,3.813739798842931e-08,1.9134593082953723e-08
1021,3.4435990285442726e-08,3.443599049817607e-08,3.555100727700798e-08,6.177645559540382e-09
1022,2.6859726155070652e-08,2.6859726637995895e-08,2.7599993781680153e-08,1.797952935877344e-08
1023,2.987561546145529e-08,2.987561619471837e-08,3.065211136357295e-08,2.4543864477055214e-08
1024,2.6401188546058172e-08,2.6401187934259192e-08,2.692585753451358e-08,2.3173160537148623e-08
1025,2.2161348005502178e-08,2.2161347755685447e-08,2.2601163607018284e-08,1.1272632454863854e-08
1026,2.241960894470435e-08,2.241960757038158e-08,2.286535322224738e-08,6.130003304022272e-08
1027,2.5997486086590193e-08,2.5997486517355876e-08,2.6634638686294837e-08,1.6569512687156007e-08
1028,2.2859494245468975e-08,2.2859492973765095e-08,2.3373936469484615e-08,5.563132179612901e-08
1029,2.1689158807668035e-08,2.1689159157454932e-08,2.213406218212504e-08,1.6127268704468576e-08
1030,2.255510471817145e-08,2.2555103780450843e-08,2.3063517026657022e-08,4.1574650952395125e-08
1031,2.2927766092485417e-08,2.2927766890761285e-08,2.3399808294309915e-08,3.481699163302588e-08
1032,2.289584335154995e-08,2.2895844319624652e-08,2.3419098366962662e-08,4.228167739411341e-08
1033,2.3526554571608934e-08,2.352655545716613e-08,2.407570949337695e-08,3.764075019174851e-08
1034,2.2814691071880407e-08,2.2814690515927977e-08,2.331696584369043e-08,2.4368177021952656e-08
1035,2.3022415640893063e-08,2.3022415783574856e-08,2.3551108065760662e-08,6.197516138894104e-09
1036,2.5195713658617384e-08,2.5195713497012193e-08,2.5800972753829364e-08,6.413995380450336e-09
1037,2.157371878534621e-08,2.1573718697087067e-08,2.201809281176788e-08,4.09104907804191e-09
1038,2.2281340597072918e-08,2.2281340771006872e-08,2.2735254514855295e-08,7.806260667692073e-09
1039,2.143975808232717e-08,2.143975809000096e-08,2.1868903091692406e-08,3.579233919705596e-10
1040,2.0797081005456772e-08,2.079708118115212e-08,2.1213477620517368e-08,8.44807728745277e-09
1041,2.0849722534609635e-08,2.0849722067745416e-08,2.126746832003825e-08,2.239186721674459e-08
1042,2.6739282627853464e-08,2.6739282507755918e-08,2.742518368810538e-08,4.491427368481248e-09
