element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta
2066,3,4,3,F1_equilibrated,F3_release_last,3.477801411244652e-05,1.4067939907397992e-05
2066,4,3,4,F1_equilibrated,F3_release_last,3.012550450890404e-05,1.1400758046678115e-05
2067,1,1,1,F1_equilibrated,F3_release_last,2.8668759096706423e-05,6.801104367712028e-06
2067,2,2,2,F1_equilibrated,F3_release_last,7.681770847966021e-06,3.0678715283803237e-06
2067,3,4,3,F1_equilibrated,F3_release_last,7.709332021613169e-06,1.1631332083224212e-05
2067,4,3,4,F1_equilibrated,F3_release_last,2.8771618797081636e-05,1.4780393738535961e-05
2068,1,1,1,F1_equilibrated,F3_release_last,7.664260798380396e-06,0.0
2068,2,2,2,F1_equilibrated,F3_release_last,2.8603410702010904e-05,7.339915123628438e-06
2068,3,4,3,F1_equilibrated,F3_release_last,2.760589216484026e-05,1.3657544062020731e-05
2068,4,3,4,F1_equilibrated,F3_release_last,7.396976511911055e-06,1.0860788113492559e-05
2069,1,1,1,F1_equilibrated,F3_release_last,3.0065768517996763e-05,3.7527604988963747e-06
2069,2,2,2,F1_equilibrated,F3_release_last,1.3121854466485033e-05,0.0
2069,3,4,3,F1_equilibrated,F3_release_last,2.776499336834548e-05,1.0557450203217602e-05
2069,4,3,4,F1_equilibrated,F3_release_last,3.30634858329449e-05,1.1521350120175054e-05
2070,1,1,1,F1_equilibrated,F3_release_last,5.4575936681063725e-06,6.441279545698914e-06
2070,2,2,2,F1_equilibrated,F3_release_last,1.4623578159858597e-06,1.5847161671954293e-06
2070,3,4,3,F1_equilibrated,F3_release_last,5.4575936681063725e-06,9.50951426248849e-06
2070,4,3,4,F1_equilibrated,F3_release_last,2.036801685643269e-05,1.1738964734748754e-05
2071,1,1,1,F1_equilibrated,F3_release_last,6.675989191861492e-06,1.5572017053526281e-06
2071,2,2,2,F1_equilibrated,F3_release_last,2.491513085480304e-05,3.6411678671563474e-06
2071,3,4,3,F1_equilibrated,F3_release_last,2.4792902465025496e-05,3.936636807293052e-06
2071,4,3,4,F1_equilibrated,F3_release_last,6.643238193526288e-06,6.567105443620706e-06
2072,1,1,1,F1_equilibrated,F3_release_last,3.137926611561197e-05,0.0
2072,2,2,2,F1_equilibrated,F3_release_last,3.08004704121876e-05,0.0
2072,3,4,3,F1_equilibrated,F3_release_last,3.81217777851231e-05,1.941566407879093e-05
2072,4,3,4,F1_equilibrated,F3_release_last,3.322755172750422e-05,6.491916420885103e-06
2073,1,1,1,F1_equilibrated,F3_release_last,3.142379482833774e-05,1.9836555156956502e-06
2073,2,2,2,F1_equilibrated,F3_release_last,3.370554450628227e-05,5.488555016047551e-06
2073,3,4,3,F1_equilibrated,F3_release_last,1.5733962870492085e-05,1.0937373353096845e-05
2073,4,3,4,F1_equilibrated,F3_release_last,3.343438477816478e-05,1.4987307431112845e-05
2074,1,1,1,F1_equilibrated,F3_release_last,3.550618418292524e-05,8.723593046254877e-06
2074,2,2,2,F1_equilibrated,F3_release_last,3.814387358770134e-05,8.88896647155597e-06
2074,3,4,3,F1_equilibrated,F3_release_last,3.1438041794716945e-05,8.111172560675917e-06
2074,4,3,4,F1_equilibrated,F3_release_last,1.5199044380260346e-05,7.4903233575195505e-06
2075,1,1,1,F1_equilibrated,F3_release_last,3.8728096669129325e-05,5.625695022915401e-06
2075,2,2,2,F1_equilibrated,F3_release_last,3.768653440576128e-05,4.03385947970146e-06
2075,3,4,3,F1_equilibrated,F3_release_last,1.578326746168486e-05,5.7608824619969756e-06
2075,4,3,4,F1_equilibrated,F3_release_last,3.159458389758417e-05,7.856573411347038e-06
2076,1,1,1,F1_equilibrated,F3_release_last,4.0829959732402096e-05,6.339483284465894e-06
2076,2,2,2,F1_equilibrated,F3_release_last,5.045951969794883e-05,1.2349143396783529e-05
2076,3,4,3,F1_equilibrated,F3_release_last,3.9374619089323215e-05,1.5214682429377487e-05
2076,4,3,4,F1_equilibrated,F3_release_last,1.7867921608396772e-05,8.965612835674344e-06
2077,1,1,1,F1_equilibrated,F3_release_last,5.38283995757706e-05,1.0372782887017504e-05
2077,2,2,2,F1_equilibrated,F3_release_last,5.340279060102836e-05,1.103866055108399e-05
2077,3,4,3,F1_equilibrated,F3_release_last,4.676606638569225e-05,9.63506061228529e-06
2077,4,3,4,F1_equilibrated,F3_release_last,4.711785364515386e-05,1.2525884110257328e-05
2078,1,1,1,F1_equilibrated,F3_release_last,5.485194484668686e-05,1.1244684805152678e-05
2078,2,2,2,F1_equilibrated,F3_release_last,5.923671684857079e-05,1.6268332700957334e-05
2078,3,4,3,F1_equilibrated,F3_release_last,5.018851980596352e-05,1.9473510543555994e-05
2078,4,3,4,F1_equilibrated,F3_release_last,4.7588848903703726e-05,1.1105436174356801e-05
2079,1,1,1,F1_equilibrated,F3_release_last,5.60567617745953e-05,1.7065438703918272e-05
2079,2,2,2,F1_equilibrated,F3_release_last,4.298419094483051e-05,7.997830597290855e-06
2079,3,4,3,F1_equilibrated,F3_release_last,3.8363668650735067e-05,1.7707115306016524e-05
2079,4,3,4,F1_equilibrated,F3_release_last,4.771664020714918e-05,2.1084357921879082e-05
2080,1,1,1,F1_equilibrated,F3_release_last,3.376563852076214e-05,1.335011999127264e-06
2080,2,2,2,F1_equilibrated,F3_release_last,2.165265575574185e-05,0.0
2080,3,4,3,F1_equilibrated,F3_release_last,1.1022544332137812e-05,0.0
2080,4,3,4,F1_equilibrated,F3_release_last,2.8531515294038384e-05,1.0463783636952364e-05
2081,1,1,1,F1_equilibrated,F3_release_last,2.5374334781869047e-06,0.0
2081,2,2,2,F1_equilibrated,F3_release_last,9.916641650700595e-07,0.0
2081,3,4,3,F1_equilibrated,F3_release_last,1.7933590797864277e-06,5.870861986685411e-07
2081,4,3,4,F1_equilibrated,F3_release_last,2.3506378361203765e-06,1.170394428965928e-06
2082,1,1,1,F1_equilibrated,F3_release_last,4.304703250851465e-07,0.0
2082,2,2,2,F1_equilibrated,F3_release_last,4.430295544685279e-07,0.0
2082,3,4,3,F1_equilibrated,F3_release_last,1.6534088065311406e-06,0.0
2082,4,3,4,F1_equilibrated,F3_release_last,1.6065371243684722e-06,6.00315889494106e-07
2083,1,1,1,F1_equilibrated,F3_release_last,4.374325047041389e-07,0.0
2083,2,2,2,F1_equilibrated,F3_release_last,4.095818509919775e-07,0.0
2083,3,4,3,F1_equilibrated,F3_release_last,1.5285802777601447e-06,9.125476726741597e-07
2083,4,3,4,F1_equilibrated,F3_release_last,1.6325203324379445e-06,1.351137715089059e-06
2084,1,1,1,F1_equilibrated,F3_release_last,5.436404610350887e-07,0.0
2084,2,2,2,F1_equilibrated,F3_release_last,9.37746048577118e-07,0.0
2084,3,4,3,F1_equilibrated,F3_release_last,1.4585818379453489e-06,1.0640537682445229e-07
2084,4,3,4,F1_equilibrated,F3_release_last,1.4819735986281585e-06,4.527154030318442e-07
2085,1,1,1,F1_equilibrated,F3_release_last,9.205761476349834e-07,1.9106299339455183e-07
2085,2,2,2,F1_equilibrated,F3_release_last,4.795615183581035e-07,0.0
2085,3,4,3,F1_equilibrated,F3_release_last,1.242827728862393e-06,2.599920660826711e-07
2085,4,3,4,F1_equilibrated,F3_release_last,1.3945028952683908e-06,8.925286998885659e-07
2086,1,1,1,F1_equilibrated,F3_release_last,4.788939939139091e-07,0.0
2086,2,2,2,F1_equilibrated,F3_release_last,9.180849124939134e-07,0.0
2086,3,4,3,F1_equilibrated,F3_release_last,1.2846655532848034e-06,0.0
2086,4,3,4,F1_equilibrated,F3_release_last,1.2133969017791058e-06,6.077494350801251e-07
2087,1,1,1,F1_equilibrated,F3_release_last,1.1691855945758424e-06,1.4243058672749065e-07
2087,2,2,2,F1_equilibrated,F3_release_last,1.416014497258877e-06,0.0
2087,3,4,3,F1_equilibrated,F3_release_last,1.5222231960715051e-06,0.0
2087,4,3,4,F1_equilibrated,F3_release_last,1.3674153094419498e-06,3.2189766345668876e-07
2088,1,1,1,F1_equilibrated,F3_release_last,1.7054110166729244e-06,2.340838524137293e-07
2088,2,2,2,F1_equilibrated,F3_release_last,2.2492281085626496e-06,2.096259286347179e-07
2088,3,4,3,F1_equilibrated,F3_release_last,2.254669020023187e-06,0.0
2088,4,3,4,F1_equilibrated,F3_release_last,1.7599621113032458e-06,1.504511657267012e-07
2089,1,1,1,F1_equilibrated,F3_release_last,2.6681776482516276e-06,5.783464724006221e-07
2089,2,2,2,F1_equilibrated,F3_release_last,3.2689519845997627e-06,6.392890611647513e-07
2089,3,4,3,F1_equilibrated,F3_release_last,3.22893653278572e-06,2.0141838030191352e-07
2089,4,3,4,F1_equilibrated,F3_release_last,2.6482795299613852e-06,1.8655307036289036e-07
2090,1,1,1,F1_equilibrated,F3_release_last,3.4563269185827153e-06,8.688803500691335e-07
2090,2,2,2,F1_equilibrated,F3_release_last,3.367470421940873e-06,1.0107589743618476e-06
2090,3,4,3,F1_equilibrated,F3_release_last,3.449467889627298e-06,3.6291943717610455e-07
2090,4,3,4,F1_equilibrated,F3_release_last,3.443614306743414e-06,4.02708988122738e-07
2091,1,1,1,F1_equilibrated,F3_release_last,2.630189527140557e-06,8.234202327497387e-07
2091,2,2,2,F1_equilibrated,F3_release_last,7.047571597381042e-07,7.746186839521017e-07
2091,3,4,3,F1_equilibrated,F3_release_last,7.294111137067975e-07,1.3061269106924457e-07
2091,4,3,4,F1_equilibrated,F3_release_last,2.722199335959162e-06,1.9717660830939938e-07
2092,1,1,1,F1_equilibrated,F3_release_last,6.445242572400938e-07,3.904391455939392e-07
2092,2,2,2,F1_equilibrated,F3_release_last,2.4053972747305836e-06,8.028272232534707e-07
2092,3,4,3,F1_equilibrated,F3_release_last,2.5507402665373807e-06,7.954217657970293e-08
2092,4,3,4,F1_equilibrated,F3_release_last,6.83468794520232e-07,0.0
2093,1,1,1,F1_equilibrated,F3_release_last,3.158577871810068e-06,5.782868430983361e-07
2093,2,2,2,F1_equilibrated,F3_release_last,3.455432512815737e-06,1.1542800472074047e-06
2093,3,4,3,F1_equilibrated,F3_release_last,4.00845910831455e-06,4.829871328490283e-07
2093,4,3,4,F1_equilibrated,F3_release_last,3.4416687359598876e-06,0.0
2094,1,1,1,F1_equilibrated,F3_release_last,3.4046360499509726e-06,6.1149392540138e-07
2094,2,2,2,F1_equilibrated,F3_release_last,2.969002891554026e-06,8.604549168748698e-07
2094,3,4,3,F1_equilibrated,F3_release_last,3.5975316849040434e-06,3.19239035625741e-07
2094,4,3,4,F1_equilibrated,F3_release_last,4.050222459614088e-06,1.4929939174650836e-07
2095,1,1,1,F1_equilibrated,F3_release_last,2.7061443441916532e-06,0.0
2095,2,2,2,F1_equilibrated,F3_release_last,2.4236345959908958e-06,4.770366045559586e-08
2095,3,4,3,F1_equilibrated,F3_release_last,2.7098558076844344e-06,0.0
2095,4,3,4,F1_equilibrated,F3_release_last,3.2383815229578916e-06,0.0
2096,1,1,1,F1_equilibrated,F3_release_last,2.339860027299789e-06,3.8327623055863746e-07
2096,2,2,2,F1_equilibrated,F3_release_last,2.3934933974542973e-06,1.2622115505432388e-06
2096,3,4,3,F1_equilibrated,F3_release_last,2.351407106879476e-06,0.0
2096,4,3,4,F1_equilibrated,F3_release_last,2.4721917291891515e-06,0.0
2097,1,1,1,F1_equilibrated,F3_release_last,2.191110405967551e-06,3.1582935416879416e-08
2097,2,2,2,F1_equilibrated,F3_release_last,1.5845564204835312e-06,2.393816152804167e-07
2097,3,4,3,F1_equilibrated,F3_release_last,1.7243975621453807e-06,0.0
2097,4,3,4,F1_equilibrated,F3_release_last,2.1510362637153923e-06,0.0
2098,1,1,1,F1_equilibrated,F3_release_last,1.234661120290954e-06,0.0
2098,2,2,2,F1_equilibrated,F3_release_last,8.852833683193039e-07,0.0
2098,3,4,3,F1_equilibrated,F3_release_last,1.1833204798458459e-06,0.0
2098,4,3,4,F1_equilibrated,F3_release_last,1.4650988993546892e-06,0.0
2099,1,1,1,F1_equilibrated,F3_release_last,6.40975514519987e-07,0.0
2099,2,2,2,F1_equilibrated,F3_release_last,3.2289179722378325e-07,3.2838403453373113e-09
2099,3,4,3,F1_equilibrated,F3_release_last,8.359736870312454e-07,0.0
2099,4,3,4,F1_equilibrated,F3_release_last,1.0147468872657127e-06,0.0
2100,1,1,1,F1_equilibrated,F3_release_last,2.4947867074215314e-07,0.0
2100,2,2,2,F1_equilibrated,F3_release_last,3.669939965480107e-07,0.0
2100,3,4,3,F1_equilibrated,F3_release_last,5.65975400670368e-07,0.0
2100,4,3,4,F1_equilibrated,F3_release_last,7.157257296119129e-07,0.0
2101,1,1,1,F1_equilibrated,F3_release_last,4.6332803311900455e-07,0.0
2101,2,2,2,F1_equilibrated,F3_release_last,6.09002189723277e-07,0.0
2101,3,4,3,F1_equilibrated,F3_release_last,2.479866881164916e-07,0.0
2101,4,3,4,F1_equilibrated,F3_release_last,4.4064510223315004e-07,0.0
2102,1,1,1,F1_equilibrated,F3_release_last,7.746708693280021e-07,0.0
2102,2,2,2,F1_equilibrated,F3_release_last,1.081611962626717e-06,0.0
2102,3,4,3,F1_equilibrated,F3_release_last,7.243559394518918e-07,0.0
2102,4,3,4,F1_equilibrated,F3_release_last,3.2400677783321033e-07,0.0
2103,1,1,1,F1_equilibrated,F3_release_last,1.0516999925995702e-06,0.0
2103,2,2,2,F1_equilibrated,F3_release_last,6.630378774322599e-07,0.0
2103,3,4,3,F1_equilibrated,F3_release_last,1.7168858611263111e-06,1.0738998141180234e-06
2103,4,3,4,F1_equilibrated,F3_release_last,1.0975767649744778e-06,2.47646643952535e-07
2104,1,1,1,F1_equilibrated,F3_release_last,1.2632717888506667e-06,0.0
2104,2,2,2,F1_equilibrated,F3_release_last,3.291803446438848e-06,0.0
2104,3,4,3,F1_equilibrated,F3_release_last,3.4531791583026095e-06,2.060821836751834e-07
2104,4,3,4,F1_equilibrated,F3_release_last,2.3480676201074015e-06,1.7384346743458973e-06
2105,1,1,1,F1_equilibrated,F3_release_last,3.4494765238336712e-06,2.132192886794623e-07
2105,2,2,2,F1_equilibrated,F3_release_last,1.8517157246738972e-06,0.0
2105,3,4,3,F1_equilibrated,F3_release_last,4.544170286005446e-06,3.193481821591927e-06
2105,4,3,4,F1_equilibrated,F3_release_last,4.04162309412584e-06,2.7219927104658084e-06
2106,1,1,1,F1_equilibrated,F3_release_last,2.97562711954613e-06,0.0
2106,2,2,2,F1_equilibrated,F3_release_last,7.643970952702348e-06,0.0
2106,3,4,3,F1_equilibrated,F3_release_last,8.015218197659265e-06,1.538858667491356e-06
2106,4,3,4,F1_equilibrated,F3_release_last,5.6088918850454635e-06,0.0
2107,1,1,1,F1_equilibrated,F3_release_last,7.376244604332684e-06,0.0
2107,2,2,2,F1_equilibrated,F3_release_last,1.976458784905353e-06,0.0
2107,3,4,3,F1_equilibrated,F3_release_last,1.8799448948523438e-06,0.0
2107,4,3,4,F1_equilibrated,F3_release_last,7.016049863018542e-06,6.268746720916086e-06
2108,1,1,1,F1_equilibrated,F3_release_last,6.242449116110023e-06,0.0
2108,2,2,2,F1_equilibrated,F3_release_last,2.3297137264985434e-05,0.0
2108,3,4,3,F1_equilibrated,F3_release_last,1.64144565966732e-05,8.016306251304385e-07
2108,4,3,4,F1_equilibrated,F3_release_last,4.398240389274317e-06,0.0
2109,1,1,1,F1_equilibrated,F3_release_last,3.261567993374315e-05,5.320290068625196e-06
2109,2,2,2,F1_equilibrated,F3_release_last,4.1019723808411856e-05,8.786537489555163e-06
2109,3,4,3,F1_equilibrated,F3_release_last,3.2156767901883555e-05,6.562518590726943e-06
2109,4,3,4,F1_equilibrated,F3_release_last,2.3852331626753932e-05,5.3253087752431745e-06
2110,1,1,1,F1_equilibrated,F3_release_last,3.614952107411904e-05,1.675228192657042e-05
2110,2,2,2,F1_equilibrated,F3_release_last,1.4439835886201607e-05,0.0
2110,3,4,3,F1_equilibrated,F3_release_last,2.6550801518037672e-05,3.7156367232188555e-06
2110,4,3,4,F1_equilibrated,F3_release_last,3.287982073005291e-05,1.794826107080168e-05
2111,1,1,1,F1_equilibrated,F3_release_last,1.2420985562216222e-05,0.0
2111,2,2,2,F1_equilibrated,F3_release_last,2.8615069092129434e-05,0.0
2111,3,4,3,F1_equilibrated,F3_release_last,1.2420985562216005e-05,8.604044431791797e-06
2111,4,3,4,F1_equilibrated,F3_release_last,2.1068873156734587e-05,6.15851889113975e-06
2112,1,1,1,F1_equilibrated,F3_release_last,3.9890342374498e-05,6.3285129171588574e-06
2112,2,2,2,F1_equilibrated,F3_release_last,5.450087832123852e-05,1.0046717439936526e-05
2112,3,4,3,F1_equilibrated,F3_release_last,4.620822084829912e-05,2.269063368914406e-05
2112,4,3,4,F1_equilibrated,F3_release_last,1.9157053474416416e-05,1.1077499051287778e-05
2113,1,1,1,F1_equilibrated,F3_release_last,4.7201185976466185e-05,2.0511360607048095e-05
2113,2,2,2,F1_equilibrated,F3_release_last,1.2647519664184693e-05,0.0
2113,3,4,3,F1_equilibrated,F3_release_last,1.185736112964365e-05,0.0
2113,4,3,4,F1_equilibrated,F3_release_last,4.4252274179522235e-05,4.201448603592041e-05
2114,1,1,1,F1_equilibrated,F3_release_last,2.8701476015927097e-06,0.0
2114,2,2,2,F1_equilibrated,F3_release_last,1.071153667436776e-05,0.0
2114,3,4,3,F1_equilibrated,F3_release_last,3.9975999095877464e-05,8.027051214056294e-06
2114,4,3,4,F1_equilibrated,F3_release_last,1.0711536674367327e-05,0.0
2115,1,1,1,F1_equilibrated,F3_release_last,1.5140635523046807e-05,0.0
2115,2,2,2,F1_equilibrated,F3_release_last,1.9399769536607853e-05,0.0
2115,3,4,3,F1_equilibrated,F3_release_last,7.240092556575189e-05,4.0792273632276124e-05
2115,4,3,4,F1_equilibrated,F3_release_last,5.6505621030893474e-05,3.710620304501626e-05
2116,1,1,1,F1_equilibrated,F3_release_last,3.324316719130818e-05,0.0
2116,2,2,2,F1_equilibrated,F3_release_last,6.680489891976258e-05,1.2826596082464437e-05
2116,3,4,3,F1_equilibrated,F3_release_last,3.324316719130818e-05,0.0
2116,4,3,4,F1_equilibrated,F3_release_last,6.616776984546928e-05,4.2632207822531504e-05
2117,1,1,1,F1_equilibrated,F3_release_last,8.459292164346953e-05,3.5868554322564185e-05
2117,2,2,2,F1_equilibrated,F3_release_last,9.962897176236506e-05,6.36532200016909e-05
2117,3,4,3,F1_equilibrated,F3_release_last,8.541082589759441e-05,4.069277259846746e-05
2117,4,3,4,F1_equilibrated,F3_release_last,3.839932852038163e-05,5.245537757839094e-06
2118,1,1,1,F1_equilibrated,F3_release_last,8.758909949395377e-05,0.0
2118,2,2,2,F1_equilibrated,F3_release_last,3.96595066211175e-05,0.0
2118,3,4,3,F1_equilibrated,F3_release_last,8.678165047114154e-05,0.0
2118,4,3,4,F1_equilibrated,F3_release_last,9.83748299922425e-05,0.0
2119,1,1,1,F1_equilibrated,F3_release_last,4.587137661682568e-05,0.0
2119,2,2,2,F1_equilibrated,F3_release_last,0.00011077211392794897,4.2288694494696044e-05
2119,3,4,3,F1_equilibrated,F3_release_last,0.00012995602118856878,4.3464716224002635e-05
2119,4,3,4,F1_equilibrated,F3_release_last,9.524380514821032e-05,0.0
2120,1,1,1,F1_equilibrated,F3_release_last,0.00012463461337155687,4.276356843283696e-05
2120,2,2,2,F1_equilibrated,F3_release_last,9.76069288602683e-05,5.591396211437026e-05
2120,3,4,3,F1_equilibrated,F3_release_last,4.868411037264528e-05,7.231210903953743e-05
2120,4,3,4,F1_equilibrated,F3_release_last,0.0001174803885736174,4.7567690273588384e-05
2121,1,1,1,F1_equilibrated,F3_release_last,9.149364495008444e-05,0.0
2121,2,2,2,F1_equilibrated,F3_release_last,0.00010181952721765967,2.2191565454299667e-05
2121,3,4,3,F1_equilibrated,F3_release_last,7.242683198307315e-05,0.0
2121,4,3,4,F1_equilibrated,F3_release_last,3.66120462680624e-05,0.0
2122,1,1,1,F1_equilibrated,F3_release_last,8.869041003147296e-05,2.2156315809025912e-05
2122,2,2,2,F1_equilibrated,F3_release_last,4.249511255270677e-05,6.232524982272762e-05
2122,3,4,3,F1_equilibrated,F3_release_last,9.338643817046778e-05,1.5458043718959537e-05
2122,4,3,4,F1_equilibrated,F3_release_last,8.763948444408948e-05,0.0
2123,1,1,1,F1_equilibrated,F3_release_last,3.873550793922868e-05,0.0
2123,2,2,2,F1_equilibrated,F3_release_last,7.465937459760069e-05,1.1795787946369601e-05
2123,3,4,3,F1_equilibrated,F3_release_last,9.425142218100376e-05,3.183936506684728e-05
2123,4,3,4,F1_equilibrated,F3_release_last,9.515810154747846e-05,1.7141829274430406e-05
2124,1,1,1,F1_equilibrated,F3_release_last,9.014621235787362e-05,1.9994771434509763e-05
2124,2,2,2,F1_equilibrated,F3_release_last,9.653317330914415e-05,4.454030483745262e-05
2124,3,4,3,F1_equilibrated,F3_release_last,9.044376129003877e-05,0.0
2124,4,3,4,F1_equilibrated,F3_release_last,9.298821851617782e-05,0.0
2125,1,1,1,F1_equilibrated,F3_release_last,9.671343160211864e-05,2.7185590534483826e-05
2125,2,2,2,F1_equilibrated,F3_release_last,9.081894546573467e-05,2.6697811790014122e-05
2125,3,4,3,F1_equilibrated,F3_release_last,8.977501025385186e-05,0.0
2125,4,3,4,F1_equilibrated,F3_release_last,8.958278473103487e-05,0.0
2126,1,1,1,F1_equilibrated,F3_release_last,8.738774838051334e-05,2.1971245896126564e-05
2126,2,2,2,F1_equilibrated,F3_release_last,8.39080297492887e-05,1.5367272200039707e-05
2126,3,4,3,F1_equilibrated,F3_release_last,8.338247036419714e-05,5.3660823865727455e-06
2126,4,3,4,F1_equilibrated,F3_release_last,8.811364102643757e-05,0.0
2127,1,1,1,F1_equilibrated,F3_release_last,7.867337096891837e-05,1.4405882027252554e-05
2127,2,2,2,F1_equilibrated,F3_release_last,6.785173585189229e-05,3.1404621634693224e-05
2127,3,4,3,F1_equilibrated,F3_release_last,3.0756534559594345e-05,0.0
2127,4,3,4,F1_equilibrated,F3_release_last,6.801368000622192e-05,7.963786927312096e-07
2128,1,1,1,F1_equilibrated,F3_release_last,6.541082186630777e-05,2.92357507387939e-05
2128,2,2,2,F1_equilibrated,F3_release_last,6.956375595781189e-05,2.3998659158318975e-05
