uel_integration_point,integration_point,expected_sdv16,sdv16_error,odb_integration_point,odb_sdv12,step,sdv15_error,odb_sdv13,expected_sdv15,odb_sdv16,odb_sdv15,frame_index,element,frame_tag
3,3,0.0010212856649406753,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011161741838742809,0.0010212856649406753,0.011161741838742807,1,854,F0_ingested
4,4,0.000992951721870291,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011035685171318883,0.000992951721870291,0.011035685171318883,1,854,F0_ingested
1,1,0.001013656832590251,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011187140224787638,0.001013656832590251,0.011187140224787638,1,855,F0_ingested
2,2,0.0010176417058976705,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011282395329100393,0.0010176417058976705,0.011282395329100393,1,855,F0_ingested
3,3,0.0010245748523468258,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011337691622338499,0.0010245748523468258,0.011337691622338499,1,855,F0_ingested
4,4,0.0010218773419837161,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011242664223402504,0.0010218773419837161,0.011242664223402504,1,855,F0_ingested
1,1,0.0010257747007620215,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011354004468172151,0.0010257747007620215,0.011354004468172151,1,856,F0_ingested
2,2,0.001038103896727497,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011454389170089707,0.001038103896727497,0.011454389170089705,1,856,F0_ingested
3,3,0.0010567958508418105,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01151981703016895,0.0010567958508418105,0.01151981703016895,1,856,F0_ingested
4,4,0.0010263277092719303,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011411954493091589,0.0010263277092719303,0.011411954493091589,1,856,F0_ingested
1,1,0.0010493637244576074,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011518322734662165,0.0010493637244576074,0.011518322734662165,1,857,F0_ingested
2,2,0.0010494623560328865,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011592607779465552,0.0010494623560328865,0.011592607779465552,1,857,F0_ingested
3,3,0.0010567319820485653,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011641728686385147,0.0010567319820485653,0.011641728686385147,1,857,F0_ingested
4,4,0.0010568089597913616,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011581384839703472,0.0010568089597913616,0.011581384839703472,1,857,F0_ingested
1,1,0.0010527537498032855,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011647308825812394,0.0010527537498032855,0.011647308825812394,1,858,F0_ingested
2,2,0.0010613411013291817,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01172246981885576,0.0010613411013291817,0.01172246981885576,1,858,F0_ingested
3,3,0.00107929075465235,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011788466681945121,0.00107929075465235,0.011788466681945121,1,858,F0_ingested
4,4,0.0010566468217240415,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011697216098780947,0.0010566468217240415,0.011697216098780947,1,858,F0_ingested
1,1,0.0010672430025959224,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011768886718689607,0.0010672430025959224,0.011768886718689607,1,859,F0_ingested
2,2,0.0010745915755165211,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011820539054322147,0.0010745915755165211,0.011820539054322147,1,859,F0_ingested
3,3,0.0010784779881448897,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011860059070471015,0.0010784779881448897,0.011860059070471015,1,859,F0_ingested
4,4,0.0010790108888612793,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011832100324702558,0.0010790108888612793,0.011832100324702558,1,859,F0_ingested
1,1,0.001074660446566369,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01185842605812832,0.001074660446566369,0.01185842605812832,1,860,F0_ingested
2,2,0.001079584145775719,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0119102829418408,0.001079584145775719,0.0119102829418408,1,860,F0_ingested
3,3,0.0010781349121614246,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011953057625612905,0.0010781349121614246,0.011953057625612905,1,860,F0_ingested
4,4,0.001078199293448899,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011892469481568592,0.001078199293448899,0.011892469481568592,1,860,F0_ingested
1,1,0.0010848177996369101,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011945125383239705,0.0010848177996369101,0.011945125383239705,1,861,F0_ingested
2,2,0.0010908939666843085,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011988459819688777,0.0010908939666843085,0.011988459819688777,1,861,F0_ingested
3,3,0.0010967942424582149,0.0,4,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.0120159032496958,0.0010967942424582149,0.012015903249695802,1,861,F0_ingested
4,4,0.0010971755915363147,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011986131604101322,0.0010971755915363147,0.011986131604101322,1,861,F0_ingested
1,1,0.0010945632612135397,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012017253318043238,0.0010945632612135397,0.012017253318043238,1,862,F0_ingested
2,2,0.0010955792792921042,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012052584182026194,0.0010955792792921042,0.012052584182026193,1,862,F0_ingested
3,3,0.0010962303396434142,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012069211953496146,0.0010962303396434142,0.012069211953496145,1,862,F0_ingested
4,4,0.0010964573037113268,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01203816456222304,0.0010964573037113268,0.01203816456222304,1,862,F0_ingested
1,1,0.0010980223890609394,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.01208028102903385,0.0010980223890609394,0.012080281029033847,1,863,F0_ingested
2,2,0.0011036558689645664,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.012120619358285267,0.0011036558689645664,0.012120619358285263,1,863,F0_ingested
3,3,0.001108241353220035,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012137862545158562,0.001108241353220035,0.01213786254515856,1,863,F0_ingested
4,4,0.0010995577308566295,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01209592594751073,0.0010995577308566295,0.01209592594751073,1,863,F0_ingested
1,1,0.0011067490120509858,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.012144193718163138,0.0011067490120509858,0.012144193718163134,1,864,F0_ingested
2,2,0.0011081627893752323,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012168261737853977,0.0011081627893752323,0.012168261737853977,1,864,F0_ingested
3,3,0.0011081538865583263,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012175158476028205,0.0011081538865583263,0.012175158476028205,1,864,F0_ingested
4,4,0.0011081951015077091,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012159092837189094,0.0011081951015077091,0.012159092837189092,1,864,F0_ingested
1,1,0.0011087045433238445,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01218727346028993,0.0011087045433238445,0.01218727346028993,1,865,F0_ingested
2,2,0.0011118796837659263,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01221514643223351,0.0011118796837659263,0.01221514643223351,1,865,F0_ingested
3,3,0.0011129821973562995,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012217873565652348,0.0011129821973562995,0.012217873565652348,1,865,F0_ingested
4,4,0.0011100157461551232,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012190908724750446,0.0011100157461551232,0.012190908724750446,1,865,F0_ingested
1,1,0.001114588593138679,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012235119090767745,0.001114588593138679,0.012235119090767745,1,866,F0_ingested
2,2,0.0011165184277746479,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012261812436701916,0.0011165184277746479,0.012261812436701916,1,866,F0_ingested
3,3,0.0011162612586384675,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012256930345872932,0.0011162612586384675,0.012256930345872932,1,866,F0_ingested
4,4,0.0011151573484607048,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012235564005715113,0.0011151573484607048,0.012235564005715113,1,866,F0_ingested
1,1,0.0011171435273180695,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012281763181058867,0.0011171435273180695,0.012281763181058867,1,867,F0_ingested
2,2,0.0011203690112304896,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012309576282356707,0.0011203690112304896,0.012309576282356707,1,867,F0_ingested
3,3,0.0011208638184789232,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012300236468284374,0.0011208638184789232,0.012300236468284374,1,867,F0_ingested
4,4,0.00111689134319883,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012274259279990898,0.00111689134319883,0.012274259279990898,1,867,F0_ingested
1,1,0.001122830163404088,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01232895029378709,0.001122830163404088,0.01232895029378709,1,868,F0_ingested
2,2,0.0011244789632558528,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012354067976063489,0.0011244789632558528,0.012354067976063487,1,868,F0_ingested
3,3,0.001124515557446863,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01234069685506382,0.001124515557446863,0.01234069685506382,1,868,F0_ingested
4,4,0.0011237329456984556,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012318038362872246,0.0011237329456984556,0.012318038362872246,1,868,F0_ingested
1,1,0.0011260036386297157,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012374328982527988,0.0011260036386297157,0.012374328982527986,1,869,F0_ingested
2,2,0.0011291440182452117,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012404565399325081,0.0011291440182452117,0.012404565399325081,1,869,F0_ingested
3,3,0.0011288757464460823,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01238716651795613,0.0011288757464460823,0.012387166517956127,1,869,F0_ingested
4,4,0.0011253196607628195,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012359219688392799,0.0011253196607628195,0.012359219688392799,1,869,F0_ingested
1,1,0.0011318613999612784,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012427533663175568,0.0011318613999612784,0.012427533663175568,1,870,F0_ingested
2,2,0.0011337316316121007,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012460047710179651,0.0011337316316121007,0.012460047710179651,1,870,F0_ingested
3,3,0.0011341178332019844,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01243666699459724,0.0011341178332019844,0.01243666699459724,1,870,F0_ingested
4,4,0.001132103146582338,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012407918461109573,0.001132103146582338,0.012407918461109573,1,870,F0_ingested
1,1,0.0011344759831170496,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012486642968047605,0.0011344759831170496,0.012486642968047605,1,871,F0_ingested
2,2,0.0011368336556981207,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012526788516779165,0.0011368336556981207,0.012526788516779163,1,871,F0_ingested
3,3,0.0011363038562535316,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012499592189175466,0.0011363038562535316,0.012499592189175466,1,871,F0_ingested
4,4,0.0011341421422223846,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012461230895999646,0.0011341421422223846,0.012461230895999646,1,871,F0_ingested
1,1,0.001140329558295855,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012559873766690089,0.001140329558295855,0.012559873766690089,1,872,F0_ingested
2,2,0.001146328326082632,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01261011880169629,0.001146328326082632,0.01261011880169629,1,872,F0_ingested
3,3,0.001146525718029767,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012588208959895604,0.001146525718029767,0.012588208959895604,1,872,F0_ingested
4,4,0.0011400095564980917,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012533615858852855,0.0011400095564980917,0.012533615858852855,1,872,F0_ingested
1,1,0.0011493343586841485,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0126449067631663,0.0011493343586841485,0.0126449067631663,1,873,F0_ingested
2,2,0.0011515510102554924,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012689704206387918,0.0011515510102554924,0.012689704206387918,1,873,F0_ingested
3,3,0.001151084195684492,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012654962213310385,0.001151084195684492,0.012654962213310385,1,873,F0_ingested
4,4,0.0011497050775211176,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012620723617576959,0.0011497050775211176,0.012620723617576959,1,873,F0_ingested
1,1,0.0011524587340846057,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012729063288139896,0.0011524587340846057,0.012729063288139896,1,874,F0_ingested
2,2,0.0011573535369732448,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012791796856003939,0.0011573535369732448,0.012791796856003939,1,874,F0_ingested
3,3,0.001156665951767412,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012748226006267011,0.001156665951767412,0.012748226006267011,1,874,F0_ingested
4,4,0.001151806116862967,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012689126375392924,0.001151806116862967,0.012689126375392924,1,874,F0_ingested
1,1,0.0011645134571563274,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012844382247508414,0.0011645134571563274,0.012844382247508414,1,875,F0_ingested
2,2,0.001174910464925473,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012925314640970492,0.001174910464925473,0.01292531464097049,1,875,F0_ingested
3,3,0.0011750077154554128,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012899350540698625,0.0011750077154554128,0.012899350540698625,1,875,F0_ingested
4,4,0.0011640997849724811,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01280455540159018,0.0011640997849724811,0.01280455540159018,1,875,F0_ingested
1,1,0.0011793559581492695,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012978072097135999,0.0011793559581492695,0.012978072097135999,1,876,F0_ingested
2,2,0.001181857523084844,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.013041275754396174,0.001181857523084844,0.013041275754396172,1,876,F0_ingested
3,3,0.0011812098333172333,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012991109068709516,0.0011812098333172333,0.012991109068709514,1,876,F0_ingested
4,4,0.0011795967743682108,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012949337445148314,0.0011795967743682108,0.012949337445148314,1,876,F0_ingested
1,1,0.0011837992888517146,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.013094852078494573,0.0011837992888517146,0.013094852078494569,1,877,F0_ingested
2,2,0.001193007616171317,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013178021660754002,0.001193007616171317,0.013178021660754002,1,877,F0_ingested
3,3,0.0011930533260034212,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013118985120539755,0.0011930533260034212,0.013118985120539755,1,877,F0_ingested
4,4,0.0011834240966955417,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01303656602632847,0.0011834240966955417,0.013036566026328468,1,877,F0_ingested
1,1,0.0012049055289263966,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013242868803558943,0.0012049055289263966,0.013242868803558943,1,878,F0_ingested
2,2,0.0012196891848926434,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01333686491016829,0.0012196891848926434,0.013336864910168288,1,878,F0_ingested
3,3,0.0012211963035381503,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013291852640206998,0.0012211963035381503,0.013291852640206998,1,878,F0_ingested
4,4,0.001205726299839381,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.013187388962566984,0.001205726299839381,0.013187388962566982,1,878,F0_ingested
1,1,0.0012249735449238305,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013386789390658568,0.0012249735449238305,0.013386789390658568,1,879,F0_ingested
2,2,0.0012289187610389917,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.013429189501290139,0.0012289187610389917,0.013429189501290137,1,879,F0_ingested
3,3,0.0012272878637568719,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013359416335655114,0.0012272878637568719,0.013359416335655114,1,879,F0_ingested
4,4,0.0012263693627335413,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013337947235902009,0.0012263693627335413,0.013337947235902009,1,879,F0_ingested
1,1,0.001230443689044004,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.013447881686246962,0.001230443689044004,0.01344788168624696,1,880,F0_ingested
2,2,0.0012337665519742017,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013456549574621906,0.0012337665519742017,0.013456549574621906,1,880,F0_ingested
3,3,0.0012214325078829323,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013373801184372484,0.0012214325078829323,0.013373801184372484,1,880,F0_ingested
4,4,0.0012255266255975633,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.013369023372193246,0.0012255266255975633,0.013369023372193244,1,880,F0_ingested
1,1,3.19901001360106e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0003362013983539694,3.19901001360106e-05,0.0003362013983539694,1,881,F0_ingested
2,2,3.1335473031709184e-05,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0003323284243059068,3.1335473031709184e-05,0.0003323284243059068,1,881,F0_ingested
3,3,3.115436852768685e-05,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0003265474867405602,3.115436852768685e-05,0.0003265474867405602,1,881,F0_ingested
4,4,3.1964216372709545e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0003304471641779803,3.1964216372709545e-05,0.0003304471641779803,1,881,F0_ingested
1,1,3.1277718398960205e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00032683357297246847,3.1277718398960205e-05,0.00032683357297246847,1,882,F0_ingested
2,2,3.132206275617511e-05,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0003156943339975398,3.132206275617511e-05,0.0003156943339975398,1,882,F0_ingested
3,3,3.0505576056704583e-05,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0003080349821784067,3.0505576056704583e-05,0.0003080349821784067,1,882,F0_ingested
4,4,3.1098877999335046e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00032054216067315506,3.1098877999335046e-05,0.00032054216067315506,1,882,F0_ingested
1,1,2.8235041962053423e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0002987103555333772,2.8235041962053423e-05,0.0002987103555333772,1,883,F0_ingested
2,2,2.5201492050634116e-05,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00026344850242955814,2.5201492050634116e-05,0.00026344850242955814,1,883,F0_ingested
3,3,2.441702569317495e-05,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.000259392269978781,2.441702569317495e-05,0.000259392269978781,1,883,F0_ingested
4,4,2.880684720329376e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00029164991834959776,2.880684720329376e-05,0.00029164991834959776,1,883,F0_ingested
1,1,1.63028469268483e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0002399872380505514,1.63028469268483e-05,0.0002399872380505514,1,884,F0_ingested
2,2,1.6107393000041334e-05,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00021115172486111807,1.6107393000041334e-05,0.00021115172486111807,1,884,F0_ingested
3,3,1.602575703997916e-05,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0002088979542184907,1.602575703997916e-05,0.0002088979542184907,1,884,F0_ingested
4,4,2.105931045201093e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00023721894801776166,2.105931045201093e-05,0.00023721894801776166,1,884,F0_ingested
1,1,1.6114222063565888e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00019208447925477386,1.6114222063565888e-05,0.00019208447925477386,1,885,F0_ingested
2,2,1.611829276934386e-05,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0001688273086872804,1.611829276934386e-05,0.0001688273086872804,1,885,F0_ingested
3,3,1.6040957318714077e-05,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00016935142924756795,1.6040957318714077e-05,0.00016935142924756795,1,885,F0_ingested
4,4,1.6026142249041453e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00019071290737171322,1.6026142249041453e-05,0.00019071290737171322,1,885,F0_ingested
1,1,1.1636305032468405e-05,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00015125859513564056,1.1636305032468405e-05,0.00015125859513564056,1,886,F0_ingested
2,2,8.998331322301982e-06,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00012651714765643022,8.998331322301982e-06,0.00012651714765643022,1,886,F0_ingested
3,3,9.765436611700242e-06,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00012619273020347385,9.765436611700242e-06,0.00012619273020347385,1,886,F0_ingested
4,4,1.2272412620025936e-05,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00015206329987982526,1.2272412620025936e-05,0.00015206329987982526,1,886,F0_ingested
1,1,7.607379685856197e-06,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00011088264750389986,7.607379685856197e-06,0.00011088264750389986,1,887,F0_ingested
2,2,6.759910045317333e-06,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,9.290984621545394e-05,6.759910045317333e-06,9.290984621545394e-05,1,887,F0_ingested
3,3,6.883331129388323e-06,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,9.328515088551418e-05,6.883331129388323e-06,9.328515088551418e-05,1,887,F0_ingested
4,4,6.893348068022722e-06,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00011044317264785199,6.893348068022722e-06,0.00011044317264785199,1,887,F0_ingested
1,1,6.542652525240477e-06,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,8.099172900342217e-05,6.542652525240477e-06,8.099172900342217e-05,1,888,F0_ingested
2,2,5.087081701811939e-06,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,6.640362853803615e-05,5.087081701811939e-06,6.640362853803615e-05,1,888,F0_ingested
3,3,4.931314994421411e-06,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,6.792731267893282e-05,4.931314994421411e-06,6.792731267893282e-05,1,888,F0_ingested
4,4,6.887644999784933e-06,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,8.18930605413276e-05,6.887644999784933e-06,8.18930605413276e-05,1,888,F0_ingested
1,1,3.6067724609380335e-06,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,5.725782914232682e-05,3.6067724609380335e-06,5.725782914232682e-05,1,889,F0_ingested
2,2,2.7014187420671575e-06,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,4.685914098280221e-05,2.7014187420671575e-06,4.685914098280221e-05,1,889,F0_ingested
3,3,2.594184672571124e-06,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,4.8489555876386374e-05,2.594184672571124e-06,4.8489555876386374e-05,1,889,F0_ingested
4,4,3.954330483566818e-06,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,5.897687057959259e-05,3.954330483566818e-06,5.897687057959259e-05,1,889,F0_ingested
