node,x,y,active_lower_bound,d_compatible,d_lb,bound_margin,residual_Kd_minus_f
687,-0.025000000000000022,-0.4,True,0.005265096622039148,0.005265096622039148,0.0,3.197047917753115e-09
688,-0.012500000000000011,-0.4,False,0.005627521530619681,0.005436628893054354,0.00019089263756532672,-2.6469779601696886e-22
689,0.0,-0.4,False,0.006051610067351664,0.0057986236154675365,0.0002529864518841275,5.293955920339377e-23
690,0.012499999999999956,-0.4,True,0.0066662934644812835,0.0066662934644812835,0.0,1.9034675827502588e-08
691,0.025000000000000022,-0.4,False,0.006922420268501747,0.006713556243883078,0.00020886402461866953,7.940933880509066e-23
692,0.03749999999999998,-0.4,True,0.007374653254125167,0.007374653254125167,0.0,3.88567055144421e-09
693,0.050000000000000044,-0.4,True,0.007856656722539334,0.007856656722539334,0.0,7.58376811301127e-09
694,0.0625,-0.4,False,0.00818612939306012,0.007907499932823869,0.0002786294602362509,-2.9116757561866574e-22
695,0.07499999999999996,-0.4,True,0.008866657228206589,0.008866657228206589,0.0,3.078004226624745e-08
696,0.08750000000000002,-0.4,False,0.00897526362858743,0.008897957521066665,7.730610752076407e-05,6.88214269644119e-22
697,0.09999999999999998,-0.4,True,0.009333499204010456,0.009333499204010456,0.0,1.7162136065614238e-09
698,0.11250000000000004,-0.4,True,0.00971617911091941,0.00971617911091941,0.0,7.15249147230101e-09
699,0.125,-0.4,True,0.009985104446108587,0.009985104446108587,0.0,5.0168201605549695e-09
700,0.13749999999999996,-0.4,True,0.010253680989278985,0.010253680989278985,0.0,3.4177777312453396e-09
701,0.15000000000000002,-0.4,False,0.010489691053925736,0.010348391381052872,0.0001412996728728643,-4.764560328305439e-22
702,0.16249999999999998,-0.4,False,0.010743242171608191,0.01063258764964349,0.00011065452196470059,2.117582368135751e-22
703,0.17500000000000004,-0.4,False,0.010948068897280885,0.010804501791184645,0.00014356710609624013,2.117582368135751e-22
704,0.1875,-0.4,False,0.011138636908107149,0.010996665039864508,0.0001419718682426404,-1.5881867761018131e-22
705,0.19999999999999996,-0.4,True,0.011331836853533802,0.011331836853533802,0.0,9.831039217587028e-10
706,0.21250000000000002,-0.4,False,0.011467300110348307,0.011343774968176564,0.00012352514217174246,-1.0587911840678754e-22
707,0.22499999999999998,-0.4,True,0.011710616187056327,0.011710616187056327,0.0,1.1831628319119607e-08
708,0.23750000000000004,-0.4,False,0.011734134013757273,0.011703974167810712,3.0159845946561153e-05,5.293955920339377e-23
709,0.25,-0.4,False,0.011825536560735655,0.011705031710492374,0.00012050485024328074,-1.0587911840678754e-22
710,0.26249999999999996,-0.4,True,0.011975991336894413,0.011975991336894413,0.0,5.227790074304514e-09
711,0.275,-0.4,False,0.0120093865937998,0.01197097522751013,3.841136628966908e-05,-5.293955920339377e-22
712,0.2875,-0.4,False,0.012081303433960886,0.012055701114761846,2.5602319199040033e-05,-3.1763735522036263e-22
713,0.30000000000000004,-0.4,True,0.012187448403967094,0.012187448403967094,0.0,3.526451533537235e-09
714,0.3125,-0.4,False,0.012221721896803048,0.012203778320757579,1.7943576045469437e-05,1.0587911840678754e-22
715,0.32499999999999996,-0.4,False,0.012282016997125212,0.012265184433187365,1.683256393784742e-05,1.0587911840678754e-22
716,0.3375,-0.4,False,0.012348578380060761,0.012310709311247229,3.78690688135324e-05,3.705769144237564e-22
717,0.35,-0.4,False,0.012420680904987203,0.012402502951606845,1.8177953380358464e-05,-1.5881867761018131e-22
718,0.36250000000000004,-0.4,True,0.012493899064614239,0.012493899064614239,0.0,2.1214082843841063e-10
719,0.375,-0.4,False,0.012563570676449885,0.012517716379304565,4.585429714532019e-05,-2.6469779601696886e-22
720,0.38749999999999996,-0.4,False,0.012662047337658548,0.012651009934551635,1.1037403106912633e-05,5.293955920339377e-23
721,0.4,-0.4,True,0.012782248154139055,0.012782248154139055,0.0,2.3804783944102368e-09
722,0.4125,-0.4,False,0.012862729012033731,0.012824769747483903,3.795926454982883e-05,1.5881867761018131e-22
723,0.42500000000000004,-0.4,False,0.01300881873275213,0.013004198796941882,4.619935810247847e-06,-1.0587911840678754e-22
724,0.4375,-0.4,True,0.013204377061547024,0.013204377061547024,0.0,5.800478255336546e-09
725,0.44999999999999996,-0.4,False,0.013298528302954204,0.013265274238644566,3.32540643096374e-05,-2.117582368135751e-22
726,0.4625,-0.4,False,0.01348212237472728,0.013470335127864469,1.1787246862810657e-05,-2.117582368135751e-22
727,0.475,-0.4,True,0.013696578244149047,0.013696578244149047,0.0,5.22741050164264e-09
728,0.48750000000000004,-0.4,False,0.013739015526534268,0.013710729253044403,2.8286273489865066e-05,-1.0587911840678754e-22
729,0.5,-0.4,False,0.01374791389343133,0.013651705299386897,9.62085940444321e-05,-2.6469779601696886e-23
730,-0.5,-0.3875,False,0.00035519865393437045,0.00032654372038505445,2.8654933549316004e-05,0.0
731,-0.4875,-0.3875,False,0.00034745162853683887,0.0003292947710452772,1.8156857491561664e-05,-6.617444900424222e-24
732,-0.475,-0.3875,True,0.0003228024899036048,0.0003228024899036048,0.0,3.446803364120635e-10
733,-0.4625,-0.3875,False,0.0002685980824873184,0.00026054322094822,8.054861539098378e-06,3.308722450212111e-24
734,-0.45,-0.3875,False,0.0002109519430013759,0.00018349877374136697,2.7453169260008932e-05,-4.963083675318166e-24
735,-0.4375,-0.3875,True,0.000181231058054171,0.000181231058054171,0.0,1.6304199286988678e-09
736,-0.425,-0.3875,False,0.00012282568284002917,0.0001123135236495699,1.0512159190459273e-05,-5.37667398159468e-24
737,-0.4125,-0.3875,False,8.425898429825574e-05,7.078589236258276e-05,1.347309193567298e-05,2.481541837659083e-24
738,-0.4,-0.3875,True,6.550881258320074e-05,6.550881258320074e-05,0.0,8.081838390957275e-10
739,-0.3875,-0.3875,False,3.993075686992934e-05,3.339594451983585e-05,6.534812350093486e-06,-5.169878828456423e-25
740,-0.375,-0.3875,False,2.6351533949729346e-05,2.3450992007088156e-05,2.9005419426411907e-06,7.237830359838992e-25
741,-0.3625,-0.3875,False,2.1576217675815454e-05,2.089477233819718e-05,6.814453376182726e-07,5.169878828456423e-26
742,-0.35,-0.3875,False,2.3422392827904754e-05,2.3356454653514687e-05,6.593817439006657e-08,-1.0339757656912846e-24
743,-0.3375,-0.3875,False,3.1730590223567106e-05,2.5833024988446596e-05,5.89756523512051e-06,-1.2407709188295415e-24
744,-0.325,-0.3875,False,5.094240583194181e-05,2.5858090615963316e-05,2.5084315215978495e-05,-2.0679515313825692e-25
745,-0.3125,-0.3875,True,8.620856254322176e-05,8.620856254322176e-05,0.0,1.0308558161363352e-09
746,-0.3,-0.3875,False,0.00010874356289625771,8.606408280482849e-05,2.267948009142922e-05,3.7223127564886245e-24
747,-0.2875,-0.3875,True,0.00016611737135886127,0.00016611737135886127,0.0,1.0515349801151248e-09
748,-0.275,-0.3875,True,0.00022088321816952564,0.00022088321816952564,0.0,1.117134261752539e-09
749,-0.2625,-0.3875,False,0.00027159360077565285,0.00022050963569107581,5.108396508457703e-05,8.271806125530277e-25
750,-0.25,-0.3875,True,0.00038861911425015105,0.00038861911425015105,0.0,3.365200717437042e-09
751,-0.2375,-0.3875,True,0.0004703211731131051,0.0004703211731131051,0.0,2.0965850958404154e-09
752,-0.22499999999999998,-0.3875,False,0.0005622067220634151,0.000524920235961523,3.728648610189212e-05,-8.271806125530277e-24
753,-0.21250000000000002,-0.3875,False,0.0007077734059373263,0.0006788823838769723,2.8891022060353942e-05,3.308722450212111e-24
754,-0.2,-0.3875,False,0.0008695854094581103,0.0008454258493929672,2.4159560065143077e-05,1.3234889800848443e-23
755,-0.1875,-0.3875,False,0.0010377590146167606,0.0009673715089943487,7.038750562241188e-05,6.617444900424222e-24
756,-0.175,-0.3875,False,0.0012181617896313902,0.0012041509677626376,1.4010821868752589e-05,6.617444900424222e-24
757,-0.16249999999999998,-0.3875,False,0.0014271701513687333,0.0013575255682847448,6.964458308398843e-05,-6.617444900424222e-24
758,-0.15000000000000002,-0.3875,False,0.0016150230327783837,0.0015519821246364127,6.304090814197101e-05,4.632211430296955e-23
759,-0.1375,-0.3875,False,0.001858099100416046,0.0015868276530889007,0.00027127144732714517,-6.617444900424222e-24
760,-0.125,-0.3875,True,0.002285243922802378,0.002285243922802378,0.0,1.3273321293953932e-08
761,-0.11249999999999999,-0.3875,True,0.0024722854985661027,0.0024722854985661027,0.0,7.658950345212625e-10
762,-0.09999999999999998,-0.3875,False,0.002757268179326548,0.0025679661515191935,0.00018930202780735464,0.0
763,-0.08750000000000002,-0.3875,False,0.0032038537688883957,0.0028992731873507807,0.000304580581537615,5.293955920339377e-23
764,-0.07500000000000001,-0.3875,True,0.0038572236842711015,0.0038572236842711015,0.0,1.753186025401668e-08
765,-0.0625,-0.3875,True,0.004137962165336054,0.004137962165336054,0.0,1.754057371385856e-09
766,-0.04999999999999999,-0.3875,False,0.004421474078657408,0.0043081638405095485,0.00011331023814785922,-2.6469779601696886e-23
767,-0.03749999999999998,-0.3875,False,0.004794384963391807,0.004468611958777969,0.00032577300461383765,-1.3234889800848443e-22
768,-0.025000000000000022,-0.3875,False,0.005241237447817533,0.004997470498198068,0.00024376694961946496,-2.6469779601696886e-23
769,-0.012500000000000011,-0.3875,False,0.005710487218210032,0.00567356718340477,3.692003480526215e-05,1.3234889800848443e-22
770,0.0,-0.3875,False,0.006115027129376618,0.005860888086188504,0.0002541390431881141,1.5881867761018131e-22
771,0.012499999999999956,-0.3875,True,0.006625791583340454,0.006625791583340454,0.0,4.54116132260199e-09
772,0.025000000000000022,-0.3875,True,0.007023174725572377,0.007023174725572377,0.0,6.787606497602761e-11
773,0.03749999999999998,-0.3875,False,0.007429090429616756,0.007304891832443259,0.00012419859717349713,1.852884572118782e-22
774,0.050000000000000044,-0.3875,True,0.00794095245517213,0.00794095245517213,0.0,8.608858311532004e-09
775,0.0625,-0.3875,False,0.008281802592376344,0.008104415698065961,0.00017738689431038256,2.6469779601696886e-23
776,0.07499999999999996,-0.3875,False,0.008684008015325055,0.008653382459074085,3.0625556250970035e-05,-5.293955920339377e-23
777,0.08750000000000002,-0.3875,False,0.009065528216058528,0.008989527897007814,7.600031905071435e-05,1.0587911840678754e-22
778,0.09999999999999998,-0.3875,False,0.009398524289417294,0.009266658715607449,0.00013186557380984523,-2.117582368135751e-22
779,0.11250000000000004,-0.3875,False,0.009741938838698632,0.009737759575799768,4.179262898864125e-06,-1.0587911840678754e-22
780,0.125,-0.3875,False,0.010033274783099158,0.009857211858845586,0.00017606292425357238,-1.5881867761018131e-22
781,0.13749999999999996,-0.3875,False,0.010312002069421611,0.010155646800327909,0.00015635526909370256,1.5881867761018131e-22
782,0.15000000000000002,-0.3875,False,0.010577098953470969,0.01041400932362957,0.00016308962984139946,-2.117582368135751e-22
783,0.16249999999999998,-0.3875,True,0.01095499169424032,0.01095499169424032,0.0,1.5355271592131244e-08
784,0.17500000000000004,-0.3875,False,0.011045923411320916,0.011022026301291853,2.3897110029062404e-05,-4.764560328305439e-22
785,0.1875,-0.3875,False,0.01122864646189414,0.011225277585681955,3.3688762121845267e-06,1.0587911840678754e-22
786,0.19999999999999996,-0.3875,True,0.011420197222280663,0.011420197222280663,0.0,2.934920994283372e-09
787,0.21250000000000002,-0.3875,False,0.011543419207071146,0.011496084124809935,4.7335082261210776e-05,3.1763735522036263e-22
788,0.22499999999999998,-0.3875,True,0.011677997788194852,0.011677997788194852,0.0,2.3338885766167957e-10
789,0.23750000000000004,-0.3875,False,0.011784159277057383,0.0117631100271363,2.1049249921082508e-05,-5.293955920339377e-23
790,0.25,-0.3875,False,0.011875007017469314,0.011855120926063549,1.988609140576511e-05,1.5881867761018131e-22
791,0.26249999999999996,-0.3875,True,0.011974556889588445,0.011974556889588445,0.0,1.1685700306294565e-09
792,0.275,-0.3875,False,0.01203655594027889,0.012023345415742329,1.3210524536561366e-05,-1.0587911840678754e-22
793,0.2875,-0.3875,False,0.01210466849681204,0.012102228573941803,2.439922870236741e-06,1.0587911840678754e-22
794,0.30000000000000004,-0.3875,False,0.012167851872636703,0.012167650057586212,2.0181505049066129e-07,1.0587911840678754e-22
795,0.3125,-0.3875,False,0.012225223854420705,0.012176197688474113,4.902616594659216e-05,1.0587911840678754e-22
796,0.32499999999999996,-0.3875,True,0.01230376898276008,0.01230376898276008,0.0,2.506446337291391e-09
797,0.3375,-0.3875,False,0.012337116247218689,0.012323410097962641,1.370614925604724e-05,-1.0587911840678754e-22
798,0.35,-0.3875,False,0.012391799445215405,0.012323414741390775,6.838470382462998e-05,-1.0587911840678754e-22
799,0.36250000000000004,-0.3875,True,0.012481843331852741,0.012481843331852741,0.0,2.9489099609204143e-09
800,0.375,-0.3875,False,0.012521377722718986,0.012475767092906594,4.5610629812391223e-05,5.293955920339377e-23
801,0.38749999999999996,-0.3875,False,0.012605425194507087,0.012467327117346017,0.00013809807716107063,-4.764560328305439e-22
802,0.4,-0.3875,True,0.012735806307304627,0.012735806307304627,0.0,3.869604876365262e-09
803,0.4125,-0.3875,False,0.012790777088678758,0.012727575168895788,6.320191978297085e-05,-2.117582368135751e-22
804,0.42500000000000004,-0.3875,False,0.012914725461155668,0.012717772740423532,0.00019695272073213567,-1.5881867761018131e-22
805,0.4375,-0.3875,True,0.013120676749047294,0.013120676749047294,0.0,6.7865831988871635e-09
806,0.44999999999999996,-0.3875,False,0.013189030112095528,0.01311184520631424,7.718490578128775e-05,1.0587911840678754e-22
807,0.4625,-0.3875,False,0.013348562418679816,0.01310324523282048,0.0002453171858593367,-1.5881867761018131e-22
808,0.475,-0.3875,True,0.01357270212931424,0.01357270212931424,0.0,5.015394756489356e-09
809,0.48750000000000004,-0.3875,False,0.013613206894934806,0.01356991826257722,4.32886323575854e-05,-2.6469779601696886e-22
810,0.5,-0.3875,False,0.0136265420238338,0.013553186176867744,7.335584696605522e-05,-1.3234889800848443e-22
811,-0.5,-0.375,False,0.00034846674414363963,0.000322359157685717,2.610758645792263e-05,-1.6543612251060553e-24
812,-0.4875,-0.375,False,0.00034140920864025675,0.00032421131838639904,1.7197890253857712e-05,-1.6543612251060553e-24
813,-0.475,-0.375,True,0.0003243842210348455,0.0003243842210348455,0.0,1.3604408532161355e-09
814,-0.4625,-0.375,False,0.0002588847304368916,0.00023270008457221508,2.6184645864676525e-05,3.308722450212111e-24
815,-0.45,-0.375,False,0.00020726764885885078,0.0001893740282133554,1.7893620645495392e-05,1.6543612251060553e-24
816,-0.4375,-0.375,True,0.00017694457466895078,0.00017694457466895078,0.0,1.484780302767447e-09
817,-0.425,-0.375,True,0.00012175488243085277,0.00012175488243085277,0.0,8.820956967864736e-11
818,-0.4125,-0.375,False,8.447029960628911e-05,7.902138668874602e-05,5.4489129175430944e-06,-4.1359030627651384e-25
819,-0.4,-0.375,False,6.004067466198359e-05,5.7899993858133685e-05,2.140680803849903e-06,-4.1359030627651384e-25
820,-0.3875,-0.375,False,4.079779310418054e-05,3.3959997527150865e-05,6.837795577029673e-06,-2.0679515313825692e-25
821,-0.375,-0.375,False,2.8018838888477423e-05,2.3842834917610654e-05,4.176003970866769e-06,-4.1359030627651384e-25
822,-0.3625,-0.375,False,2.3023712974201037e-05,2.1682251976946493e-05,1.3414609972545432e-06,2.5849394142282115e-25
823,-0.35,-0.375,True,2.4517730142953902e-05,2.4517730142953902e-05,0.0,8.559041660391975e-11
824,-0.3375,-0.375,False,3.1306360416449914e-05,2.5480143455107202e-05,5.826216961342712e-06,2.5849394142282115e-25
825,-0.325,-0.375,False,4.925379018735591e-05,4.297098741005018e-05,6.282802777305729e-06,8.271806125530277e-25
826,-0.3125,-0.375,False,7.385404802245449e-05,7.041331178048865e-05,3.4407362419658382e-06,-8.271806125530277e-25
827,-0.3,-0.375,False,0.00010437559650570025,8.212545549557858e-05,2.225014101012167e-05,-4.549493369041652e-24
828,-0.2875,-0.375,False,0.00014785863288118835,0.00013743310519507976,1.042552768610859e-05,-1.2407709188295415e-24
829,-0.275,-0.375,True,0.00020586349465092417,0.00020586349465092417,0.0,7.272682964559149e-10
830,-0.2625,-0.375,False,0.0002616318984781308,0.00023547800696401358,2.61538915141172e-05,-1.6543612251060553e-24
831,-0.25,-0.375,False,0.0003410877506612689,0.0003107418207996241,3.0345929861644804e-05,1.6543612251060553e-24
832,-0.2375,-0.375,False,0.0004296749302236666,0.00040456256310222427,2.5112367121442336e-05,1.6543612251060553e-24
833,-0.22499999999999998,-0.375,False,0.0005438156915959156,0.0004241127867861483,0.00011970290480976733,1.3234889800848443e-23
834,-0.21250000000000002,-0.375,True,0.0007407940265925093,0.0007407940265925093,0.0,6.411420720509775e-09
835,-0.2,-0.375,False,0.0008300244947912797,0.0007957877585985148,3.423673619276494e-05,1.9852334701272664e-23
836,-0.1875,-0.375,False,0.0009906732979261838,0.0008544232943747451,0.00013625000355143874,1.3234889800848443e-23
837,-0.175,-0.375,True,0.0013236573561993693,0.0013236573561993693,0.0,1.621145076279144e-08
838,-0.16249999999999998,-0.375,True,0.0014423023577137093,0.0014423023577137093,0.0,4.154558453671758e-09
839,-0.15000000000000002,-0.375,False,0.0015993515636067363,0.0014816430334639351,0.00011770853014280119,-7.940933880509066e-23
840,-0.1375,-0.375,False,0.001857355560239425,0.001726622933494648,0.0001307326267447769,-2.6469779601696886e-23
841,-0.125,-0.375,True,0.00223134326735656,0.00223134326735656,0.0,8.730480304443553e-09
842,-0.11249999999999999,-0.375,False,0.0024403280658285165,0.00234848331187564,9.184475395287647e-05,2.6469779601696886e-23
843,-0.09999999999999998,-0.375,False,0.0027941128337294788,0.0027838658254965253,1.0247008232953502e-05,-2.6469779601696886e-23
844,-0.08750000000000002,-0.375,False,0.0032329837664368806,0.0031985679383905326,3.441582804634795e-05,7.940933880509066e-23
845,-0.07500000000000001,-0.375,False,0.0036468624986127477,0.003586463179653279,6.039931895946869e-05,2.6469779601696886e-23
846,-0.0625,-0.375,False,0.004015480859490978,0.00383841618592786,0.00017706467356311782,-1.852884572118782e-22
847,-0.04999999999999999,-0.375,False,0.004437009933991871,0.004136202619304187,0.00030080731468768405,-5.293955920339377e-23
848,-0.03749999999999998,-0.375,False,0.0048743450208002855,0.004681926256613774,0.00019241876418651157,0.0
849,-0.025000000000000022,-0.375,True,0.005504623723710642,0.005504623723710642,0.0,2.174191975544434e-08
850,-0.012500000000000011,-0.375,True,0.005834881349256443,0.005834881349256443,0.0,5.3873229606644e-09
851,0.0,-0.375,False,0.006191936551490919,0.006099711246348493,9.222530514242655e-05,-2.6469779601696886e-23
852,0.012499999999999956,-0.375,False,0.0066336775998884715,0.006421654345945492,0.0002120232539429799,1.0587911840678754e-22
853,0.025000000000000022,-0.375,False,0.007089678780028293,0.007012984505145395,7.669427488289811e-05,1.0587911840678754e-22
854,0.03749999999999998,-0.375,False,0.007505041938756589,0.007237565305701771,0.00026747663305481777,3.441071348220595e-22
855,0.050000000000000044,-0.375,False,0.007946420180998672,0.007816169508884826,0.00013025067211384564,-1.5881867761018131e-22
856,0.0625,-0.375,False,0.008348032377992184,0.008171958776132502,0.00017607360185968243,-2.6469779601696886e-23
857,0.07499999999999996,-0.375,False,0.008759289915119385,0.008560486888291323,0.00019880302682806147,5.293955920339377e-23
858,0.08750000000000002,-0.375,False,0.009153134328120493,0.009132240899186857,2.0893428933636132e-05,-4.235164736271502e-22
859,0.09999999999999998,-0.375,False,0.009504302825689447,0.009186613133234408,0.00031768969245503896,5.293955920339377e-23
860,0.11250000000000004,-0.375,True,0.009932342059335082,0.009932342059335082,0.0,1.0286707067519313e-08
861,0.125,-0.375,False,0.010130898149984953,0.009983371536535657,0.0001475266134492951,2.117582368135751e-22
862,0.13749999999999996,-0.375,True,0.01051405120285365,0.01051405120285365,0.0,1.0885500642232499e-08
863,0.15000000000000002,-0.375,False,0.010695211278322864,0.01064144457488376,5.376670343910407e-05,3.705769144237564e-22
864,0.16249999999999998,-0.375,False,0.010924258041162383,0.010887582371348795,3.667566981358818e-05,-1.0587911840678754e-22
865,0.17500000000000004,-0.375,False,0.011131920736020397,0.011079171235217133,5.274950080326468e-05,-1.0587911840678754e-22
866,0.1875,-0.375,False,0.011297051775794644,0.011176050799487459,0.00012100097630718572,0.0
867,0.19999999999999996,-0.375,False,0.011466182422292503,0.011415031345276492,5.1151077016010904e-05,-2.117582368135751e-22
868,0.21250000000000002,-0.375,False,0.011603686259584474,0.011494833155724478,0.00010885310385999603,-5.293955920339377e-23
869,0.22499999999999998,-0.375,False,0.011723668526882799,0.01167585212742486,4.781639945793982e-05,5.293955920339377e-22
870,0.23750000000000004,-0.375,False,0.011828154130594938,0.01177465828235363,5.349584824130768e-05,2.117582368135751e-22
871,0.25,-0.375,False,0.011912437490663817,0.011862307955000383,5.01295356634332e-05,0.0
872,0.26249999999999996,-0.375,False,0.01199609340116657,0.0119849967249571,1.1096676209468997e-05,7.411538288475128e-22
873,0.275,-0.375,False,0.01206000386554199,0.01202079041555668,3.9213449985310914e-05,1.0587911840678754e-22
874,0.2875,-0.375,True,0.012128858639736624,0.012128858639736624,0.0,7.771922464304875e-10
875,0.30000000000000004,-0.375,False,0.012175618978847967,0.01215978038016802,1.5838598679946553e-05,-2.6469779601696886e-22
876,0.3125,-0.375,False,0.012224472114422647,0.012213443678779698,1.1028435642948531e-05,-2.117582368135751e-22
877,0.32499999999999996,-0.375,False,0.012274083532140746,0.012261460627772244,1.2622904368502288e-05,-1.5881867761018131e-22
878,0.3375,-0.375,True,0.012323421158910285,0.012323421158910285,0.0,2.5129025842883886e-10
879,0.35,-0.375,False,0.012368485324822423,0.012323424912488723,4.5060412333699715e-05,-5.293955920339377e-23
880,0.36250000000000004,-0.375,False,0.012422307875095842,0.01239085023154433,3.145764355151105e-05,-2.117582368135751e-22
881,0.375,-0.375,False,0.012481011096377715,0.012439450723817622,4.15603725600934e-05,5.293955920339377e-23
882,0.38749999999999996,-0.375,False,0.012551676399174006,0.012488336324683755,6.334007449025104e-05,-2.117582368135751e-22
883,0.4,-0.375,False,0.01263594678922298,0.01259508206251052,4.086472671246087e-05,1.0587911840678754e-22
884,0.4125,-0.375,False,0.012720232278004836,0.012648085411518933,7.214686648590249e-05,-1.5881867761018131e-22
885,0.42500000000000004,-0.375,False,0.012831193828621308,0.012749083339621261,8.211048900004687e-05,-2.117582368135751e-22
886,0.4375,-0.375,False,0.01296258421750219,0.01292331514984692,3.926906765527004e-05,-3.1763735522036263e-22
887,0.44999999999999996,-0.375,False,0.013085643528011365,0.012989253666485899,9.63898615254661e-05,3.1763735522036263e-22
888,0.4625,-0.375,False,0.013230173260486262,0.013114957329898688,0.00011521593058757412,-3.705769144237564e-22
889,0.475,-0.375,False,0.013386343118729788,0.013296010850984594,9.033226774519433e-05,-1.0587911840678754e-22
890,0.48750000000000004,-0.375,False,0.013473051993760268,0.013381982412754016,9.10695810062527e-05,-1.0587911840678754e-22
891,0.5,-0.375,False,0.013490531426305427,0.013436450436974414,5.40809893310127e-05,1.5881867761018131e-22
892,-0.5,-0.3625,False,0.00033972162355568796,0.0003158916869911715,2.382993656451643e-05,0.0
893,-0.4875,-0.3625,False,0.00033303036499853357,0.0003138830251070107,1.914733989152287e-05,-4.963083675318166e-24
894,-0.475,-0.3625,True,0.00031460387604103057,0.00031460387604103057,0.0,1.0642496022172384e-09
895,-0.4625,-0.3625,False,0.00025162396541363166,0.00024214730822938674,9.476657184244919e-06,8.271806125530277e-25
896,-0.45,-0.3625,False,0.00020135319928458738,0.00018703469258472076,1.4318506699866616e-05,-1.6543612251060553e-24
897,-0.4375,-0.3625,False,0.0001598687773700726,0.00015280048454789294,7.068292822179665e-06,3.308722450212111e-24
898,-0.425,-0.3625,False,0.00011773116807229385,0.00010124987794655064,1.6481290125743207e-05,2.895132143935597e-24
899,-0.4125,-0.3625,True,8.608481356529702e-05,8.608481356529702e-05,0.0,8.811843986748275e-11
900,-0.4,-0.3625,False,6.042292663314419e-05,5.829410730310519e-05,2.1288193300389994e-06,-4.1359030627651384e-25
901,-0.3875,-0.3625,False,4.2468057386027165e-05,3.948309409206225e-05,2.984963293964917e-06,6.203854594147708e-25
902,-0.375,-0.3625,True,3.354312585676819e-05,3.354312585676819e-05,0.0,1.9121036419066382e-10
903,-0.3625,-0.3625,False,2.613952211810323e-05,2.287658213740282e-05,3.26293998070041e-06,1.0856745539758488e-24
904,-0.35,-0.3625,False,2.5292071281560845e-05,2.4721469194196776e-05,5.706020873640689e-07,7.237830359838992e-25
905,-0.3375,-0.3625,False,3.1971121317079134e-05,2.5491411622111403e-05,6.479709694967731e-06,-1.137373342260413e-24
906,-0.325,-0.3625,False,4.901521302948538e-05,4.6910461887516004e-05,2.104751141969376e-06,0.0
907,-0.3125,-0.3625,True,7.60406166501e-05,7.60406166501e-05,0.0,5.386620956655111e-10
908,-0.3,-0.3625,False,9.937419923750947e-05,8.325482246160734e-05,1.611937677590213e-05,4.549493369041652e-24
909,-0.2875,-0.3625,False,0.00014299340294907396,0.00013547723367196562,7.516169277108336e-06,4.549493369041652e-24
910,-0.275,-0.3625,True,0.00019727567098611193,0.00019727567098611193,0.0,5.206498600003888e-10
911,-0.2625,-0.3625,False,0.00025044993505446065,0.00022087203288379226,2.957790217066839e-05,6.617444900424222e-24
912,-0.25,-0.3625,True,0.00034129444250069165,0.00034129444250069165,0.0,2.4396602656505094e-09
913,-0.2375,-0.3625,False,0.0004060806534085883,0.00037187010941288376,3.421054399570456e-05,-1.6543612251060553e-24
914,-0.22499999999999998,-0.3625,False,0.0005174666731274457,0.0004518431599700028,6.562351315744287e-05,-9.926167350636332e-24
915,-0.21250000000000002,-0.3625,True,0.0006700811453768153,0.0006700811453768153,0.0,1.6772485821814697e-09
916,-0.2,-0.3625,False,0.0008031919668830407,0.0007287532972945916,7.443866958844916e-05,3.308722450212111e-24
917,-0.1875,-0.3625,False,0.0009920511018632354,0.0009759310456387794,1.6120056224455974e-05,-3.639594695233322e-23
918,-0.175,-0.3625,True,0.001193280498067792,0.001193280498067792,0.0,1.1904470847685357e-09
919,-0.16249999999999998,-0.3625,False,0.0013682218510423691,0.0012747953649364014,9.342648610596773e-05,3.3087224502121107e-23
920,-0.15000000000000002,-0.3625,False,0.0015954275289767057,0.001382392871858089,0.00021303465711861665,-3.970466940254533e-23
921,-0.1375,-0.3625,True,0.001935000243190477,0.001935000243190477,0.0,8.466237938949625e-09
922,-0.125,-0.3625,False,0.00212388253395233,0.0020693560876675152,5.452644628481471e-05,0.0
923,-0.11249999999999999,-0.3625,False,0.002408251869343608,0.0021570838188071863,0.0002511680505364218,-5.293955920339377e-23
924,-0.09999999999999998,-0.3625,True,0.002842794351885728,0.002842794351885728,0.0,4.200567759071729e-09
925,-0.08750000000000002,-0.3625,True,0.0033827210032494693,0.0033827210032494693,0.0,1.7009348365349962e-08
926,-0.07500000000000001,-0.3625,False,0.003588875303255514,0.0034717198715076797,0.0001171554317478344,-1.3234889800848443e-22
927,-0.0625,-0.3625,False,0.003978579862047792,0.0036025057092527726,0.00037607415279501937,-9.26442286059391e-23
928,-0.04999999999999999,-0.3625,False,0.0044958283454529895,0.004318583284966582,0.00017724506048640704,5.293955920339377e-23
929,-0.03749999999999998,-0.3625,True,0.0051105893017200765,0.0051105893017200765,0.0,1.2003436397046137e-08
930,-0.025000000000000022,-0.3625,False,0.0054025958757238,0.005265891468612769,0.00013670440711103116,0.0
931,-0.012500000000000011,-0.3625,False,0.005825014784371773,0.005551093323737079,0.00027392146063469434,2.3822801641527197e-22
932,0.0,-0.3625,False,0.006277396946924813,0.00620281597955737,7.45809673674434e-05,1.3234889800848443e-22
933,0.012499999999999956,-0.3625,False,0.0067086929820614465,0.006413071225917955,0.0002956217561434918,-1.0587911840678754e-22
934,0.025000000000000022,-0.3625,True,0.007368229691169053,0.007368229691169053,0.0,2.4326327619268485e-08
