node,x,y,reconstructed_residual,forensic_residual,residual_error
894,-0.475,-0.3625,2.2251819050531853e-09,2.225181905053182e-09,3.308722450212111e-24
895,-0.4625,-0.3625,-2.4765424468763495e-10,-2.4765424468762885e-10,-6.100457017578579e-24
896,-0.45,-0.3625,-7.897747759866814e-10,-7.897747759866783e-10,-3.1019272970738538e-24
897,-0.4375,-0.3625,2.043881770361884e-10,2.043881770361856e-10,2.8175839615087505e-24
898,-0.425,-0.3625,-1.5413425497904315e-09,-1.5413425497904255e-09,-5.997059441009451e-24
899,-0.4125,-0.3625,7.763173647284075e-10,7.763173647284095e-10,-2.0679515313825692e-24
900,-0.4,-0.3625,6.351702671937378e-11,6.351702671937624e-11,-2.455692443516801e-24
901,-0.3875,-0.3625,-8.236093100220492e-11,-8.236093100220312e-11,-1.796532892888607e-24
902,-0.375,-0.3625,4.804638095274279e-10,4.804638095274286e-10,-7.237830359838992e-25
903,-0.3625,-0.3625,-3.0498811892003134e-10,-3.049881189200326e-10,1.2407709188295415e-24
904,-0.35,-0.3625,2.1625347876281403e-10,2.162534787628134e-10,6.203854594147708e-25
905,-0.3375,-0.3625,-5.319198363596823e-10,-5.319198363596829e-10,6.203854594147708e-25
906,-0.325,-0.3625,7.698175167262167e-11,7.69817516726197e-11,1.9645539548134407e-24
907,-0.3125,-0.3625,1.34309421569789e-09,1.3430942156978857e-09,4.342698215903395e-24
908,-0.3,-0.3625,-1.262464319241176e-09,-1.262464319241173e-09,-2.895132143935597e-24
909,-0.2875,-0.3625,-1.1592560031694074e-10,-1.1592560031695364e-10,1.2898847676998775e-23
910,-0.275,-0.3625,1.6422747354568097e-09,1.6422747354567994e-09,1.0339757656912846e-23
911,-0.2625,-0.3625,-2.700056201561658e-09,-2.700056201561651e-09,-7.031035206700735e-24
912,-0.25,-0.3625,5.004902551028775e-09,5.004902551028755e-09,1.9852334701272664e-23
913,-0.2375,-0.3625,-7.157165066834707e-10,-7.1571650668349e-10,1.9335346818427022e-23
914,-0.22499999999999998,-0.3625,-4.799023161858998e-09,-4.799023161859012e-09,1.406207041340147e-23
915,-0.21250000000000002,-0.3625,7.0512683641544e-09,7.051268364154359e-09,4.1359030627651384e-23
916,-0.2,-0.3625,-4.943371641120655e-09,-4.943371641120635e-09,-1.9852334701272664e-23
917,-0.1875,-0.3625,2.3651140337848173e-09,2.365114033784762e-09,5.542110104105285e-23
918,-0.175,-0.3625,5.671484613857337e-09,5.671484613857303e-09,3.3914405114674135e-23
919,-0.16249999999999998,-0.3625,-4.012255723505767e-09,-4.012255723505819e-09,5.2112378590840744e-23
920,-0.15000000000000002,-0.3625,-1.8547133375395814e-08,-1.854713337539579e-08,-2.3161057151484775e-23
921,-0.1375,-0.3625,1.7584478067127626e-08,1.7584478067127587e-08,3.970466940254533e-23
922,-0.125,-0.3625,1.4462427548274184e-09,1.4462427548273692e-09,4.9217246446905147e-23
923,-0.11249999999999999,-0.3625,-2.6078548568468487e-08,-2.6078548568468457e-08,-2.9778502051908996e-23
924,-0.09999999999999998,-0.3625,1.0345503704785784e-08,1.0345503704785648e-08,1.3565762045869654e-22
925,-0.08750000000000002,-0.3625,2.2497080972869477e-08,2.2497080972869514e-08,-3.639594695233322e-23
926,-0.07500000000000001,-0.3625,-2.2286823657906464e-09,-2.228682365790659e-09,1.2407709188295415e-23
927,-0.0625,-0.3625,-3.137013443390252e-08,-3.137013443390259e-08,7.279189390466644e-23
928,-0.04999999999999999,-0.3625,-6.535655431757435e-09,-6.535655431757484e-09,4.880365614062863e-23
929,-0.03749999999999998,-0.3625,2.519925363994777e-08,2.519925363994769e-08,7.940933880509066e-23
930,-0.025000000000000022,-0.3625,-3.953440787460687e-09,-3.953440787460708e-09,2.0679515313825692e-23
931,-0.012500000000000011,-0.3625,-2.3471052665249475e-08,-2.3471052665249422e-08,-5.293955920339377e-23
932,0.0,-0.3625,5.227470561340972e-09,5.227470561340858e-09,1.1415092453231782e-22
933,0.012499999999999956,-0.3625,-2.8137684413299353e-08,-2.8137684413299452e-08,9.926167350636332e-23
934,0.025000000000000022,-0.3625,3.9158116691376015e-08,3.91581166913758e-08,2.117582368135751e-22
935,0.03749999999999998,-0.3625,-4.641079698150433e-09,-4.641079698150634e-09,2.0100488885038572e-22
936,0.050000000000000044,-0.3625,1.6919245929135304e-08,1.6919245929134993e-08,3.110199103199384e-22
937,0.0625,-0.3625,1.5060867984400885e-08,1.506086798440096e-08,-7.610061635487855e-23
938,0.07499999999999996,-0.3625,2.216137897972389e-09,2.216137897972156e-09,2.332649327399538e-22
939,0.08750000000000002,-0.3625,2.194482153329381e-08,2.1944821533293725e-08,8.602678370551488e-23
940,0.09999999999999998,-0.3625,-7.922763570819419e-09,-7.92276357081938e-09,-3.8050308177439273e-23
941,0.11250000000000004,-0.3625,2.1000206146173054e-08,2.100020614617294e-08,1.1249656330721176e-22
942,0.125,-0.3625,-7.356266324048854e-09,-7.3562663240490764e-09,2.2251158477676444e-22
943,0.13749999999999996,-0.3625,-1.6780496619618228e-09,-1.6780496619620722e-09,2.4939495468473784e-22
944,0.15000000000000002,-0.3625,-7.1389415485688376e-09,-7.138941548568869e-09,3.143286327701505e-23
945,0.16249999999999998,-0.3625,-2.0349248682868928e-08,-2.0349248682869074e-08,1.4558378780933287e-22
946,0.17500000000000004,-0.3625,6.022499233701905e-09,6.022499233701868e-09,3.7223127564886245e-23
947,0.1875,-0.3625,-1.3186189078398902e-08,-1.3186189078399176e-08,2.746239633676052e-22
948,0.19999999999999996,-0.3625,1.1876763388631668e-08,1.1876763388631486e-08,1.819797347616661e-22
949,0.21250000000000002,-0.3625,-8.544483354496635e-09,-8.544483354496615e-09,-1.9852334701272664e-23
950,0.22499999999999998,-0.3625,1.2123058117707729e-08,1.2123058117707775e-08,-4.632211430296955e-23
951,0.23750000000000004,-0.3625,-2.5359546599731412e-09,-2.5359546599729613e-09,-1.7991178323028352e-22
952,0.25,-0.3625,6.096499716766308e-09,6.09649971676604e-09,2.6800651846718097e-22
953,0.26249999999999996,-0.3625,2.414495733973299e-09,2.414495733973545e-09,-2.4608623223452573e-22
954,0.275,-0.3625,-6.249886027361814e-09,-6.249886027361831e-09,1.6543612251060553e-23
955,0.2875,-0.3625,4.219274755591857e-09,4.2192747555915676e-09,2.895132143935597e-22
956,0.30000000000000004,-0.3625,-2.3586730725058414e-09,-2.3586730725061983e-09,3.5692843431663144e-22
957,0.3125,-0.3625,1.9008542989702956e-09,1.9008542989702096e-09,8.602678370551488e-23
958,0.32499999999999996,-0.3625,-3.0871932464723387e-10,-3.087193246474284e-10,1.945425403148152e-22
959,0.3375,-0.3625,1.8919073100442423e-09,1.8919073100438287e-09,4.1359030627651384e-22
960,0.35,-0.3625,-1.6269641601252726e-09,-1.6269641601252933e-09,2.0679515313825692e-23
961,0.36250000000000004,-0.3625,2.5222224775714286e-09,2.522222477571181e-09,2.477405934596318e-22
962,0.375,-0.3625,1.970392739365004e-09,1.970392739364668e-09,3.3624891900280575e-22
963,0.38749999999999996,-0.3625,-2.069623037523851e-10,-2.0696230375287283e-10,4.877263686765789e-22
964,0.4,-0.3625,6.4859008312937025e-09,6.485900831293113e-09,5.897797767503087e-22
965,0.4125,-0.3625,1.7199997881150704e-09,1.7199997881150216e-09,4.880365614062863e-23
966,0.42500000000000004,-0.3625,2.3016046618380434e-09,2.3016046618379743e-09,6.906958114817781e-23
967,0.4375,-0.3625,1.224858918931206e-08,1.224858918931161e-08,4.499862532288471e-22
968,0.44999999999999996,-0.3625,3.0243883505460865e-09,3.0243883505463938e-09,-3.072975975634498e-22
969,0.4625,-0.3625,5.627455227341642e-09,5.6274552273413724e-09,2.69660879692287e-22
970,0.475,-0.3625,1.2412536033620304e-08,1.2412536033620456e-08,-1.522012327097571e-22
971,0.48750000000000004,-0.3625,3.474954553974994e-09,3.4749545539751158e-09,-1.2159555004529507e-22
972,0.5,-0.3625,-3.3585629101453422e-09,-3.3585629101454386e-09,9.636654136242772e-23
973,-0.5,-0.35,-7.369123391961829e-10,-7.369123391961804e-10,-2.481541837659083e-24
974,-0.4875,-0.35,-5.670166840515952e-10,-5.670166840515894e-10,-5.790264287871194e-24
975,-0.475,-0.35,1.6173105392790356e-09,1.6173105392790327e-09,2.895132143935597e-24
976,-0.4625,-0.35,-5.281360986796098e-10,-5.281360986796118e-10,1.9645539548134407e-24
977,-0.45,-0.35,-5.435213574489668e-10,-5.435213574489648e-10,-1.9645539548134407e-24
978,-0.4375,-0.35,1.5357802038578983e-09,1.5357802038578936e-09,4.756288522179909e-24
979,-0.425,-0.35,-3.172250077122735e-09,-3.172250077122735e-09,0.0
980,-0.4125,-0.35,7.219997672294708e-10,7.219997672294664e-10,4.446095792472524e-24
981,-0.4,-0.35,-1.4991999486443514e-10,-1.4991999486443532e-10,1.809457589959748e-25
982,-0.3875,-0.35,-5.437041784647387e-10,-5.437041784647375e-10,-1.2407709188295415e-24
983,-0.375,-0.35,7.23967400757409e-10,7.23967400757409e-10,0.0
984,-0.3625,-0.35,4.5449261637899344e-10,4.5449261637899287e-10,5.686866711302065e-25
985,-0.35,-0.35,1.4936662108283982e-10,1.493666210828395e-10,3.101927297073854e-25
986,-0.3375,-0.35,-5.184602751352999e-10,-5.184602751352994e-10,-5.169878828456423e-25
987,-0.325,-0.35,8.627520368482123e-10,8.627520368482116e-10,6.203854594147708e-25
988,-0.3125,-0.35,1.5795502456349262e-09,1.579550245634925e-09,1.2407709188295415e-24
989,-0.3,-0.35,-1.1002119614747018e-09,-1.100211961474696e-09,-5.790264287871194e-24
990,-0.2875,-0.35,9.206959251128e-10,9.206959251127993e-10,7.237830359838992e-25
991,-0.275,-0.35,4.041451368872521e-09,4.041451368872518e-09,2.481541837659083e-24
992,-0.2625,-0.35,-1.6634784908199819e-09,-1.6634784908199744e-09,-7.444625512977249e-24
993,-0.25,-0.35,3.27858176741318e-09,3.278581767413186e-09,-6.2038545941477076e-24
994,-0.2375,-0.35,-4.095497713198509e-09,-4.095497713198506e-09,-3.308722450212111e-24
995,-0.22499999999999998,-0.35,5.779277270547547e-09,5.779277270547547e-09,0.0
996,-0.21250000000000002,-0.35,-7.983563882744925e-10,-7.983563882744953e-10,2.7917345673664684e-24
997,-0.2,-0.35,-1.1925761195880601e-08,-1.192576119588058e-08,-2.150669592637872e-23
998,-0.1875,-0.35,1.4885032041106265e-08,1.4885032041106252e-08,1.3234889800848443e-23
999,-0.175,-0.35,2.8058457625648885e-09,2.8058457625649302e-09,-4.17726209339279e-23
1000,-0.16249999999999998,-0.35,-7.194557885393515e-09,-7.19455788539354e-09,2.5642598989143858e-23
1001,-0.15000000000000002,-0.35,-1.4338623679703649e-08,-1.4338623679703677e-08,2.812414082680294e-23
1002,-0.1375,-0.35,1.8549512174432063e-08,1.8549512174432093e-08,-2.9778502051908996e-23
1003,-0.125,-0.35,-2.881697784407525e-09,-2.8816977844075075e-09,-1.737079286361358e-23
1004,-0.11249999999999999,-0.35,-5.65214175217855e-09,-5.652141752178586e-09,3.556876633978019e-23
1005,-0.09999999999999998,-0.35,2.4888634158516884e-08,2.4888634158516864e-08,1.9852334701272664e-23
1006,-0.08750000000000002,-0.35,1.0014372885766109e-08,1.0014372885766099e-08,9.926167350636332e-24
1007,-0.07500000000000001,-0.35,-1.0253146160975785e-08,-1.025314616097581e-08,2.481541837659083e-23
1008,-0.0625,-0.35,-4.195768747959698e-09,-4.195768747959731e-09,3.3087224502121107e-23
1009,-0.04999999999999999,-0.35,4.106192172821067e-08,4.106192172821053e-08,1.3896634290890865e-22
1010,-0.03749999999999998,-0.35,8.53887763010344e-09,8.53887763010347e-09,-2.9778502051908996e-23
1011,-0.025000000000000022,-0.35,-1.2030626477719386e-08,-1.2030626477719257e-08,-1.2904017555827232e-22
1012,-0.012500000000000011,-0.35,-1.4651928086168206e-08,-1.4651928086168167e-08,-3.970466940254533e-23
1013,0.0,-0.35,2.4305743325298292e-08,2.4305743325298196e-08,9.595295105615121e-23
1014,0.012499999999999956,-0.35,3.010626396725688e-09,3.0106263967256114e-09,7.651420666115506e-23
1015,0.025000000000000022,-0.35,-2.289248872354125e-09,-2.28924887235405e-09,-7.4859845436049e-23
1016,0.03749999999999998,-0.35,2.0784243408850512e-09,2.0784243408852225e-09,-1.7122638679847673e-22
1017,0.050000000000000044,-0.35,-1.1271507598058156e-08,-1.1271507598057984e-08,-1.7205356741102976e-22
1018,0.0625,-0.35,2.490307422889424e-09,2.4903074228895226e-09,-9.843449289381029e-23
1019,0.07499999999999996,-0.35,-2.5986261970000557e-08,-2.5986261970000504e-08,-5.293955920339377e-23
1020,0.08750000000000002,-0.35,1.807702079938036e-08,1.8077020799380432e-08,-7.279189390466644e-23
1021,0.09999999999999998,-0.35,-2.6239596682193155e-08,-2.6239596682193287e-08,1.3234889800848443e-22
1022,0.11250000000000004,-0.35,-1.4528941605628751e-08,-1.4528941605628843e-08,9.26442286059391e-23
1023,0.125,-0.35,-6.881168402793992e-09,-6.8811684027937715e-09,-2.208572235516584e-22
1024,0.13749999999999996,-0.35,-3.4835370772933922e-09,-3.4835370772936346e-09,2.423639194780371e-22
1025,0.15000000000000002,-0.35,1.0990522030808662e-08,1.099052203080843e-08,2.3161057151484775e-22
1026,0.16249999999999998,-0.35,1.0125357471715128e-08,1.0125357471714957e-08,1.703992061859237e-22
1027,0.17500000000000004,-0.35,9.764973103241342e-09,9.764973103241489e-09,-1.4723814903443893e-22
1028,0.1875,-0.35,-7.760496477948727e-09,-7.760496477948904e-09,1.7701665108634792e-22
1029,0.19999999999999996,-0.35,6.097474320844411e-09,6.097474320843983e-09,4.276523766899153e-22
1030,0.21250000000000002,-0.35,-5.925877761382061e-09,-5.925877761381727e-09,-3.341809674714232e-22
1031,0.22499999999999998,-0.35,6.239235858351596e-09,6.239235858351604e-09,-7.444625512977249e-24
1032,0.23750000000000004,-0.35,-1.3884680125300418e-09,-1.388468012530202e-09,1.6026624368214911e-22
1033,0.25,-0.35,2.250753267432166e-09,2.2507532674318447e-09,3.2135966797685125e-22
1034,0.26249999999999996,-0.35,1.7862232256608816e-09,1.7862232256611781e-09,-2.965442496002604e-22
1035,0.275,-0.35,-2.2055837737990968e-10,-2.2055837738022106e-10,3.1138180183793036e-22
1036,0.2875,-0.35,1.9245305761756614e-09,1.924530576175959e-09,-2.9778502051908996e-22
1037,0.30000000000000004,-0.35,-1.1640757179566707e-09,-1.1640757179566862e-09,1.550963648536927e-23
1038,0.3125,-0.35,1.695372879626579e-09,1.6953728796263304e-09,2.485677740721848e-22
1039,0.32499999999999996,-0.35,-2.150720759991862e-09,-2.1507207599922736e-09,4.1152235474513127e-22
1040,0.3375,-0.35,1.5108004985808595e-09,1.5108004985803876e-09,4.719065394615023e-22
1041,0.35,-0.35,-2.45092142775114e-09,-2.4509214277512367e-09,9.678013166870424e-23
1042,0.36250000000000004,-0.35,2.8577923469263232e-09,2.8577923469259605e-09,3.6271869860450264e-22
1043,0.375,-0.35,-3.270084580293632e-10,-3.2700845802912024e-10,-2.429843049374519e-22
1044,0.38749999999999996,-0.35,-4.770170389229364e-09,-4.770170389229597e-09,2.324377521274008e-22
1045,0.4,-0.35,1.0184640314790159e-08,1.0184640314789868e-08,2.9116757561866574e-22
1046,0.4125,-0.35,1.57955773959272e-09,1.5795577395926852e-09,3.474158572722716e-23
1047,0.42500000000000004,-0.35,-1.1555101751784935e-08,-1.155510175178522e-08,2.845501307182415e-22
1048,0.4375,-0.35,1.2258677361105389e-08,1.2258677361105172e-08,2.1672132048889325e-22
1049,0.44999999999999996,-0.35,-8.543019127958927e-10,-8.54301912796224e-10,3.312858353274876e-22
1050,0.4625,-0.35,-1.792942293086864e-08,-1.7929422930868718e-08,7.940933880509066e-23
1051,0.475,-0.35,1.0938742072978724e-08,1.0938742072978777e-08,-5.293955920339377e-23
1052,0.48750000000000004,-0.35,1.8335070955060619e-09,1.8335070955059905e-09,7.134432783269864e-23
1053,0.5,-0.35,-1.2963956689408992e-09,-1.2963956689409236e-09,2.4401828070314316e-23
1054,-0.5,-0.3375,-4.494951639272849e-10,-4.494951639272784e-10,-6.514047323855093e-24
1055,-0.4875,-0.3375,2.4845124147225664e-11,2.4845124147212907e-11,1.2756676009216224e-23
1056,-0.475,-0.3375,7.864323204316788e-10,7.864323204316865e-10,-7.651420666115506e-24
1057,-0.4625,-0.3375,-1.5009452182645843e-09,-1.500945218264586e-09,1.6543612251060553e-24
1058,-0.45,-0.3375,4.6100485045672266e-10,4.6100485045672556e-10,-2.895132143935597e-24
1059,-0.4375,-0.3375,2.4918267126627946e-09,2.4918267126627937e-09,8.271806125530277e-25
1060,-0.425,-0.3375,-3.905169562694052e-10,-3.9051695626939984e-10,-5.37667398159468e-24
1061,-0.4125,-0.3375,7.186152034015411e-10,7.186152034015421e-10,-1.0339757656912846e-24
1062,-0.4,-0.3375,9.500078075312082e-10,9.500078075312055e-10,2.68833699079734e-24
1063,-0.3875,-0.3375,-9.235446054583062e-10,-9.235446054583049e-10,-1.2407709188295415e-24
1064,-0.375,-0.3375,4.2987644477200726e-10,4.298764447720055e-10,1.7577588016751838e-24
1065,-0.3625,-0.3375,2.7466579018924363e-10,2.746657901892434e-10,2.0679515313825692e-25
1066,-0.35,-0.3375,9.142628302069458e-11,9.142628302069547e-11,-8.91804097908733e-25
1067,-0.3375,-0.3375,-5.75237105635531e-10,-5.752371056355298e-10,-1.2407709188295415e-24
1068,-0.325,-0.3375,-1.8412376847284315e-10,-1.8412376847284455e-10,1.3958672836832342e-24
1069,-0.3125,-0.3375,1.055667434637162e-09,1.0556674346371597e-09,2.274746684520826e-24
1070,-0.3,-0.3375,-1.2962387502807355e-09,-1.2962387502807373e-09,1.8611563782443123e-24
1071,-0.2875,-0.3375,-3.788838886829961e-09,-3.788838886829964e-09,2.481541837659083e-24
1072,-0.275,-0.3375,4.064729568904663e-09,4.064729568904666e-09,-3.308722450212111e-24
1073,-0.2625,-0.3375,1.7802459740100744e-09,1.7802459740100738e-09,6.203854594147708e-25
1074,-0.25,-0.3375,-2.2540588078126245e-09,-2.254058807812631e-09,6.617444900424222e-24
1075,-0.2375,-0.3375,-7.303325165885094e-09,-7.303325165885095e-09,8.271806125530277e-25
1076,-0.22499999999999998,-0.3375,9.076578389974977e-09,9.076578389974965e-09,1.1580528575742387e-23
1077,-0.21250000000000002,-0.3375,-1.492149794046987e-09,-1.4921497940469844e-09,-2.68833699079734e-24
1078,-0.2,-0.3375,-7.215677659528714e-10,-7.215677659528672e-10,-4.239300639334267e-24
1079,-0.1875,-0.3375,1.7133174955666764e-09,1.7133174955666387e-09,3.763671787116276e-23
1080,-0.175,-0.3375,-1.0172600208833418e-08,-1.0172600208833383e-08,-3.474158572722716e-23
1081,-0.16249999999999998,-0.3375,1.3478680051537245e-08,1.3478680051537253e-08,-8.271806125530277e-24
1082,-0.15000000000000002,-0.3375,6.647976135026071e-09,6.647976135026056e-09,1.5716431638507526e-23
1083,-0.1375,-0.3375,-5.7281988820473706e-09,-5.728198882047393e-09,2.2333876538931747e-23
1084,-0.125,-0.3375,-2.592741230718513e-08,-2.5927412307185058e-08,-7.279189390466644e-23
1085,-0.11249999999999999,-0.3375,2.473483950448929e-08,2.4734839504489135e-08,1.555099551599692e-22
1086,-0.09999999999999998,-0.3375,1.1593651276189514e-09,1.1593651276188724e-09,7.899574849881414e-23
1087,-0.08750000000000002,-0.3375,-9.564250208244492e-09,-9.564250208244429e-09,-6.28657265540301e-23
1088,-0.07500000000000001,-0.3375,-3.861097876345077e-08,-3.8610978763450754e-08,-1.3234889800848443e-23
1089,-0.0625,-0.3375,2.9401330925202024e-08,2.9401330925202096e-08,-7.279189390466644e-23
1090,-0.04999999999999999,-0.3375,9.57000768400274e-09,9.570007684002727e-09,1.3234889800848443e-23
1091,-0.03749999999999998,-0.3375,-2.7717068602480815e-08,-2.7717068602480815e-08,0.0
1092,-0.025000000000000022,-0.3375,-5.5849949227685355e-08,-5.584994922768534e-08,-1.3234889800848443e-23
1093,-0.012500000000000011,-0.3375,3.713099968040546e-08,3.713099968040541e-08,4.632211430296955e-23
1094,0.0,-0.3375,-1.8393462558903182e-08,-1.8393462558903103e-08,-7.940933880509066e-23
1095,0.012499999999999956,-0.3375,1.532105253005576e-08,1.5321052530055476e-08,2.845501307182415e-22
1096,0.025000000000000022,-0.3375,-4.270960538412649e-08,-4.2709605384126655e-08,1.6543612251060553e-22
1097,0.03749999999999998,-0.3375,1.880133284952457e-08,1.880133284952458e-08,-9.926167350636332e-24
1098,0.050000000000000044,-0.3375,-4.276818918534955e-08,-4.276818918534977e-08,2.183756817139993e-22
1099,0.0625,-0.3375,3.0781670619212356e-08,3.078167061921237e-08,-1.3234889800848443e-23
1100,0.07499999999999996,-0.3375,-2.5379284509697817e-08,-2.5379284509697592e-08,-2.2499312661442353e-22
1101,0.08750000000000002,-0.3375,3.6012696722662413e-08,3.6012696722662413e-08,0.0
1102,0.09999999999999998,-0.3375,-4.557390268873236e-09,-4.557390268872947e-09,-2.8868603378100666e-22
1103,0.11250000000000004,-0.3375,1.581341932091664e-08,1.581341932091638e-08,2.5808035111654463e-22
