node,x,y,F1_phase_residual,F1_phase_residual_abs
5131,0.35,0.275,-6.526616001851625e-09,6.526616001851625e-09
5132,0.36250000000000004,0.275,-3.2139558003844175e-09,3.2139558003844175e-09
5133,0.375,0.275,3.2841869324518256e-09,3.2841869324518256e-09
5134,0.38749999999999996,0.275,-3.6593453941235492e-09,3.6593453941235492e-09
5135,0.4,0.275,1.9694837930527736e-09,1.9694837930527736e-09
5136,0.4125,0.275,-1.9877922473767664e-09,1.9877922473767664e-09
5137,0.42500000000000004,0.275,1.6074516611914207e-09,1.6074516611914207e-09
5138,0.4375,0.275,2.0861970751935518e-08,2.0861970751935518e-08
5139,0.44999999999999996,0.275,6.414166287531717e-09,6.414166287531717e-09
5140,0.4625,0.275,2.878104404908496e-09,2.878104404908496e-09
5141,0.475,0.275,2.6648864200710316e-08,2.6648864200710316e-08
5142,0.48750000000000004,0.275,9.134597608715128e-09,9.134597608715128e-09
5143,0.5,0.275,7.319403322286612e-10,7.319403322286612e-10
5144,-0.5,0.2875,-4.76659574008873e-10,4.76659574008873e-10
5145,-0.4875,0.2875,-7.799098321280547e-10,7.799098321280547e-10
5146,-0.475,0.2875,2.5784076874820403e-10,2.5784076874820403e-10
5147,-0.4625,0.2875,4.394153828376297e-09,4.394153828376297e-09
5148,-0.45,0.2875,-2.5606807904550766e-09,2.5606807904550766e-09
5149,-0.4375,0.2875,1.4883213259775386e-09,1.4883213259775386e-09
5150,-0.425,0.2875,-3.3011423403037417e-09,3.3011423403037417e-09
5151,-0.4125,0.2875,-5.662374822554129e-10,5.662374822554129e-10
5152,-0.4,0.2875,-4.679927897886883e-10,4.679927897886883e-10
5153,-0.3875,0.2875,-6.192669068534496e-10,6.192669068534496e-10
5154,-0.375,0.2875,2.463516718651008e-10,2.463516718651008e-10
5155,-0.3625,0.2875,4.158622777668775e-10,4.158622777668775e-10
5156,-0.35,0.2875,3.1493497767370127e-10,3.1493497767370127e-10
5157,-0.3375,0.2875,-2.1137488503003307e-11,2.1137488503003307e-11
5158,-0.325,0.2875,-1.4051311586031367e-09,1.4051311586031367e-09
5159,-0.3125,0.2875,1.7928049505009002e-09,1.7928049505009002e-09
5160,-0.3,0.2875,9.151213572214707e-10,9.151213572214707e-10
5161,-0.2875,0.2875,-5.338402074755438e-10,5.338402074755438e-10
5162,-0.275,0.2875,-1.967024258568055e-09,1.967024258568055e-09
5163,-0.2625,0.2875,7.708357704033105e-09,7.708357704033105e-09
5164,-0.25,0.2875,2.5330873658055632e-09,2.5330873658055632e-09
5165,-0.2375,0.2875,-9.81328853789206e-10,9.81328853789206e-10
5166,-0.22499999999999998,0.2875,-2.2668280886408245e-09,2.2668280886408245e-09
5167,-0.21250000000000002,0.2875,7.351483306585852e-09,7.351483306585852e-09
5168,-0.2,0.2875,1.8421690106797307e-09,1.8421690106797307e-09
5169,-0.1875,0.2875,-7.962387437847761e-09,7.962387437847761e-09
5170,-0.175,0.2875,2.136114041635294e-08,2.136114041635294e-08
5171,-0.16249999999999998,0.2875,2.9744877571502603e-09,2.9744877571502603e-09
5172,-0.15000000000000002,0.2875,-4.53351366899481e-09,4.53351366899481e-09
5173,-0.1375,0.2875,-7.773003975120067e-09,7.773003975120067e-09
5174,-0.125,0.2875,1.0329180110167868e-08,1.0329180110167868e-08
5175,-0.11249999999999999,0.2875,-1.265637085416931e-08,1.265637085416931e-08
5176,-0.09999999999999998,0.2875,8.831760767793914e-09,8.831760767793914e-09
5177,-0.08750000000000002,0.2875,-7.790774508338875e-09,7.790774508338875e-09
5178,-0.07500000000000001,0.2875,-7.7574334648978e-09,7.7574334648978e-09
5179,-0.0625,0.2875,1.1418874532499702e-08,1.1418874532499702e-08
5180,-0.04999999999999999,0.2875,-5.7804209229202314e-08,5.7804209229202314e-08
5181,-0.03749999999999998,0.2875,3.065066530992132e-08,3.065066530992132e-08
5182,-0.025000000000000022,0.2875,-4.6910683199129165e-08,4.6910683199129165e-08
5183,-0.012500000000000011,0.2875,3.9715027782598927e-08,3.9715027782598927e-08
5184,0.0,0.2875,-2.430427898728285e-08,2.430427898728285e-08
5185,0.012499999999999956,0.2875,1.7655977054250775e-08,1.7655977054250775e-08
5186,0.025000000000000022,0.2875,2.9262720804642434e-08,2.9262720804642434e-08
5187,0.03749999999999998,0.2875,-3.915799228052719e-08,3.915799228052719e-08
5188,0.050000000000000044,0.2875,9.383494889671291e-08,9.383494889671291e-08
5189,0.0625,0.2875,2.4425258733996286e-08,2.4425258733996286e-08
5190,0.07499999999999996,0.2875,-1.047890679639881e-08,1.047890679639881e-08
5191,0.08750000000000002,0.2875,-7.446032917745763e-10,7.446032917745763e-10
5192,0.09999999999999998,0.2875,2.5182882096156004e-08,2.5182882096156004e-08
5193,0.11250000000000004,0.2875,-2.5336039554764568e-08,2.5336039554764568e-08
5194,0.125,0.2875,2.347625437529255e-08,2.347625437529255e-08
5195,0.13749999999999996,0.2875,-1.3075697753693321e-08,1.3075697753693321e-08
5196,0.15000000000000002,0.2875,6.302955600756824e-10,6.302955600756824e-10
5197,0.16249999999999998,0.2875,-1.34496614695461e-08,1.34496614695461e-08
5198,0.17500000000000004,0.2875,-1.5749771357282503e-09,1.5749771357282503e-09
5199,0.1875,0.2875,-3.6702340981174975e-09,3.6702340981174975e-09
5200,0.19999999999999996,0.2875,1.9746966604354525e-09,1.9746966604354525e-09
5201,0.21250000000000002,0.2875,-1.99707004270421e-09,1.99707004270421e-09
5202,0.22499999999999998,0.2875,-3.941892393454316e-09,3.941892393454316e-09
5203,0.23750000000000004,0.2875,1.754866393694203e-09,1.754866393694203e-09
5204,0.25,0.2875,-8.960028225576505e-10,8.960028225576505e-10
5205,0.26249999999999996,0.2875,2.102985231645032e-10,2.102985231645032e-10
5206,0.275,0.2875,-2.2291826460010604e-10,2.2291826460010604e-10
5207,0.2875,0.2875,-8.133128201079355e-11,8.133128201079355e-11
5208,0.30000000000000004,0.2875,-1.854219878698505e-09,1.854219878698505e-09
5209,0.3125,0.2875,2.2026746087293677e-09,2.2026746087293677e-09
5210,0.32499999999999996,0.2875,2.4399969821621373e-09,2.4399969821621373e-09
5211,0.3375,0.2875,2.8768733581761485e-09,2.8768733581761485e-09
5212,0.35,0.2875,3.2630094539177513e-09,3.2630094539177513e-09
5213,0.36250000000000004,0.2875,1.6813787786186104e-09,1.6813787786186104e-09
5214,0.375,0.2875,2.646408485142025e-09,2.646408485142025e-09
5215,0.38749999999999996,0.2875,1.571198043172954e-09,1.571198043172954e-09
5216,0.4,0.2875,4.019516714837023e-09,4.019516714837023e-09
5217,0.4125,0.2875,3.5495478254854472e-09,3.5495478254854472e-09
5218,0.42500000000000004,0.2875,1.99677254952272e-09,1.99677254952272e-09
5219,0.4375,0.2875,1.260456734805191e-09,1.260456734805191e-09
5220,0.44999999999999996,0.2875,2.2755835801398133e-09,2.2755835801398133e-09
5221,0.4625,0.2875,-9.210176192805823e-10,9.210176192805823e-10
5222,0.475,0.2875,2.859083364858443e-09,2.859083364858443e-09
5223,0.48750000000000004,0.2875,1.5394789446883377e-09,1.5394789446883377e-09
5224,0.5,0.2875,-4.851559782635059e-09,4.851559782635059e-09
5225,-0.5,0.30000000000000004,-5.61451322066731e-10,5.61451322066731e-10
5226,-0.4875,0.30000000000000004,-3.9022306316632904e-11,3.9022306316632904e-11
5227,-0.475,0.30000000000000004,1.1068986412168242e-09,1.1068986412168242e-09
5228,-0.4625,0.30000000000000004,1.1292687929448093e-11,1.1292687929448093e-11
5229,-0.45,0.30000000000000004,-1.2328265008809888e-09,1.2328265008809888e-09
5230,-0.4375,0.30000000000000004,1.2687518612262305e-09,1.2687518612262305e-09
5231,-0.425,0.30000000000000004,3.5903623093839855e-10,3.5903623093839855e-10
5232,-0.4125,0.30000000000000004,-5.068876957700597e-10,5.068876957700597e-10
5233,-0.4,0.30000000000000004,7.965588830932206e-10,7.965588830932206e-10
5234,-0.3875,0.30000000000000004,6.15323276096196e-11,6.15323276096196e-11
5235,-0.375,0.30000000000000004,5.030323114345431e-10,5.030323114345431e-10
5236,-0.3625,0.30000000000000004,-6.865236974838101e-10,6.865236974838101e-10
5237,-0.35,0.30000000000000004,-9.850477982686989e-11,9.850477982686989e-11
5238,-0.3375,0.30000000000000004,-2.915246129653896e-10,2.915246129653896e-10
5239,-0.325,0.30000000000000004,-2.0287630055489637e-10,2.0287630055489637e-10
5240,-0.3125,0.30000000000000004,1.3433945483624134e-09,1.3433945483624134e-09
5241,-0.3,0.30000000000000004,7.765908596705271e-10,7.765908596705271e-10
5242,-0.2875,0.30000000000000004,-1.9857297607522597e-09,1.9857297607522597e-09
5243,-0.275,0.30000000000000004,6.208151912556763e-11,6.208151912556763e-11
5244,-0.2625,0.30000000000000004,7.705267177343992e-10,7.705267177343992e-10
5245,-0.25,0.30000000000000004,-9.1050877879618e-10,9.1050877879618e-10
5246,-0.2375,0.30000000000000004,-8.452654820613005e-09,8.452654820613005e-09
5247,-0.22499999999999998,0.30000000000000004,1.0728578913911564e-08,1.0728578913911564e-08
5248,-0.21250000000000002,0.30000000000000004,-9.377420789952422e-10,9.377420789952422e-10
5249,-0.2,0.30000000000000004,-9.718651760556295e-09,9.718651760556295e-09
5250,-0.1875,0.30000000000000004,5.714627983544799e-09,5.714627983544799e-09
5251,-0.175,0.30000000000000004,3.244827138822368e-09,3.244827138822368e-09
5252,-0.16249999999999998,0.30000000000000004,-1.4473688432879307e-08,1.4473688432879307e-08
5253,-0.15000000000000002,0.30000000000000004,9.021778531014608e-09,9.021778531014608e-09
5254,-0.1375,0.30000000000000004,-1.15196895986369e-08,1.15196895986369e-08
5255,-0.125,0.30000000000000004,1.048591746177787e-08,1.048591746177787e-08
5256,-0.11249999999999999,0.30000000000000004,-1.8386978646290457e-08,1.8386978646290457e-08
5257,-0.09999999999999998,0.30000000000000004,1.1416942543272138e-08,1.1416942543272138e-08
5258,-0.08750000000000002,0.30000000000000004,-1.5922466230434273e-08,1.5922466230434273e-08
5259,-0.07500000000000001,0.30000000000000004,4.432485619816513e-09,4.432485619816513e-09
5260,-0.0625,0.30000000000000004,1.2527865873919353e-08,1.2527865873919353e-08
5261,-0.04999999999999999,0.30000000000000004,-3.6773081728269083e-09,3.6773081728269083e-09
5262,-0.03749999999999998,0.30000000000000004,3.231964575490703e-08,3.231964575490703e-08
5263,-0.025000000000000022,0.30000000000000004,-1.39435674479869e-08,1.39435674479869e-08
5264,-0.012500000000000011,0.30000000000000004,1.6642635752796404e-08,1.6642635752796404e-08
5265,0.0,0.30000000000000004,-3.3871811336638835e-08,3.3871811336638835e-08
5266,0.012499999999999956,0.30000000000000004,3.644219389966843e-09,3.644219389966843e-09
5267,0.025000000000000022,0.30000000000000004,3.047660183687105e-08,3.047660183687105e-08
5268,0.03749999999999998,0.30000000000000004,-3.950616501979218e-08,3.950616501979218e-08
5269,0.050000000000000044,0.30000000000000004,-3.378846649813002e-08,3.378846649813002e-08
5270,0.0625,0.30000000000000004,-4.093013215463306e-09,4.093013215463306e-09
5271,0.07499999999999996,0.30000000000000004,1.3648444675601086e-08,1.3648444675601086e-08
5272,0.08750000000000002,0.30000000000000004,-3.365810464425418e-08,3.365810464425418e-08
5273,0.09999999999999998,0.30000000000000004,8.819562328851712e-09,8.819562328851712e-09
5274,0.11250000000000004,0.30000000000000004,-1.3067869881466333e-08,1.3067869881466333e-08
5275,0.125,0.30000000000000004,4.887820506909967e-09,4.887820506909967e-09
5276,0.13749999999999996,0.30000000000000004,1.8785340096196915e-10,1.8785340096196915e-10
5277,0.15000000000000002,0.30000000000000004,6.210076753960706e-09,6.210076753960706e-09
5278,0.16249999999999998,0.30000000000000004,1.1672364311117599e-08,1.1672364311117599e-08
5279,0.17500000000000004,0.30000000000000004,5.575207294700345e-09,5.575207294700345e-09
5280,0.1875,0.30000000000000004,1.7703664947958996e-09,1.7703664947958996e-09
5281,0.19999999999999996,0.30000000000000004,2.961016058077125e-10,2.961016058077125e-10
5282,0.21250000000000002,0.30000000000000004,3.972113472180969e-09,3.972113472180969e-09
5283,0.22499999999999998,0.30000000000000004,-3.1066206633119756e-09,3.1066206633119756e-09
5284,0.23750000000000004,0.30000000000000004,3.5545990794921274e-09,3.5545990794921274e-09
5285,0.25,0.30000000000000004,-1.7382156468906997e-09,1.7382156468906997e-09
5286,0.26249999999999996,0.30000000000000004,-1.5315413552276203e-09,1.5315413552276203e-09
5287,0.275,0.30000000000000004,4.127858623483416e-10,4.127858623483416e-10
5288,0.2875,0.30000000000000004,9.882970699888425e-11,9.882970699888425e-11
5289,0.30000000000000004,0.30000000000000004,-3.8005364788269765e-10,3.8005364788269765e-10
5290,0.3125,0.30000000000000004,-2.0429757945291487e-10,2.0429757945291487e-10
5291,0.32499999999999996,0.30000000000000004,-1.904241145845021e-09,1.904241145845021e-09
5292,0.3375,0.30000000000000004,-1.9090558523232537e-09,1.9090558523232537e-09
5293,0.35,0.30000000000000004,-4.809318703703123e-09,4.809318703703123e-09
5294,0.36250000000000004,0.30000000000000004,-2.8268007134820237e-09,2.8268007134820237e-09
5295,0.375,0.30000000000000004,-8.197116613245718e-10,8.197116613245718e-10
5296,0.38749999999999996,0.30000000000000004,-3.3405018327436004e-09,3.3405018327436004e-09
5297,0.4,0.30000000000000004,-3.192641637842197e-09,3.192641637842197e-09
5298,0.4125,0.30000000000000004,-1.154079483213615e-08,1.154079483213615e-08
5299,0.42500000000000004,0.30000000000000004,-6.175809945963802e-09,6.175809945963802e-09
5300,0.4375,0.30000000000000004,-1.6034918153288444e-08,1.6034918153288444e-08
5301,0.44999999999999996,0.30000000000000004,-3.980499632341516e-09,3.980499632341516e-09
5302,0.4625,0.30000000000000004,-8.712064093375927e-09,8.712064093375927e-09
5303,0.475,0.30000000000000004,-2.0964145607902634e-08,2.0964145607902634e-08
5304,0.48750000000000004,0.30000000000000004,-9.303825907390686e-09,9.303825907390686e-09
5305,0.5,0.30000000000000004,-1.2324605506145078e-09,1.2324605506145078e-09
5306,-0.5,0.3125,-9.788066680715435e-10,9.788066680715435e-10
5307,-0.4875,0.3125,-4.3555543218036176e-10,4.3555543218036176e-10
5308,-0.475,0.3125,8.925332253561372e-10,8.925332253561372e-10
5309,-0.4625,0.3125,6.197993345986649e-10,6.197993345986649e-10
5310,-0.45,0.3125,-1.3142351352842504e-09,1.3142351352842504e-09
5311,-0.4375,0.3125,5.510988718869841e-10,5.510988718869841e-10
5312,-0.425,0.3125,4.262187744631604e-10,4.262187744631604e-10
5313,-0.4125,0.3125,-1.4210272634616392e-09,1.4210272634616392e-09
5314,-0.4,0.3125,1.2409274411755206e-09,1.2409274411755206e-09
5315,-0.3875,0.3125,-1.1986067648003587e-09,1.1986067648003587e-09
5316,-0.375,0.3125,-2.8790114743062566e-10,2.8790114743062566e-10
5317,-0.3625,0.3125,9.09771539714321e-11,9.09771539714321e-11
5318,-0.35,0.3125,9.418688410641195e-11,9.418688410641195e-11
5319,-0.3375,0.3125,-1.990392180965489e-10,1.990392180965489e-10
5320,-0.325,0.3125,5.382036345427439e-10,5.382036345427439e-10
5321,-0.3125,0.3125,1.8235080816995653e-10,1.8235080816995653e-10
5322,-0.3,0.3125,-5.436251340804461e-12,5.436251340804461e-12
5323,-0.2875,0.3125,-4.288376434046304e-09,4.288376434046304e-09
5324,-0.275,0.3125,2.761841466717545e-09,2.761841466717545e-09
5325,-0.2625,0.3125,1.4483515606685348e-09,1.4483515606685348e-09
5326,-0.25,0.3125,-2.1631010498322755e-09,2.1631010498322755e-09
5327,-0.2375,0.3125,-5.406974613678061e-10,5.406974613678061e-10
5328,-0.22499999999999998,0.3125,5.731063221949088e-09,5.731063221949088e-09
5329,-0.21250000000000002,0.3125,-5.527428730677796e-09,5.527428730677796e-09
5330,-0.2,0.3125,4.488919312170574e-09,4.488919312170574e-09
5331,-0.1875,0.3125,4.375891421894466e-09,4.375891421894466e-09
5332,-0.175,0.3125,-1.938317186362642e-09,1.938317186362642e-09
5333,-0.16249999999999998,0.3125,-4.3411542864155525e-10,4.3411542864155525e-10
5334,-0.15000000000000002,0.3125,9.785182926952643e-09,9.785182926952643e-09
5335,-0.1375,0.3125,-2.460199824999944e-08,2.460199824999944e-08
5336,-0.125,0.3125,2.457991767480512e-08,2.457991767480512e-08
5337,-0.11249999999999999,0.3125,-2.5191059824170075e-08,2.5191059824170075e-08
5338,-0.09999999999999998,0.3125,3.474307070982334e-08,3.474307070982334e-08
5339,-0.08750000000000002,0.3125,-2.4084172139501513e-08,2.4084172139501513e-08
5340,-0.07500000000000001,0.3125,4.731794939991681e-08,4.731794939991681e-08
5341,-0.0625,0.3125,-2.8806618483071646e-09,2.8806618483071646e-09
5342,-0.04999999999999999,0.3125,-6.138195044379605e-08,6.138195044379605e-08
5343,-0.03749999999999998,0.3125,3.958179013116109e-08,3.958179013116109e-08
5344,-0.025000000000000022,0.3125,-2.44910728875382e-08,2.44910728875382e-08
5345,-0.012500000000000011,0.3125,-2.3421059243567912e-09,2.3421059243567912e-09
5346,0.0,0.3125,1.8415563654370248e-08,1.8415563654370248e-08
5347,0.012499999999999956,0.3125,-1.927062067415836e-08,1.927062067415836e-08
5348,0.025000000000000022,0.3125,2.3939590478361483e-08,2.3939590478361483e-08
5349,0.03749999999999998,0.3125,-1.8072489580561645e-08,1.8072489580561645e-08
5350,0.050000000000000044,0.3125,2.3937915751390568e-08,2.3937915751390568e-08
5351,0.0625,0.3125,-1.4654034444610072e-08,1.4654034444610072e-08
5352,0.07499999999999996,0.3125,4.607214728809194e-09,4.607214728809194e-09
5353,0.08750000000000002,0.3125,-7.443596453944589e-09,7.443596453944589e-09
5354,0.09999999999999998,0.3125,7.343784121185461e-09,7.343784121185461e-09
5355,0.11250000000000004,0.3125,9.038408798884571e-09,9.038408798884571e-09
5356,0.125,0.3125,-1.081073589999541e-09,1.081073589999541e-09
5357,0.13749999999999996,0.3125,1.3514199387131073e-08,1.3514199387131073e-08
5358,0.15000000000000002,0.3125,-1.2943492789341767e-08,1.2943492789341767e-08
5359,0.16249999999999998,0.3125,-7.957580115887191e-09,7.957580115887191e-09
5360,0.17500000000000004,0.3125,-3.188768329372988e-09,3.188768329372988e-09
5361,0.1875,0.3125,-8.091799756786359e-09,8.091799756786359e-09
5362,0.19999999999999996,0.3125,-4.966545649033025e-09,4.966545649033025e-09
5363,0.21250000000000002,0.3125,-2.086901571445998e-09,2.086901571445998e-09
5364,0.22499999999999998,0.3125,-3.734235986832446e-09,3.734235986832446e-09
5365,0.23750000000000004,0.3125,1.5584833550013647e-10,1.5584833550013647e-10
5366,0.25,0.3125,1.940148716355995e-09,1.940148716355995e-09
5367,0.26249999999999996,0.3125,-3.1022704942142104e-09,3.1022704942142104e-09
5368,0.275,0.3125,2.146301580736514e-09,2.146301580736514e-09
5369,0.2875,0.3125,-3.3106642828946416e-10,3.3106642828946416e-10
5370,0.30000000000000004,0.3125,-3.116647130200419e-10,3.116647130200419e-10
5371,0.3125,0.3125,4.077933550749419e-10,4.077933550749419e-10
5372,0.32499999999999996,0.3125,1.236547140658869e-09,1.236547140658869e-09
5373,0.3375,0.3125,9.783369340370526e-10,9.783369340370526e-10
5374,0.35,0.3125,1.6620305118428557e-09,1.6620305118428557e-09
5375,0.36250000000000004,0.3125,1.561948385079945e-09,1.561948385079945e-09
5376,0.375,0.3125,2.9987139140729895e-09,2.9987139140729895e-09
5377,0.38749999999999996,0.3125,4.226743609531951e-09,4.226743609531951e-09
5378,0.4,0.3125,1.0657760832258645e-09,1.0657760832258645e-09
5379,0.4125,0.3125,1.1304851993216942e-08,1.1304851993216942e-08
5380,0.42500000000000004,0.3125,6.001057565644411e-09,6.001057565644411e-09
5381,0.4375,0.3125,1.2484341822651677e-08,1.2484341822651677e-08
5382,0.44999999999999996,0.3125,1.0689601985997552e-08,1.0689601985997552e-08
5383,0.4625,0.3125,-1.376579024180575e-09,1.376579024180575e-09
5384,0.475,0.3125,2.2128616964071578e-08,2.2128616964071578e-08
5385,0.48750000000000004,0.3125,8.57875343048651e-09,8.57875343048651e-09
5386,0.5,0.3125,-6.939305575335223e-12,6.939305575335223e-12
5387,-0.5,0.32499999999999996,-6.305024153757244e-10,6.305024153757244e-10
5388,-0.4875,0.32499999999999996,-9.187364311880069e-10,9.187364311880069e-10
5389,-0.475,0.32499999999999996,6.321212494217097e-10,6.321212494217097e-10
5390,-0.4625,0.32499999999999996,-7.979286198412966e-10,7.979286198412966e-10
5391,-0.45,0.32499999999999996,-3.727446173082171e-09,3.727446173082171e-09
5392,-0.4375,0.32499999999999996,9.840884648623904e-11,9.840884648623904e-11
5393,-0.425,0.32499999999999996,3.666509923624934e-09,3.666509923624934e-09
5394,-0.4125,0.32499999999999996,-2.3846604358860737e-09,2.3846604358860737e-09
5395,-0.4,0.32499999999999996,2.3115766689051805e-10,2.3115766689051805e-10
5396,-0.3875,0.32499999999999996,2.16959915036665e-10,2.16959915036665e-10
5397,-0.375,0.32499999999999996,2.9938401333920034e-11,2.9938401333920034e-11
5398,-0.3625,0.32499999999999996,3.99334972842102e-10,3.99334972842102e-10
5399,-0.35,0.32499999999999996,4.3073003367893135e-11,4.3073003367893135e-11
5400,-0.3375,0.32499999999999996,-6.385971772055561e-10,6.385971772055561e-10
5401,-0.325,0.32499999999999996,1.1527599863379505e-09,1.1527599863379505e-09
5402,-0.3125,0.32499999999999996,3.9226645714236285e-10,3.9226645714236285e-10
5403,-0.3,0.32499999999999996,5.595118490095818e-11,5.595118490095818e-11
5404,-0.2875,0.32499999999999996,-4.350397676369295e-09,4.350397676369295e-09
5405,-0.275,0.32499999999999996,8.418223829035469e-09,8.418223829035469e-09
5406,-0.2625,0.32499999999999996,1.8407084233693764e-09,1.8407084233693764e-09
5407,-0.25,0.32499999999999996,-6.375378805822145e-09,6.375378805822145e-09
5408,-0.2375,0.32499999999999996,1.976774019113614e-09,1.976774019113614e-09
5409,-0.22499999999999998,0.32499999999999996,1.579498374187997e-09,1.579498374187997e-09
5410,-0.21250000000000002,0.32499999999999996,-4.495419567839321e-09,4.495419567839321e-09
5411,-0.2,0.32499999999999996,6.333112606132517e-09,6.333112606132517e-09
5412,-0.1875,0.32499999999999996,-3.88238515232314e-09,3.88238515232314e-09
5413,-0.175,0.32499999999999996,-1.6858733802389837e-08,1.6858733802389837e-08
5414,-0.16249999999999998,0.32499999999999996,1.0465807677812077e-08,1.0465807677812077e-08
5415,-0.15000000000000002,0.32499999999999996,-2.3966558320585315e-10,2.3966558320585315e-10
5416,-0.1375,0.32499999999999996,-8.39398161550587e-09,8.39398161550587e-09
5417,-0.125,0.32499999999999996,1.9150220763800466e-08,1.9150220763800466e-08
5418,-0.11249999999999999,0.32499999999999996,-1.7300877691655637e-08,1.7300877691655637e-08
5419,-0.09999999999999998,0.32499999999999996,1.7863596185701648e-08,1.7863596185701648e-08
5420,-0.08750000000000002,0.32499999999999996,-2.2557566249087323e-08,2.2557566249087323e-08
5421,-0.07500000000000001,0.32499999999999996,1.8893481524899565e-08,1.8893481524899565e-08
5422,-0.0625,0.32499999999999996,-8.782491375733586e-09,8.782491375733586e-09
5423,-0.04999999999999999,0.32499999999999996,-9.98398262200318e-09,9.98398262200318e-09
5424,-0.03749999999999998,0.32499999999999996,2.072452736751768e-08,2.072452736751768e-08
5425,-0.025000000000000022,0.32499999999999996,-7.243199453940147e-09,7.243199453940147e-09
5426,-0.012500000000000011,0.32499999999999996,-1.7847562700133894e-08,1.7847562700133894e-08
5427,0.0,0.32499999999999996,5.0610085797934525e-09,5.0610085797934525e-09
5428,0.012499999999999956,0.32499999999999996,-1.7039509724158362e-08,1.7039509724158362e-08
5429,0.025000000000000022,0.32499999999999996,2.1082078111279134e-09,2.1082078111279134e-09
5430,0.03749999999999998,0.32499999999999996,-2.71679710557068e-08,2.71679710557068e-08
5431,0.050000000000000044,0.32499999999999996,3.5163910189698184e-08,3.5163910189698184e-08
5432,0.0625,0.32499999999999996,-1.213739372731847e-08,1.213739372731847e-08
5433,0.07499999999999996,0.32499999999999996,2.167754249245474e-08,2.167754249245474e-08
5434,0.08750000000000002,0.32499999999999996,8.31429355845119e-09,8.31429355845119e-09
5435,0.09999999999999998,0.32499999999999996,-4.028176099740868e-08,4.028176099740868e-08
5436,0.11250000000000004,0.32499999999999996,2.4057608204847805e-08,2.4057608204847805e-08
5437,0.125,0.32499999999999996,-1.229763574527765e-08,1.229763574527765e-08
5438,0.13749999999999996,0.32499999999999996,-1.1491402887643523e-09,1.1491402887643523e-09
5439,0.15000000000000002,0.32499999999999996,6.207473494581652e-09,6.207473494581652e-09
5440,0.16249999999999998,0.32499999999999996,-6.228940327091661e-09,6.228940327091661e-09
5441,0.17500000000000004,0.32499999999999996,5.354428447426975e-09,5.354428447426975e-09
5442,0.1875,0.32499999999999996,7.59815626307718e-09,7.59815626307718e-09
5443,0.19999999999999996,0.32499999999999996,1.656049716495264e-09,1.656049716495264e-09
5444,0.21250000000000002,0.32499999999999996,5.724855331443994e-09,5.724855331443994e-09
5445,0.22499999999999998,0.32499999999999996,1.6679023251351567e-10,1.6679023251351567e-10
5446,0.23750000000000004,0.32499999999999996,1.5072665170207008e-10,1.5072665170207008e-10
5447,0.25,0.32499999999999996,-4.750323512089754e-11,4.750323512089754e-11
5448,0.26249999999999996,0.32499999999999996,-4.402011637115645e-09,4.402011637115645e-09
5449,0.275,0.32499999999999996,1.526859739670734e-09,1.526859739670734e-09
5450,0.2875,0.32499999999999996,-1.5262055818652884e-09,1.5262055818652884e-09
5451,0.30000000000000004,0.32499999999999996,-1.3977384372103106e-10,1.3977384372103106e-10
5452,0.3125,0.32499999999999996,-8.527614644326958e-10,8.527614644326958e-10
5453,0.32499999999999996,0.32499999999999996,-2.174647877526757e-09,2.174647877526757e-09
