node,x,y,F1_d,F3_d,F3_minus_F1_d,F1_phase_residual
45,0.050000000000000044,-0.5,0.00744694788783081,0.007497214529429608,5.026664159879773e-05,2.563687618833223e-09
46,0.0625,-0.5,0.0078109121044224955,0.007889934129932722,7.902202551022652e-05,5.036917955000398e-10
47,0.07499999999999996,-0.5,0.00815232529001359,0.008271696690109227,0.00011937140009563724,-2.2811144728017414e-09
48,0.08750000000000002,-0.5,0.008585131358349221,0.008638349975698657,5.321861734943617e-05,3.1333031158935e-09
49,0.09999999999999998,-0.5,0.008872916466962283,0.008989073556922985,0.0001161570899607025,-5.044040071663447e-10
50,0.11250000000000004,-0.5,0.009204306012753207,0.00932303443966051,0.00011872842690730315,-1.6857653997691556e-09
51,0.125,-0.5,0.009608482824157324,0.00963838566099523,2.9902836837906316e-05,4.292497303198828e-09
52,0.13749999999999996,-0.5,0.009813642496245237,0.009933788780847639,0.0001201462846024022,-6.72414619306427e-10
53,0.15000000000000002,-0.5,0.010098465985473724,0.010209751368877343,0.00011128538340361878,-7.455562427012214e-10
54,0.16249999999999998,-0.5,0.010449048215842282,0.01046641405106358,1.7365835221298462e-05,5.674848139717083e-09
55,0.17500000000000004,-0.5,0.010586855097237353,0.01070309970470591,0.00011624460746855782,-6.1501339312481e-10
56,0.1875,-0.5,0.010817534765381099,0.010919923620670402,0.00010238885528930305,6.410362674247258e-10
57,0.19999999999999996,-0.5,0.01093582617996499,0.01111795976018087,0.0001821335802158798,-4.815860316372801e-09
58,0.21250000000000002,-0.5,0.011185901150315881,0.011298192017491143,0.00011229086717526142,2.348648485262693e-10
59,0.22499999999999998,-0.5,0.011359381464645046,0.011461361975773104,0.00010198051112805806,4.1590081568309856e-10
60,0.23750000000000004,-0.5,0.011467953335878899,0.011609123683457956,0.00014117034757905704,-2.747434466203106e-09
61,0.25,-0.5,0.011641593106650343,0.011743163629024785,0.00010157052237444106,3.1464684303226657e-10
62,0.26249999999999996,-0.5,0.01176304074074554,0.011864837378325967,0.00010179663758042717,5.1157918980722196e-11
63,0.275,-0.5,0.011858216063321523,0.011976407758459486,0.00011819169513796295,-1.3674111000646103e-09
64,0.2875,-0.5,0.011993775191788628,0.012079971228505671,8.619603671704279e-05,7.321550744804391e-10
65,0.30000000000000004,-0.5,0.012080066646862862,0.012177186220391467,9.71195735286045e-05,-1.4084821904696315e-10
66,0.3125,-0.5,0.012166446655128331,0.012270451065409265,0.00010400441028093378,-1.0165044051344719e-09
67,0.32499999999999996,-0.5,0.012297318076277909,0.012362221481625156,6.490340534724692e-05,1.3479339762005037e-09
68,0.3375,-0.5,0.012368672818457365,0.012454433695214817,8.576087675745206e-05,-1.1420733566487597e-10
69,0.35,-0.5,0.01245912940384725,0.012549610459198772,9.048105535152187e-05,-7.340371712622343e-10
70,0.36250000000000004,-0.5,0.012612702346740333,0.0126504588462357,3.7756499495366844e-05,2.7982842519362525e-09
71,0.375,-0.5,0.012686000751439773,0.012759196544476218,7.31957930364454e-05,-4.746676386066891e-11
72,0.38749999999999996,-0.5,0.012803783564582095,0.012878458602196248,7.467503761415285e-05,3.954054675092845e-10
73,0.4,-0.5,0.012869106182987217,0.013011185454439618,0.0001420792714524003,-3.928811490581835e-09
74,0.4125,-0.5,0.013098879794355258,0.01316009265829518,6.12128639399228e-05,1.0142649045590464e-09
75,0.42500000000000004,-0.5,0.013268721448169145,0.013327439875315691,5.871842714654657e-05,5.99338055526762e-10
76,0.4375,-0.5,0.01338610727047593,0.013515592973163064,0.00012948570268713454,-2.977952386162332e-09
77,0.44999999999999996,-0.5,0.013646570251555495,0.013725485080031002,7.891482847550632e-05,1.182282583379625e-09
78,0.4625,-0.5,0.0138310971335053,0.013953546732041414,0.00012244959853611494,-8.585592919247653e-10
79,0.475,-0.5,0.013986822471510379,0.014187477983621586,0.00020065551211120684,-2.202539477265503e-09
80,0.48750000000000004,-0.5,0.014026933799149991,0.01439570184615585,0.0003687680470058595,-4.828528997355064e-09
81,0.5,-0.5,0.014093512957812915,0.014497977567406267,0.0004044646095933517,-8.566147492784994e-10
82,-0.5,-0.4875,0.0003323850605070059,0.00043473474500417363,0.00010234968449716772,-3.987360957809642e-10
83,-0.4875,-0.4875,0.0003189621188236828,0.000406877173566879,8.791505474319618e-05,-1.172224197761115e-09
84,-0.475,-0.4875,0.00031979312832869323,0.00035247367599310206,3.2680547664408824e-05,9.88889577103416e-10
85,-0.4625,-0.4875,0.0002841910317917291,0.0002935738266878934,9.382794896164298e-06,1.2348732219969697e-09
86,-0.45,-0.4875,0.00020803561243074874,0.00023020415051770542,2.2168538086956674e-05,-1.6473218033000137e-09
87,-0.4375,-0.4875,0.0001666343105137428,0.00017465531814512463,8.021007631381838e-06,-1.2506718041214208e-10
88,-0.425,-0.4875,0.00013272498877912788,0.00013043213011586344,-2.2928586632644447e-06,5.472499880842473e-10
89,-0.4125,-0.4875,8.558826301034348e-05,9.053419401701592e-05,4.9459310066724455e-06,-3.995571658495051e-10
90,-0.4,-0.4875,5.014382265586622e-05,5.906340378734828e-05,8.919581131482054e-06,-9.278228088126903e-10
91,-0.3875,-0.4875,4.1185422720723625e-05,3.948031301857903e-05,-1.7051097021445968e-06,2.1389070946445924e-10
92,-0.375,-0.4875,3.150301512857455e-05,2.7653448876730417e-05,-3.84956625184413e-06,3.222859653879009e-10
93,-0.3625,-0.4875,2.188024451239178e-05,2.237462975467447e-05,4.943852422826908e-07,-1.9559507948940902e-10
94,-0.35,-0.4875,2.3385325638336866e-05,2.6406530073059432e-05,3.0212044347225654e-06,-5.580992249657117e-10
95,-0.3375,-0.4875,4.5154012873906146e-05,4.121954136727905e-05,-3.934471506627097e-06,1.674815169833412e-10
96,-0.325,-0.4875,7.298711170083482e-05,6.375135151132263e-05,-9.235760189512185e-06,8.742682024182559e-10
97,-0.3125,-0.4875,8.582317909055843e-05,9.277047740851612e-05,6.947298317957684e-06,-1.1076581744053832e-09
98,-0.3,-0.4875,0.00013295812454692008,0.0001356239884267265,2.6658638798064238e-06,-8.671869921191893e-10
99,-0.2875,-0.4875,0.00021214068275014837,0.0001910073669185688,-2.113331583157956e-05,1.9489923396273514e-09
100,-0.275,-0.4875,0.00024851650595570014,0.00025072789440506234,2.2113884493622045e-06,-6.571976130893472e-10
101,-0.2625,-0.4875,0.0003101527336622337,0.0003275391803387094,1.738644667647574e-05,-2.911642219229085e-09
102,-0.25,-0.4875,0.0004521402963518418,0.00042358177870930973,-2.8558517642532063e-05,4.2003829795922905e-09
103,-0.2375,-0.4875,0.000511481061421946,0.0005240117232029199,1.2530661780973842e-05,-8.372303351975688e-10
104,-0.22499999999999998,-0.4875,0.0006047726713786936,0.0006403616722753048,3.558900089661117e-05,-3.561538506990162e-09
105,-0.21250000000000002,-0.4875,0.0008126453691716612,0.0007813367722805057,-3.13085968911555e-05,4.469910435164646e-09
106,-0.2,-0.4875,0.0009374062649060704,0.0009299038243530794,-7.502440552990949e-06,1.713845932556388e-09
107,-0.1875,-0.4875,0.0010451611611736354,0.0010967803682889051,5.161920711526974e-05,-5.194486440746423e-09
108,-0.175,-0.4875,0.0013149768436878637,0.001294052956306959,-2.0923887380904817e-05,2.7893124120014875e-09
109,-0.16249999999999998,-0.4875,0.0015462825022044,0.0015064079644388217,-3.9874537765578234e-05,5.002774715095284e-09
110,-0.15000000000000002,-0.4875,0.0016745205176135858,0.001727530908050986,5.301039043740033e-05,-5.428649983905975e-09
111,-0.1375,-0.4875,0.001964809504718259,0.00198088776607536,1.607826135710099e-05,-1.9419277885717647e-09
112,-0.125,-0.4875,0.002327146478552984,0.0022614299626863297,-6.571651586665447e-05,7.1178896505619915e-09
113,-0.11249999999999999,-0.4875,0.0025231607718885,0.0025420205242470575,1.8859752358557375e-05,-2.2565568795277163e-09
114,-0.09999999999999998,-0.4875,0.0027965684696512473,0.002845063763356698,4.849529370545055e-05,-6.78733443624529e-09
115,-0.08750000000000002,-0.4875,0.003269123896724414,0.0031805933083460637,-8.853058837835024e-05,8.928475767364922e-09
116,-0.07500000000000001,-0.4875,0.00353877708336216,0.0035168092312743374,-2.1967852087822516e-05,2.802342734924766e-09
117,-0.0625,-0.4875,0.0037895417562071277,0.0038791086203552733,8.956686414814553e-05,-1.1693447808744669e-08
118,-0.04999999999999999,-0.4875,0.004368730521025641,0.004268893326847233,-9.983719417840878e-05,1.6973617398384027e-08
119,-0.03749999999999998,-0.4875,0.004606851997801656,0.0046513426660164635,4.44906682148076e-05,-3.448522895795995e-11
120,-0.025000000000000022,-0.4875,0.004891291761466244,0.005048869827047463,0.00015757806558121864,-1.1383973896739282e-08
121,-0.012500000000000011,-0.4875,0.005541101940046776,0.005468724186995847,-7.237775305092911e-05,1.469237089081094e-08
122,0.0,-0.4875,0.005881547069422739,0.005878886287394908,-2.660782027831196e-06,8.45479124811123e-09
123,0.012499999999999956,-0.4875,0.006074758408054136,0.006283536507561946,0.00020877809950780972,-1.4340654788723674e-08
124,0.025000000000000022,-0.4875,0.006708441718360719,0.006701244097800239,-7.197620560480192e-06,1.0363940441694062e-08
125,0.03749999999999998,-0.4875,0.007141293582901626,0.007111780695963449,-2.9512886938177184e-05,1.3282517786536419e-08
126,0.050000000000000044,-0.4875,0.007276807109209844,0.007505448614041889,0.000228641504832045,-1.4921461765591464e-08
127,0.0625,-0.4875,0.007824404250979964,0.007900370850579694,7.596659959972947e-05,2.4056944168596556e-09
128,0.07499999999999996,-0.4875,0.008321589121760866,0.008286757382303347,-3.483173945751858e-05,1.4860979219687875e-08
129,0.08750000000000002,-0.4875,0.008437239103066901,0.008646883778486596,0.00020964467541969428,-1.1912740716983258e-08
130,0.09999999999999998,-0.4875,0.008849017872686566,0.008997961618165832,0.00014894374547926546,-5.062901870265738e-09
131,0.11250000000000004,-0.4875,0.009356665732662178,0.009334407948873826,-2.2257783788351415e-05,1.3332958711305203e-08
132,0.125,-0.4875,0.009485398951743391,0.009646555549483201,0.00016115659773980988,-7.3054386273899435e-09
133,0.13749999999999996,-0.4875,0.009757747870052551,0.009940759458066717,0.00018301158801416542,-7.670081500680493e-09
134,0.15000000000000002,-0.4875,0.01021387973107037,0.010216364311515342,2.484580444972115e-06,1.1866654344418415e-08
135,0.16249999999999998,-0.4875,0.010355729451784352,0.010472645517146944,0.00011691606536259197,-7.200754293995564e-10
136,0.17500000000000004,-0.4875,0.010519035479609353,0.010709052190529476,0.00019001671092012257,-9.010994664211133e-09
137,0.1875,-0.4875,0.010892513759912636,0.010925564608947294,3.30508490346583e-05,1.026167375375979e-08
138,0.19999999999999996,-0.4875,0.011032992353009762,0.011123354189437284,9.03618364275216e-05,2.9637577561066603e-09
139,0.21250000000000002,-0.4875,0.011125191840208869,0.011302989151827402,0.00017779731161853343,-6.4299011206535255e-09
140,0.22499999999999998,-0.4875,0.01140301477194837,0.011465661390986358,6.264661903798881e-05,5.79949348160985e-09
141,0.23750000000000004,-0.4875,0.011536347414128944,0.011613052924558711,7.670551042976773e-05,3.745889467868275e-09
142,0.25,-0.4875,0.011592373885908225,0.011746362140237783,0.00015398825432955815,-4.7219927442751915e-09
143,0.26249999999999996,-0.4875,0.011783803157749632,0.011867553995784971,8.375083803533953e-05,2.8431227979612894e-09
144,0.275,-0.4875,0.011913074670691776,0.011978710284620336,6.563561392856042e-05,3.835956764128875e-09
145,0.2875,-0.4875,0.011951615761605597,0.012081630161735864,0.00013001440013026694,-3.5201587133004418e-09
146,0.30000000000000004,-0.4875,0.01208336353852901,0.012178390653097145,9.502711456813549e-05,-1.139264579141249e-12
147,0.3125,-0.4875,0.012212775446106362,0.012271202841076604,5.842739497024206e-05,3.2684932090146395e-09
148,0.32499999999999996,-0.4875,0.012253775403450132,0.012362349444372046,0.0001085740409219136,-2.5946150036922968e-09
149,0.3375,-0.4875,0.012354506090146945,0.012454082387150475,9.957629700352993e-05,-1.7836899783467466e-09
150,0.35,-0.4875,0.012500788796488088,0.012548771166138584,4.798236965049621e-05,3.352484599026598e-09
151,0.36250000000000004,-0.4875,0.012558840565441086,0.012649108377984601,9.026781254351489e-05,-1.1876865222596176e-09
152,0.375,-0.4875,0.012648798318781773,0.012757445266966604,0.00010864694818483144,-4.26960327795063e-09
153,0.38749999999999996,-0.4875,0.012844974486826807,0.012876266576181227,3.129208935442017e-05,5.5916856438655736e-09
154,0.4,-0.4875,0.01292001619268728,0.013008485920829519,8.846972814223822e-05,-1.1244217648293494e-09
155,0.4125,-0.4875,0.013028734666535497,0.013156963565470033,0.0001282288989345355,-6.037371324252262e-09
156,0.42500000000000004,-0.4875,0.01330926754978122,0.0133245093207761,1.5241770994879958e-05,5.857837035777719e-09
157,0.4375,-0.4875,0.013464268134851031,0.013511720938834008,4.7452803982977326e-05,3.1639552627611135e-09
158,0.44999999999999996,-0.4875,0.013557621414387868,0.013721260935392228,0.0001636395210043596,-7.958732275427665e-09
159,0.4625,-0.4875,0.013854881937125136,0.01395155662494139,9.667468781625506e-05,6.526203129691439e-10
160,0.475,-0.4875,0.014080382003856598,0.014185135521770186,0.00010475351791358785,6.058761715220081e-09
161,0.48750000000000004,-0.4875,0.014109811780458729,0.014389192850282369,0.00027938106982364035,-2.46076729578042e-10
162,0.5,-0.4875,0.014095696401878256,0.01449038893522354,0.0003946925333452849,-1.4626249416786244e-09
163,-0.5,-0.475,0.0003323922417386824,0.00043409541444725707,0.00010170317270857468,-8.997407677133069e-10
164,-0.4875,-0.475,0.00033235821878283613,0.0004068704979954714,7.451227921263527e-05,-7.44721938086728e-10
165,-0.475,-0.475,0.0003317649805963746,0.0003550800990858063,2.331511848943169e-05,1.2950546572784656e-09
166,-0.4625,-0.475,0.0002946925929525226,0.00029691704647503167,2.224453522509096e-06,1.9241826547397303e-09
167,-0.45,-0.475,0.00019857595914122975,0.0002301857970863315,3.160983794510175e-05,-2.1445264338959804e-09
168,-0.4375,-0.475,0.00015381760990597912,0.00017467373203115038,2.0856122125171255e-05,-1.4085699505054793e-09
169,-0.425,-0.475,0.00014359913401749093,0.00013246136278692903,-1.1137771230561902e-05,1.901539357299907e-09
170,-0.4125,-0.475,8.984254589478296e-05,9.135064515126506e-05,1.5080992564821022e-06,-1.4718629062066016e-11
171,-0.4,-0.475,4.817021111072887e-05,5.8154870625446396e-05,9.984659514717528e-06,-9.313003562781063e-10
172,-0.3875,-0.475,4.1781021444936835e-05,3.8937568032625355e-05,-2.8434534123114802e-06,5.577942417320342e-10
173,-0.375,-0.475,3.1915654234194186e-05,2.7246880354939145e-05,-4.668773879255041e-06,3.747426596896335e-10
174,-0.3625,-0.475,2.188430738186984e-05,2.1675715315844316e-05,-2.0859206602552515e-07,-6.401621704552605e-11
175,-0.35,-0.475,2.0310504643173363e-05,2.520842897299105e-05,4.897924329817687e-06,-4.194077358087544e-10
176,-0.3375,-0.475,4.5210518019570404e-05,4.046717989892837e-05,-4.743338120642032e-06,3.5141266594611415e-10
177,-0.325,-0.475,7.323480580797892e-05,6.324006469905991e-05,-9.994741108919011e-06,1.3006733898167413e-09
178,-0.3125,-0.475,7.98928011020564e-05,9.118446048140141e-05,1.1291659379345013e-05,-9.797249636344606e-10
179,-0.3,-0.475,0.00013393313613256337,0.0001344203706229863,4.872344904229258e-07,-3.7336150302219583e-10
180,-0.2875,-0.475,0.0002154928395177309,0.00019081606586273417,-2.4676773654996734e-05,3.0710710180532096e-09
181,-0.275,-0.475,0.00023876874475492016,0.0002495862584215577,1.0817513666637533e-05,-7.894597337808955e-10
182,-0.2625,-0.475,0.00030823873190221403,0.0003260413823806204,1.7802650478406358e-05,-1.5038033139141467e-09
183,-0.25,-0.475,0.0004626226092822026,0.00042398087553907886,-3.8641733743123726e-05,5.770553107531501e-09
184,-0.2375,-0.475,0.0005207810748417066,0.0005222969617500726,1.515886908365978e-06,1.413381719953219e-09
185,-0.22499999999999998,-0.475,0.0005899204250950703,0.0006385590859993139,4.8638660904243595e-05,-4.632081860112139e-09
186,-0.21250000000000002,-0.475,0.0008240561960972914,0.0007833574850752739,-4.069871102201745e-05,5.949946641202412e-09
187,-0.2,-0.475,0.0009552999392285891,0.00093273410053611,-2.256583869247907e-05,4.308444060874115e-09
188,-0.1875,-0.475,0.0010179747713159085,0.0010958696003193094,7.789482900340088e-05,-7.80874840867439e-09
189,-0.175,-0.475,0.00132102775677763,0.001296880794820049,-2.414696195758093e-05,3.2691279608931076e-09
190,-0.16249999999999998,-0.475,0.0015750792161750172,0.0015138785373339334,-6.120067884108379e-05,8.316646843561736e-09
191,-0.15000000000000002,-0.475,0.0016378142131400083,0.0017274835617718362,8.966934863182795e-05,-9.636947268443222e-09
192,-0.1375,-0.475,0.001963563216016923,0.0019821431803260306,1.857996430910773e-05,-7.779560446015733e-10
193,-0.125,-0.475,0.002377873140337545,0.002266312707716473,-0.00011156043262107191,1.4543219767970614e-08
194,-0.11249999999999999,-0.475,0.0024667252186440724,0.0025374593164665246,7.073409782245221e-05,-6.668880907320657e-09
195,-0.09999999999999998,-0.475,0.002758662500539718,0.0028457184532013034,8.705595266158541e-05,-8.782713219999435e-09
196,-0.08750000000000002,-0.475,0.0033181556062204173,0.0031894694077216606,-0.00012868619849875675,1.6624803150396766e-08
197,-0.07500000000000001,-0.475,0.0034825190210502855,0.0035220113783811444,3.9492357330858825e-05,1.5376370203991132e-09
198,-0.0625,-0.475,0.0037250471627894525,0.003885088786509243,0.00016004162371979032,-1.2489011176347524e-08
199,-0.04999999999999999,-0.475,0.0043770008566462225,0.004279521941491589,-9.74789151546333e-05,1.8905407438056096e-08
200,-0.03749999999999998,-0.475,0.004654341205732932,0.004666824798808038,1.2483593075106152e-05,6.511370480276064e-09
201,-0.025000000000000022,-0.475,0.0048540728791737625,0.005063520932849039,0.00020944805367527613,-1.5936544962879495e-08
202,-0.012500000000000011,-0.475,0.0055157503815070254,0.005488396866093977,-2.7353515413048105e-05,1.037819237468809e-08
203,0.0,-0.475,0.005931421759707695,0.005903003957223347,-2.841780248434827e-05,1.2581767228999286e-08
204,0.012499999999999956,-0.475,0.0059522806664635925,0.0063019710051720685,0.0003496903387084759,-3.1005710610500075e-08
205,0.025000000000000022,-0.475,0.006680974619819067,0.0067258133636782565,4.483874385918969e-05,4.698376382430425e-09
206,0.03749999999999998,-0.475,0.007202936594469878,0.007143282451030348,-5.965414343952948e-05,1.6777362712083196e-08
207,0.050000000000000044,-0.475,0.007212941379463798,0.007528475119864408,0.0003155337404006104,-2.5455552411483225e-08
208,0.0625,-0.475,0.007818532933941559,0.00793070572670567,0.00011217279276411023,-1.3118155066052669e-09
209,0.07499999999999996,-0.475,0.008403886626868414,0.0083244202951149,-7.946633175351381e-05,2.082622311987316e-08
210,0.08750000000000002,-0.475,0.00840418718099616,0.008669917598416347,0.00026573041742018744,-1.3113029122493105e-08
211,0.09999999999999998,-0.475,0.008863406893587134,0.009022273184876466,0.00015886629128933176,-1.5298289749745108e-09
212,0.11250000000000004,-0.475,0.00947233123458931,0.009368827234789451,-0.0001035039997998588,2.9080806138180546e-08
213,0.125,-0.475,0.009467075715117762,0.009669210049753785,0.0002021343346360234,-8.626796289248926e-09
214,0.13749999999999996,-0.475,0.009767007474550686,0.009961514834811055,0.00019450736026036843,-5.840807247883793e-09
215,0.15000000000000002,-0.475,0.010200108865795428,0.01023996393660227,3.985507080684139e-05,1.0042045009201733e-08
216,0.16249999999999998,-0.475,0.010348323906736297,0.010491831241109867,0.00014350733437356981,-3.153510129475102e-09
217,0.17500000000000004,-0.475,0.01052499193564624,0.010726382492051035,0.0002013905564047947,-8.394897777536286e-09
218,0.1875,-0.475,0.010875665409653906,0.010945775342747257,7.010993309335134e-05,4.7086295469278e-09
219,0.19999999999999996,-0.475,0.011037966767034365,0.011139203846562177,0.00010123707952781197,-4.478181619148256e-10
220,0.21250000000000002,-0.475,0.011136683267774412,0.011316817594535762,0.0001801343267613508,-8.162962171636038e-09
221,0.22499999999999998,-0.475,0.011393622918268639,0.01148081643331968,8.719351505104105e-05,1.4210696515180222e-09
222,0.23750000000000004,-0.475,0.011549874382704946,0.011624593170446293,7.47187877413475e-05,2.1047634234934158e-09
223,0.25,-0.475,0.011553092944370538,0.011755948575169877,0.0002028556307993399,-1.2081350163254192e-08
224,0.26249999999999996,-0.475,0.011784253945551267,0.011876639867910571,9.23859223593039e-05,5.823232880863372e-10
225,0.275,-0.475,0.011928958731092362,0.011985474505817089,5.6515774724727116e-05,3.13071412972297e-09
226,0.2875,-0.475,0.011929313250608677,0.012086566987463713,0.00015725373685503662,-6.487829666694057e-09
227,0.30000000000000004,-0.475,0.01208869801534868,0.012182253162891715,9.355514754303372e-05,3.8106405862847154e-10
228,0.3125,-0.475,0.012237737721406258,0.01227345736984238,3.5719648436122534e-05,5.961825572697028e-09
229,0.32499999999999996,-0.475,0.012237903314374382,0.012362720481851422,0.0001248171674770402,-2.8086836371993442e-09
230,0.3375,-0.475,0.012355392228253954,0.012452974044833622,9.758181657966783e-05,-3.9377886515609133e-10
231,0.35,-0.475,0.012505847084659606,0.012546336373008268,4.048928834866211e-05,5.430822930608091e-09
232,0.36250000000000004,-0.475,0.012544804060879702,0.01264515376539917,0.00010034970451946838,-1.242339765045123e-09
233,0.375,-0.475,0.01264342404780999,0.012752468485118146,0.00010904443730815581,-3.619438066189728e-09
234,0.38749999999999996,-0.475,0.012846721123738705,0.01287009516402609,2.3374040287384157e-05,5.876267432626872e-09
235,0.4,-0.475,0.012929515330517024,0.013000441085152236,7.092575463521142e-05,8.569047676429047e-10
236,0.4125,-0.475,0.013023748354239285,0.013147438721623314,0.00012369036738402867,-6.698347383250211e-09
237,0.42500000000000004,-0.475,0.013308967261498045,0.01331520675014804,6.2394886499953645e-06,5.427518479056306e-09
238,0.4375,-0.475,0.013481005768723433,0.0135004213928126,1.9415624089167555e-05,4.6741007054617884e-09
239,0.44999999999999996,-0.475,0.01355563065087053,0.013707825173811475,0.00015219452294094535,-8.860223104352657e-09
240,0.4625,-0.475,0.013856748256771393,0.013942047035780086,8.529877900869363e-05,-5.311999686618729e-11
241,0.475,-0.475,0.014108303602910184,0.014174651459817068,6.634785690688358e-05,4.885538486794694e-09
242,0.48750000000000004,-0.475,0.014105943291843379,0.014368292458100677,0.0002623491662572981,-1.5647269700686084e-09
243,0.5,-0.475,0.014085706507864906,0.014467058159315063,0.00038135165145015623,-2.1388705198329653e-09
244,-0.5,-0.4625,0.00033243094986190103,0.0004326817230960224,0.00010025077323412134,-1.038957867877198e-09
245,-0.4875,-0.4625,0.00033240158734008246,0.00040620974165460203,7.380815431451957e-05,-1.0362913693492804e-09
246,-0.475,-0.4625,0.00033238755024108345,0.0003572192846538958,2.4831734412812364e-05,3.1286675026547444e-10
247,-0.4625,-0.4625,0.00028078911334106406,0.00030095255594277115,2.0163442601707092e-05,-1.0378019525772527e-09
248,-0.45,-0.4625,0.00021009731971499395,0.00023388207175576402,2.3784752040770073e-05,-1.3025921561573991e-09
249,-0.4375,-0.4625,0.0001457314197645156,0.0001748523714517644,2.91209516872488e-05,-1.9942208154340905e-09
250,-0.425,-0.4625,0.00014061999568012906,0.00013038105064588066,-1.02389450342484e-05,2.4026679008510494e-09
251,-0.4125,-0.4625,9.704022386124139e-05,9.091628399806323e-05,-6.123939863178152e-06,9.915081087438606e-10
252,-0.4,-0.4625,3.9320606754970434e-05,5.7333093446290285e-05,1.801248669131985e-05,-1.9421370694239527e-09
253,-0.3875,-0.4625,3.763580698654627e-05,3.7489657171551735e-05,-1.4614981499453848e-07,1.1050683773834924e-10
254,-0.375,-0.4625,3.562141667008765e-05,2.6317061941956425e-05,-9.304354728131225e-06,9.886117857959952e-10
255,-0.3625,-0.4625,2.1475071333060935e-05,2.128226974514591e-05,-1.9280158791502684e-07,-1.3234622808590271e-10
256,-0.35,-0.4625,2.1877317246046362e-05,2.4567626525322112e-05,2.6903092792757497e-06,-1.4352881652944544e-10
257,-0.3375,-0.4625,2.2200347607575693e-05,3.8576176601057316e-05,1.6375828993481623e-05,-2.2318833941432132e-09
258,-0.325,-0.4625,8.290656256448356e-05,6.288377940031083e-05,-2.0022783164172733e-05,2.67490292827458e-09
259,-0.3125,-0.4625,8.352923426340169e-05,9.023715308955125e-05,6.707918826149553e-06,-2.447996788265894e-10
260,-0.3,-0.4625,8.419441576993382e-05,0.00013062143125145735,4.642701548152353e-05,-5.631060875383537e-09
261,-0.2875,-0.4625,0.00024062953599264398,0.00018789097871310624,-5.273855727953774e-05,7.095316536227743e-09
262,-0.275,-0.4625,0.00024074666527507365,0.00024759388195807043,6.847216682996779e-06,6.200435997914157e-10
263,-0.2625,-0.4625,0.00024122507659213018,0.0003216913152144582,8.046623862232802e-05,-7.785894820216275e-09
264,-0.25,-0.4625,0.00043178051307637125,0.0004200303085839483,-1.1750204492422928e-05,3.096811162533275e-09
265,-0.2375,-0.4625,0.0005280567857546324,0.000520932050842166,-7.1247349124664485e-06,3.3720916234350605e-09
266,-0.22499999999999998,-0.4625,0.0005293753243871765,0.000634665747573775,0.00010529042318659847,-1.0655560645045862e-08
267,-0.21250000000000002,-0.4625,0.0007957518439689834,0.0007830698603659975,-1.2681983602985908e-05,2.8365703675602523e-09
268,-0.2,-0.4625,0.0009753518612232077,0.0009339768097175359,-4.137505150567187e-05,7.177864888930032e-09
269,-0.1875,-0.4625,0.0009785471633304897,0.0010922162770582253,0.00011366911372773562,-1.1027430296630093e-08
270,-0.175,-0.4625,0.0013080917646668719,0.0012933610834914124,-1.473068117545948e-05,3.4788092302564905e-09
271,-0.16249999999999998,-0.4625,0.0016187947829847023,0.0015202076719365949,-9.858711104810737e-05,1.3321782543558266e-08
272,-0.15000000000000002,-0.4625,0.00162132955187725,0.0017255294495899366,0.00010419989771268665,-8.366837451373563e-09
273,-0.1375,-0.4625,0.001993597487997432,0.00197720555775829,-1.639193023914194e-05,9.99626400053116e-09
274,-0.125,-0.4625,0.002276879232831573,0.0022608520291354482,-1.6027203696124693e-05,7.556030851054924e-09
275,-0.11249999999999999,-0.4625,0.002478088176846808,0.002538422361918551,6.033418507174308e-05,-3.7325035470998526e-10
276,-0.09999999999999998,-0.4625,0.0028279237013259092,0.002844367378586822,1.6443677260912816e-05,4.918009747707478e-09
277,-0.08750000000000002,-0.4625,0.003199071495242795,0.003192704263469366,-6.367231773429186e-06,4.649853186164493e-09
278,-0.07500000000000001,-0.4625,0.0035232144272800657,0.003533537194342761,1.0322767062695155e-05,7.184419555463559e-09
279,-0.0625,-0.4625,0.003551008041400426,0.0038921607074063847,0.00034115266600595866,-3.336920303921204e-08
280,-0.04999999999999999,-0.4625,0.004242009877673286,0.00429800358009391,5.599370242062411e-05,-5.799118788829666e-10
281,-0.03749999999999998,-0.4625,0.004745971413387819,0.004695490137065802,-5.048127632201627e-05,1.267104844110204e-08
282,-0.025000000000000022,-0.4625,0.004780736172893113,0.005081202832342145,0.00030046665944903194,-2.7032983215625057e-08
283,-0.012500000000000011,-0.4625,0.005474391475811168,0.005530914760004001,5.652328419283349e-05,1.4363906548800342e-09
284,0.0,-0.4625,0.006041861507314198,0.005943272748553665,-9.858875876053372e-05,2.242889835488965e-08
285,0.012499999999999956,-0.4625,0.006069754952704029,0.006325836017625904,0.0002560810649218752,-1.7937157410336503e-08
286,0.025000000000000022,-0.4625,0.006697678160901348,0.006760515097008439,6.283693610709129e-05,5.764700631083048e-09
287,0.03749999999999998,-0.4625,0.007300322188427463,0.007182594380479124,-0.0001177278079483382,2.6303548153889704e-08
288,0.050000000000000044,-0.4625,0.007317643907821242,0.0075579465890996496,0.00024030268127840735,-1.4800726565192822e-08
289,0.0625,-0.4625,0.007838026968762329,0.007971956783770023,0.00013392981500769466,-1.0123519123479147e-09
290,0.07499999999999996,-0.4625,0.008469790653323305,0.008363779511836289,-0.00010601114148701615,2.638695456486867e-08
