element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta 
5795,3,4,3,F1_equilibrated,F3_release_last,0.0001642913939510389,5.256167033367801e-06
5795,4,3,4,F1_equilibrated,F3_release_last,8.558471824330477e-05,0.0
5796,1,1,1,F1_equilibrated,F3_release_last,0.00013577493085290427,1.8427582694933054e-05
5796,2,2,2,F1_equilibrated,F3_release_last,8.008509959552077e-05,4.3065746021742e-06
5796,3,4,3,F1_equilibrated,F3_release_last,0.00010068876643714014,4.052824139484223e-05
5796,4,3,4,F1_equilibrated,F3_release_last,0.00016833851146701813,2.0734329175517148e-05
5797,1,1,1,F1_equilibrated,F3_release_last,5.9523427666524284e-05,0.0
5797,2,2,2,F1_equilibrated,F3_release_last,5.903772652532911e-05,0.0
5797,3,4,3,F1_equilibrated,F3_release_last,6.892604212771145e-05,0.0
5797,4,3,4,F1_equilibrated,F3_release_last,7.405127556008983e-05,0.0
5798,1,1,1,F1_equilibrated,F3_release_last,7.197336542288154e-05,9.706938738758986e-06
5798,2,2,2,F1_equilibrated,F3_release_last,0.00010779988926055799,3.170066388031597e-05
5798,3,4,3,F1_equilibrated,F3_release_last,0.00011449189179085772,3.183222633589667e-05
5798,4,3,4,F1_equilibrated,F3_release_last,7.976207258816176e-05,1.031970916629644e-05
5799,1,1,1,F1_equilibrated,F3_release_last,7.730350032829434e-05,3.8535570837619384e-06
5799,2,2,2,F1_equilibrated,F3_release_last,-4.1840707519708205e-05,0.0
5799,3,4,3,F1_equilibrated,F3_release_last,-6.11213233043988e-05,0.0
5799,4,3,4,F1_equilibrated,F3_release_last,7.6742299634492e-05,4.900675327631013e-06
5800,1,1,1,F1_equilibrated,F3_release_last,5.8189668637699185e-06,0.0
5800,2,2,2,F1_equilibrated,F3_release_last,0.00025517182659962404,1.8874269442319905e-05
5800,3,4,3,F1_equilibrated,F3_release_last,0.00022266897191931725,1.648770188427892e-05
5800,4,3,4,F1_equilibrated,F3_release_last,-2.2020389311518986e-05,0.0
5801,1,1,1,F1_equilibrated,F3_release_last,0.00023315323491814467,3.6776736551520596e-05
5801,2,2,2,F1_equilibrated,F3_release_last,-7.635553600262093e-05,0.0
5801,3,4,3,F1_equilibrated,F3_release_last,3.607579119666027e-05,3.0966492368701692e-06
5801,4,3,4,F1_equilibrated,F3_release_last,0.0002382357965698169,3.472464798866162e-05
5802,1,1,1,F1_equilibrated,F3_release_last,-0.00012170298002775123,0.0
5802,2,2,2,F1_equilibrated,F3_release_last,6.391426982296951e-05,0.0
5802,3,4,3,F1_equilibrated,F3_release_last,4.4137903078550825e-05,0.0
5802,4,3,4,F1_equilibrated,F3_release_last,-1.593258261690586e-05,0.0
5803,1,1,1,F1_equilibrated,F3_release_last,0.00012361938606450518,1.6668991440178826e-05
5803,2,2,2,F1_equilibrated,F3_release_last,0.00010111954725746265,3.839532065004394e-05
5803,3,4,3,F1_equilibrated,F3_release_last,0.00016945435051373206,1.9256789854369023e-05
5803,4,3,4,F1_equilibrated,F3_release_last,9.38121820981885e-05,1.2650457048738058e-05
5804,1,1,1,F1_equilibrated,F3_release_last,5.37946369089581e-05,1.1880031094520975e-06
5804,2,2,2,F1_equilibrated,F3_release_last,-5.299958381975792e-05,0.0
5804,3,4,3,F1_equilibrated,F3_release_last,7.863761357957029e-06,0.0
5804,4,3,4,F1_equilibrated,F3_release_last,0.00014642454058565874,1.3517281145731044e-05
5805,1,1,1,F1_equilibrated,F3_release_last,-3.322016353445728e-05,0.0
5805,2,2,2,F1_equilibrated,F3_release_last,0.00012761243835794807,1.1337029561693849e-05
5805,3,4,3,F1_equilibrated,F3_release_last,0.00012617955055963317,9.862467407697312e-06
5805,4,3,4,F1_equilibrated,F3_release_last,2.439132629709212e-06,0.0
5806,1,1,1,F1_equilibrated,F3_release_last,0.00017388797007503003,1.976682037508942e-05
5806,2,2,2,F1_equilibrated,F3_release_last,0.00013948247198095932,1.381542931179014e-05
5806,3,4,3,F1_equilibrated,F3_release_last,0.0002055693161330599,2.225011465851372e-05
5806,4,3,4,F1_equilibrated,F3_release_last,0.00018060811918774178,2.017555628275802e-05
5807,1,1,1,F1_equilibrated,F3_release_last,9.534421991545458e-05,6.9889228000544505e-06
5807,2,2,2,F1_equilibrated,F3_release_last,9.161770809278103e-06,0.0
5807,3,4,3,F1_equilibrated,F3_release_last,-6.100116358017174e-05,0.0
5807,4,3,4,F1_equilibrated,F3_release_last,0.00014083030393153596,2.1381076581783345e-05
5808,1,1,1,F1_equilibrated,F3_release_last,3.543241505578332e-05,0.0
5808,2,2,2,F1_equilibrated,F3_release_last,0.00019338759899097634,1.2873182249504818e-05
5808,3,4,3,F1_equilibrated,F3_release_last,6.657889928494282e-05,4.2298657276586315e-06
5808,4,3,4,F1_equilibrated,F3_release_last,-8.08967674921033e-05,0.0
5809,1,1,1,F1_equilibrated,F3_release_last,0.00020768367753987507,2.3770530260448612e-05
5809,2,2,2,F1_equilibrated,F3_release_last,8.878610654926809e-05,0.0
5809,3,4,3,F1_equilibrated,F3_release_last,0.00016415743643591156,1.303549088124288e-05
5809,4,3,4,F1_equilibrated,F3_release_last,0.00013224097532930565,1.6377701227576476e-05
5810,1,1,1,F1_equilibrated,F3_release_last,4.434846969559106e-05,0.0
5810,2,2,2,F1_equilibrated,F3_release_last,4.184015903365389e-05,0.0
5810,3,4,3,F1_equilibrated,F3_release_last,0.00016387622280484605,4.849009844307573e-06
5810,4,3,4,F1_equilibrated,F3_release_last,0.00017263407544933912,1.218923042276476e-05
5811,1,1,1,F1_equilibrated,F3_release_last,6.904334507801084e-05,0.0
5811,2,2,2,F1_equilibrated,F3_release_last,0.00014587214214088068,1.0388634241745775e-06
5811,3,4,3,F1_equilibrated,F3_release_last,7.211898245430143e-05,0.0
5811,4,3,4,F1_equilibrated,F3_release_last,0.00013694328480968673,0.0
5812,1,1,1,F1_equilibrated,F3_release_last,0.00015108592014595988,6.868780790264734e-06
5812,2,2,2,F1_equilibrated,F3_release_last,8.850142949235092e-05,0.0
5812,3,4,3,F1_equilibrated,F3_release_last,0.00011084571930190627,7.805686210714605e-06
5812,4,3,4,F1_equilibrated,F3_release_last,6.512616085207514e-05,0.0
5813,1,1,1,F1_equilibrated,F3_release_last,0.00010095860627036546,6.51444260546996e-06
5813,2,2,2,F1_equilibrated,F3_release_last,0.00019757673680038598,1.601950116842147e-05
5813,3,4,3,F1_equilibrated,F3_release_last,0.00019852131890258154,2.401881421846305e-05
5813,4,3,4,F1_equilibrated,F3_release_last,0.00014658884417576012,1.5510824270412063e-05
5814,1,1,1,F1_equilibrated,F3_release_last,0.00018692938052704278,2.4784105286097683e-05
5814,2,2,2,F1_equilibrated,F3_release_last,6.122213169196776e-05,0.0
5814,3,4,3,F1_equilibrated,F3_release_last,7.789422834519541e-05,0.0
5814,4,3,4,F1_equilibrated,F3_release_last,0.00018011465206641333,1.845894017764478e-05
5815,1,1,1,F1_equilibrated,F3_release_last,3.9367508209983e-05,0.0
5815,2,2,2,F1_equilibrated,F3_release_last,0.00010536681531199237,2.4201569791813295e-06
5815,3,4,3,F1_equilibrated,F3_release_last,0.00015550744900261725,1.3441812948371268e-05
5815,4,3,4,F1_equilibrated,F3_release_last,7.130074815626421e-05,5.944649261393478e-06
5816,1,1,1,F1_equilibrated,F3_release_last,0.00011168666635368377,1.0362782202724772e-05
5816,2,2,2,F1_equilibrated,F3_release_last,6.295351339383713e-05,2.811134015221579e-06
5816,3,4,3,F1_equilibrated,F3_release_last,1.33202143137931e-05,7.66633266299126e-06
5816,4,3,4,F1_equilibrated,F3_release_last,0.0001399716117828024,1.9098465179535895e-05
5817,1,1,1,F1_equilibrated,F3_release_last,4.70601099079003e-05,4.242254815760727e-07
5817,2,2,2,F1_equilibrated,F3_release_last,5.237167703897247e-05,0.0
5817,3,4,3,F1_equilibrated,F3_release_last,5.622427591689752e-05,4.426416659884845e-06
5817,4,3,4,F1_equilibrated,F3_release_last,-9.119816699734024e-06,0.0
5818,1,1,1,F1_equilibrated,F3_release_last,7.28718522008745e-05,3.987183188587781e-06
5818,2,2,2,F1_equilibrated,F3_release_last,0.00012356780517617377,7.126054517218958e-06
5818,3,4,3,F1_equilibrated,F3_release_last,0.00016953926777452458,1.6345876747793147e-05
5818,4,3,4,F1_equilibrated,F3_release_last,0.00010409583332225865,9.434992042668287e-06
5819,1,1,1,F1_equilibrated,F3_release_last,0.00012024088332053193,6.72334842616697e-06
5819,2,2,2,F1_equilibrated,F3_release_last,6.045561080279295e-05,2.6018502870079827e-06
5819,3,4,3,F1_equilibrated,F3_release_last,6.0066837817099664e-05,1.6059687108806175e-09
5819,4,3,4,F1_equilibrated,F3_release_last,0.00015774173398536498,5.233676560863643e-06
5820,1,1,1,F1_equilibrated,F3_release_last,5.374326102017442e-05,1.2055089760856699e-06
5820,2,2,2,F1_equilibrated,F3_release_last,9.519005289362892e-05,6.575973695567734e-06
5820,3,4,3,F1_equilibrated,F3_release_last,0.00010119466843981975,9.46793182182216e-06
5820,4,3,4,F1_equilibrated,F3_release_last,4.4915097269821944e-05,4.1230398686016665e-06
5821,1,1,1,F1_equilibrated,F3_release_last,9.879838253463655e-05,8.137389352498017e-06
5821,2,2,2,F1_equilibrated,F3_release_last,6.720973057087153e-05,6.78197752461006e-06
5821,3,4,3,F1_equilibrated,F3_release_last,2.8603457908643604e-05,6.5947467980283225e-06
5821,4,3,4,F1_equilibrated,F3_release_last,9.682397784576725e-05,1.372290777754072e-05
5822,1,1,1,F1_equilibrated,F3_release_last,5.9854196182006214e-05,4.484908996628531e-06
5822,2,2,2,F1_equilibrated,F3_release_last,7.134715447856821e-05,4.408334822285148e-06
5822,3,4,3,F1_equilibrated,F3_release_last,5.9999874851819276e-05,5.872686421907244e-06
5822,4,3,4,F1_equilibrated,F3_release_last,1.87364692494172e-05,1.5780210678997212e-06
5823,1,1,1,F1_equilibrated,F3_release_last,8.274316083022731e-05,7.482850681175953e-06
5823,2,2,2,F1_equilibrated,F3_release_last,0.00010238467088977132,8.43380242810483e-06
5823,3,4,3,F1_equilibrated,F3_release_last,0.0001298967248031819,1.3338438844370023e-05
5823,4,3,4,F1_equilibrated,F3_release_last,8.978517555788962e-05,8.977866875558606e-06
5824,1,1,1,F1_equilibrated,F3_release_last,9.929940484758142e-05,7.050229413432894e-06
5824,2,2,2,F1_equilibrated,F3_release_last,7.122879120590592e-05,5.763147654802656e-06
5824,3,4,3,F1_equilibrated,F3_release_last,6.979138584802327e-05,4.069942089786815e-06
5824,4,3,4,F1_equilibrated,F3_release_last,0.000124539404996786,7.33503616389612e-06
5825,1,1,1,F1_equilibrated,F3_release_last,7.003842314273756e-05,6.448661156583735e-06
5825,2,2,2,F1_equilibrated,F3_release_last,9.485689075613112e-05,8.830715249074847e-06
5825,3,4,3,F1_equilibrated,F3_release_last,9.967729340478251e-05,1.0262544245469686e-05
5825,4,3,4,F1_equilibrated,F3_release_last,6.312960312481256e-05,6.651801040955235e-06
5826,1,1,1,F1_equilibrated,F3_release_last,9.518544315146107e-05,8.829431561094064e-06
5826,2,2,2,F1_equilibrated,F3_release_last,7.12645973750519e-05,7.7876648277768e-06
5826,3,4,3,F1_equilibrated,F3_release_last,5.267603268282149e-05,3.0116722026395006e-06
5826,4,3,4,F1_equilibrated,F3_release_last,9.6876267646831e-05,1.269669959000591e-05
5827,1,1,1,F1_equilibrated,F3_release_last,7.032776820944941e-05,6.595862769157848e-06
5827,2,2,2,F1_equilibrated,F3_release_last,9.168914910742156e-05,9.909142552249305e-06
5827,3,4,3,F1_equilibrated,F3_release_last,7.67551720503492e-05,8.040582847058117e-06
5827,4,3,4,F1_equilibrated,F3_release_last,4.72846013669162e-05,5.1321316955148764e-06
5828,1,1,1,F1_equilibrated,F3_release_last,9.04770590652599e-05,1.1777385579642792e-05
5828,2,2,2,F1_equilibrated,F3_release_last,6.580418658875056e-05,1.0378500238456467e-05
5828,3,4,3,F1_equilibrated,F3_release_last,6.593893800968531e-05,6.506023096809711e-06
5828,4,3,4,F1_equilibrated,F3_release_last,8.175358648911807e-05,1.015757245120038e-05
5829,1,1,1,F1_equilibrated,F3_release_last,6.567068094937012e-05,6.212399235381314e-06
5829,2,2,2,F1_equilibrated,F3_release_last,8.997880923600383e-05,8.890834313936627e-06
5829,3,4,3,F1_equilibrated,F3_release_last,7.673099340036772e-05,6.412430854214413e-06
5829,4,3,4,F1_equilibrated,F3_release_last,6.459313824764591e-05,5.451838981446449e-06
5830,1,1,1,F1_equilibrated,F3_release_last,9.701078544496061e-05,6.9634425800856655e-06
5830,2,2,2,F1_equilibrated,F3_release_last,9.191437343880268e-05,9.549657986551502e-06
5830,3,4,3,F1_equilibrated,F3_release_last,0.00011646110322362409,1.1541699083368129e-05
5830,4,3,4,F1_equilibrated,F3_release_last,9.062897272872801e-05,8.491802141298924e-06
5831,1,1,1,F1_equilibrated,F3_release_last,9.43538046519355e-05,1.1764930665672394e-05
5831,2,2,2,F1_equilibrated,F3_release_last,0.00010611486667393144,1.6523211586723895e-05
5831,3,4,3,F1_equilibrated,F3_release_last,8.590382121742568e-05,1.7556383735466098e-05
5831,4,3,4,F1_equilibrated,F3_release_last,0.00011519500269205687,1.3446455048872572e-05
5832,1,1,1,F1_equilibrated,F3_release_last,0.00010379906635281724,1.1928283181125059e-05
5832,2,2,2,F1_equilibrated,F3_release_last,8.571112019336788e-05,8.42962745788785e-06
5832,3,4,3,F1_equilibrated,F3_release_last,5.458882891897637e-05,1.8115100147801915e-06
5832,4,3,4,F1_equilibrated,F3_release_last,6.966444589858942e-05,5.242486738206084e-06
5833,1,1,1,F1_equilibrated,F3_release_last,8.636840680056358e-05,8.690124033462754e-07
5833,2,2,2,F1_equilibrated,F3_release_last,0.00010625209336600529,7.347237944395303e-06
5833,3,4,3,F1_equilibrated,F3_release_last,0.00011360071181426741,6.193944020189968e-06
5833,4,3,4,F1_equilibrated,F3_release_last,6.63615158895195e-05,2.206958276337878e-06
5834,1,1,1,F1_equilibrated,F3_release_last,0.00011377174492532144,1.229363600540245e-05
5834,2,2,2,F1_equilibrated,F3_release_last,0.0001144321284751379,1.9777095236550536e-05
5834,3,4,3,F1_equilibrated,F3_release_last,0.00010614370031421759,1.879249779759883e-05
5834,4,3,4,F1_equilibrated,F3_release_last,0.0001242603160040122,1.1091070457032752e-05
5835,1,1,1,F1_equilibrated,F3_release_last,0.00010042846128777844,1.0050726989137022e-05
5835,2,2,2,F1_equilibrated,F3_release_last,6.150934748981249e-05,8.455551427529384e-06
5835,3,4,3,F1_equilibrated,F3_release_last,2.607966611042553e-05,0.0
5835,4,3,4,F1_equilibrated,F3_release_last,7.983627446286716e-05,8.11053080146027e-06
5836,1,1,1,F1_equilibrated,F3_release_last,6.714255130885541e-05,8.773636254942726e-06
5836,2,2,2,F1_equilibrated,F3_release_last,0.00012145186414982967,1.2191716896549007e-05
5836,3,4,3,F1_equilibrated,F3_release_last,0.0001344296018497542,9.95382052874764e-06
5836,4,3,4,F1_equilibrated,F3_release_last,4.070790409587029e-05,0.0
5837,1,1,1,F1_equilibrated,F3_release_last,0.00014671031520227008,1.5638452290071608e-05
5837,2,2,2,F1_equilibrated,F3_release_last,0.00016140837395705633,1.5835403768609327e-05
5837,3,4,3,F1_equilibrated,F3_release_last,0.0001791234460284969,9.415228314491693e-06
5837,4,3,4,F1_equilibrated,F3_release_last,0.00017151793453051845,1.723185404653698e-05
5838,1,1,1,F1_equilibrated,F3_release_last,0.00014651831952542695,8.990221545055474e-06
5838,2,2,2,F1_equilibrated,F3_release_last,9.113987553596194e-05,1.229460409691869e-06
5838,3,4,3,F1_equilibrated,F3_release_last,0.00010232035205143958,3.4677995119217816e-06
5838,4,3,4,F1_equilibrated,F3_release_last,0.0001605820096850421,6.049705429172917e-06
5839,1,1,1,F1_equilibrated,F3_release_last,0.00010126556134667022,3.531796593620037e-06
5839,2,2,2,F1_equilibrated,F3_release_last,0.00018430789343246504,1.6230636223739598e-05
5839,3,4,3,F1_equilibrated,F3_release_last,0.00021798523790044974,1.4328019063707727e-05
5839,4,3,4,F1_equilibrated,F3_release_last,0.00011770150069469534,0.0
5840,1,1,1,F1_equilibrated,F3_release_last,0.00024018424849275334,2.6217698161217677e-05
5840,2,2,2,F1_equilibrated,F3_release_last,0.0003097989573734323,4.0735095268748045e-05
5840,3,4,3,F1_equilibrated,F3_release_last,0.00031340925773386263,3.89247430400664e-05
5840,4,3,4,F1_equilibrated,F3_release_last,0.0002704249733516007,2.452372135374934e-05
5841,1,1,1,F1_equilibrated,F3_release_last,8.152350964123472e-05,8.464188541750577e-06
5841,2,2,2,F1_equilibrated,F3_release_last,6.837921203495099e-05,7.3075297952259965e-06
5841,3,4,3,F1_equilibrated,F3_release_last,6.454460279512521e-05,6.305132542502955e-06
5841,4,3,4,F1_equilibrated,F3_release_last,7.972992129943616e-05,8.467235302751857e-06
5842,1,1,1,F1_equilibrated,F3_release_last,5.441978394874592e-05,3.985482090842727e-06
5842,2,2,2,F1_equilibrated,F3_release_last,2.9426214778913444e-05,0.0
5842,3,4,3,F1_equilibrated,F3_release_last,2.3809119604632095e-05,0.0
5842,4,3,4,F1_equilibrated,F3_release_last,4.956066914090147e-05,2.8019935942169894e-06
5843,1,1,1,F1_equilibrated,F3_release_last,2.0656075663427374e-05,0.0
5843,2,2,2,F1_equilibrated,F3_release_last,2.1689179180304737e-05,0.0
5843,3,4,3,F1_equilibrated,F3_release_last,1.3055518241775655e-05,0.0
5843,4,3,4,F1_equilibrated,F3_release_last,1.4027593901635071e-05,0.0
5844,1,1,1,F1_equilibrated,F3_release_last,2.517711053519507e-05,0.0
5844,2,2,2,F1_equilibrated,F3_release_last,3.367321269319074e-05,3.5142135504765174e-07
5844,3,4,3,F1_equilibrated,F3_release_last,4.349470189673186e-05,3.6395423905801255e-06
5844,4,3,4,F1_equilibrated,F3_release_last,2.0951206032342456e-05,0.0
5845,1,1,1,F1_equilibrated,F3_release_last,3.317337998143743e-05,3.202930419615619e-06
5845,2,2,2,F1_equilibrated,F3_release_last,2.3311709459646854e-05,1.2736938469803941e-06
5845,3,4,3,F1_equilibrated,F3_release_last,2.1987490587512513e-05,6.968044569265083e-07
5845,4,3,4,F1_equilibrated,F3_release_last,4.37723735064185e-05,2.9251069486718186e-06
5846,1,1,1,F1_equilibrated,F3_release_last,1.3737193691122515e-05,0.0
5846,2,2,2,F1_equilibrated,F3_release_last,-2.5591993245647614e-06,0.0
5846,3,4,3,F1_equilibrated,F3_release_last,4.890662849983278e-06,0.0
5846,4,3,4,F1_equilibrated,F3_release_last,1.1569167616780113e-05,0.0
5847,1,1,1,F1_equilibrated,F3_release_last,-1.1076261232535414e-05,0.0
5847,2,2,2,F1_equilibrated,F3_release_last,-1.8048914080633506e-05,0.0
5847,3,4,3,F1_equilibrated,F3_release_last,-5.757871015525282e-06,0.0
5847,4,3,4,F1_equilibrated,F3_release_last,2.4789684123418393e-07,0.0
5848,1,1,1,F1_equilibrated,F3_release_last,-1.7756362447792358e-05,0.0
5848,2,2,2,F1_equilibrated,F3_release_last,-9.984443674934985e-06,0.0
5848,3,4,3,F1_equilibrated,F3_release_last,2.2106832368520716e-09,0.0
5848,4,3,4,F1_equilibrated,F3_release_last,-5.823702423152184e-06,0.0
5849,1,1,1,F1_equilibrated,F3_release_last,-3.2155155543467747e-06,0.0
5849,2,2,2,F1_equilibrated,F3_release_last,7.505621211024627e-06,4.2121939451992167e-07
5849,3,4,3,F1_equilibrated,F3_release_last,1.95059260185741e-06,0.0
5849,4,3,4,F1_equilibrated,F3_release_last,2.0853267569094714e-06,0.0
5850,1,1,1,F1_equilibrated,F3_release_last,9.472527738453835e-06,2.907443124921372e-07
5850,2,2,2,F1_equilibrated,F3_release_last,4.1250795397578795e-06,0.0
5850,3,4,3,F1_equilibrated,F3_release_last,2.495325148509956e-06,6.883828338712004e-08
5850,4,3,4,F1_equilibrated,F3_release_last,2.060451339784818e-06,3.2108276673461636e-07
5851,1,1,1,F1_equilibrated,F3_release_last,1.5086049290861727e-06,0.0
5851,2,2,2,F1_equilibrated,F3_release_last,-2.922884452869765e-07,0.0
5851,3,4,3,F1_equilibrated,F3_release_last,1.8901970765317064e-07,0.0
5851,4,3,4,F1_equilibrated,F3_release_last,1.9938765539902193e-06,0.0
5852,1,1,1,F1_equilibrated,F3_release_last,-1.9381427121566004e-06,0.0
5852,2,2,2,F1_equilibrated,F3_release_last,-4.633806816725288e-06,0.0
