element,integration_point,H_F3
242,4,3.729208588907147e-05
243,1,3.239873062187596e-05
243,2,3.241284101462472e-05
243,3,3.2491111372822895e-05
243,4,3.249411326572299e-05
244,1,2.516908827528164e-05
244,2,2.1180063607275633e-05
244,3,2.2130952527592216e-05
244,4,3.2488773181296776e-05
245,1,1.858315235933686e-05
245,2,1.4526536734196674e-05
245,3,1.4455843674330956e-05
245,4,2.005997032462665e-05
246,1,1.2596122364606813e-05
246,2,1.1637122078013616e-05
246,3,1.0169072803855784e-05
246,4,1.2518301010998245e-05
247,1,1.1046721857930132e-05
247,2,1.0183811185243872e-05
247,3,8.547544715557804e-06
247,4,9.207726232840837e-06
248,1,5.491415897825901e-06
248,2,4.0536925139692785e-06
248,3,4.140570434911618e-06
248,4,5.405406001247289e-06
249,1,3.0765166028713487e-06
249,2,2.1760460539547066e-06
249,3,1.9857988111618427e-06
249,4,3.2821958734544174e-06
250,1,2.0628361995940493e-06
250,2,1.9656213290118797e-06
250,3,1.6665124873204041e-06
250,4,1.6879943948728615e-06
251,1,1.216957623936572e-06
251,2,8.59992402527857e-07
251,3,1.2916482962151558e-06
251,4,1.414346587656139e-06
252,1,8.778464788114196e-07
252,2,9.124670801801741e-07
252,3,1.0122228065047386e-06
252,4,1.190331849063428e-06
253,1,9.34204457504744e-07
253,2,1.2698389333885793e-06
253,3,1.6467946320387353e-06
253,4,1.0274676884554282e-06
254,1,2.5750209471263995e-06
254,2,6.317783991649956e-06
254,3,4.070342622372827e-06
254,4,2.3808891348322303e-06
255,1,6.359960537842044e-06
255,2,6.4418111926658296e-06
255,3,6.775561304906891e-06
255,4,5.325147869723495e-06
256,1,6.534906063951076e-06
256,2,8.674720211206346e-06
256,3,8.682309845700278e-06
256,4,6.814810800405616e-06
257,1,1.0214018942051055e-05
257,2,1.3618964622932345e-05
257,3,1.3749200733988381e-05
257,4,1.0232421638496463e-05
258,1,2.028197635548441e-05
258,2,2.033023718157394e-05
258,3,2.0724188853575925e-05
258,4,1.6514568726728785e-05
259,1,2.049525342718119e-05
259,2,2.4390336459437597e-05
259,3,2.4480994665702924e-05
259,4,2.0773335381588413e-05
260,1,2.72583465838807e-05
260,2,3.371159179406547e-05
260,3,3.195252896503343e-05
260,4,2.7363830099877686e-05
261,1,4.6057126019312454e-05
261,2,4.606346465859708e-05
261,3,4.6996181652286565e-05
261,4,3.623171784009629e-05
262,1,4.612850825228544e-05
262,2,5.055892225069063e-05
262,3,5.075612463527337e-05
262,4,4.713762222207287e-05
263,1,5.515063556383305e-05
263,2,6.693100297165122e-05
263,3,6.228459843578705e-05
263,4,5.536503040356312e-05
264,1,8.50499395438074e-05
264,2,8.50209020854092e-05
264,3,8.622306208196056e-05
264,4,6.817882040883152e-05
265,1,8.508028764849232e-05
265,2,8.976913270514756e-05
265,3,9.00869192322755e-05
265,4,8.64561279162292e-05
266,1,9.652638019526574e-05
266,2,0.00010618527532408742
266,3,0.0001065437723001971
266,4,9.686089721092995e-05
267,1,0.00011871673202334973
267,2,0.00014366746087315918
267,3,0.00014579719806608868
267,4,0.0001141328978180159
268,1,0.00014372405760065853
268,2,0.00014451064586478007
268,3,0.00014687769208720933
268,4,0.00014627491881190699
269,1,0.00015380659480661633
269,2,0.00016651083090301236
269,3,0.00016698109493458883
269,4,0.00015425404887130885
270,1,0.0001839356120339515
270,2,0.00019518062398974332
270,3,0.00019094284858157826
270,4,0.00017718331589276906
271,1,0.00022105019482656092
271,2,0.00022117497057714644
271,3,0.00022577701232768683
271,4,0.0002249437082865791
272,1,0.0002283273313982181
272,2,0.00024409642952400023
272,3,0.00024464621138476267
272,4,0.0002288590838596301
273,1,0.00025773052163983746
273,2,0.00027514920621207495
273,3,0.0002742678979757555
273,4,0.00025753187601838763
274,1,0.00031332361746403564
274,2,0.00031336231763230585
274,3,0.0003192376181043175
274,4,0.000318046877001867
275,1,0.0003196154908534316
275,2,0.00033807319454028155
275,3,0.0003386528221198957
275,4,0.00032026816096429605
276,1,0.0003533490186098806
276,2,0.00037256070975361354
276,3,0.00038031140852118654
276,4,0.000353917884198868
277,1,0.00042680934537968134
277,2,0.0004278038968032714
277,3,0.0004363372535047274
277,4,0.0003981204121763722
278,1,0.0004292173932084611
278,2,0.00044515726099664433
278,3,0.00044570769825029265
278,4,0.0004385801392262407
279,1,0.00046205278409691637
279,2,0.00048276686571139567
279,3,0.00048329424067919586
279,4,0.0004625814274756602
280,1,0.0005450211507257516
280,2,0.0005466918130196557
280,3,0.0005345108936711437
280,4,0.0005043004001834157
281,1,0.000548337346770535
281,2,0.0005594532268892888
281,3,0.0005599184717557063
281,4,0.0005544125223805053
282,1,0.0005769247116864114
282,2,0.0005979719267819215
282,3,0.0005984024950752425
282,4,0.0005773629832368168
283,1,0.0006153690759848592
283,2,0.000662180357747717
283,3,0.0006475784104689347
283,4,0.0006157669620917892
284,1,0.0006636257059184467
284,2,0.0006738985972087092
284,3,0.0006742449426279435
284,4,0.0006671189524336415
285,1,0.0006907259822429354
285,2,0.0007107708534807111
285,3,0.0007110730862383494
285,4,0.0006910384985946513
286,1,0.0007271264103273066
286,2,0.000769953190145586
286,3,0.0007547052040382503
286,4,0.0007273933723063696
287,1,0.0007708885545910796
287,2,0.0007811193309497744
287,3,0.0007813341575710989
287,4,0.0007730563489773487
288,1,0.0007962346378446264
288,2,0.0008142005721819786
288,3,0.0008143753826231237
288,4,0.0007964193926169723
289,1,0.0008285659838616344
289,2,0.0008680016265919867
289,3,0.0008495030671152165
289,4,0.0008287078780423962
290,1,0.000868634628313926
290,2,0.0008753946952861145
290,3,0.0008754913133803964
290,4,0.0008712969602639655
291,1,0.000888078335985277
291,2,0.0009032479797369884
291,3,0.0009033147594926061
291,4,0.0008881527229605711
292,1,0.0009150432684335361
292,2,0.0009466669509048526
292,3,0.0009292651480064249
292,4,0.0009150829810393499
293,1,0.0009471086364459614
293,2,0.0009531784905437226
293,3,0.0009531859103331373
293,4,0.000940145511394395
294,1,0.0009631231496566968
294,2,0.0009752523269235689
294,3,0.0009752411261669865
294,4,0.0009631166267088469
295,1,0.0009843534684869152
295,2,0.000995520682248548
295,3,0.0009954873559867986
295,4,0.000984323753595966
296,1,0.0010104187993907683
296,2,0.0010138107261810179
296,3,0.001013762581905894
296,4,0.0010036819619046369
297,1,0.0010211642092111195
297,2,0.0010303721968762535
297,3,0.0010303147413895095
297,4,0.0010211089790597557
298,1,0.0010369983063628191
298,2,0.0010453870061567525
298,3,0.0010453182083111578
298,4,0.0010369310498562602
299,1,0.001054779271174472
299,2,0.0010588027973076823
299,3,0.0010587285461463756
299,4,0.0010512184659280843
300,1,0.001064053091189945
300,2,0.0010708917775695075
300,3,0.0010708150763058919
300,4,0.0010639771295257413
301,1,0.0010756197944828479
301,2,0.0010818709223733203
301,3,0.0010817895079225372
301,4,0.0010755387372301333
302,1,0.00108797875879081
302,2,0.0010917345771653561
302,3,0.0010916528620431721
302,4,0.0010860227231981375
303,1,0.0010955466565076512
303,2,0.0011007574271127132
303,3,0.0011006765948582005
303,4,0.0010954657931986367
304,1,0.0011042834475050083
304,2,0.001109191180913898
304,3,0.001109109485504395
304,4,0.001104201554501516
305,1,0.001115316762139646
305,2,0.0011172218231916499
305,3,0.0011171393513981277
305,4,0.0011124375483379243
306,1,0.0011204324513577144
306,2,0.0011250197228046322
306,3,0.0011249370844454301
306,4,0.0011203493565510887
307,1,0.0011281982974714192
307,2,0.0011327961583626805
307,3,0.0011327127718174996
307,4,0.0011281143431012258
308,1,0.0011360466305083956
308,2,0.0011416993690561903
308,3,0.0011407101462349207
308,4,0.0011359607310881172
309,1,0.001144194455671098
309,2,0.0011491559154179708
309,3,0.0011490695299042832
309,4,0.0011441072281759316
310,1,0.0011528027846507713
310,2,0.001158176358919263
310,3,0.0011580874353896615
310,4,0.001152712850820535
311,1,0.0011622029530548566
311,2,0.0011760197924986452
311,3,0.0011680550891119271
311,4,0.001162108979445412
312,1,0.001175952483027126
312,2,0.0011792093246337384
312,3,0.0011791147126870391
312,4,0.001175150339981877
313,1,0.0011842605500296964
313,2,0.0011917067841550133
313,3,0.0011916101701361875
313,4,0.0011841620566647797
314,1,0.0011974687477036095
314,2,0.0012059449191427357
314,3,0.0012058468993740932
314,4,0.0011973682810714201
315,1,0.0012243870278779035
315,2,0.0012241480266389501
315,3,0.0012224155701856974
315,4,0.0012123673895037947
316,1,0.0012293744514293582
316,2,0.0012402919097474897
316,3,0.0012402008034927755
316,4,0.001229279782084974
317,1,0.0012488229900757676
317,2,0.0012613410532334043
317,3,0.0012612584018904139
317,4,0.0012487357226326214
318,1,0.0012954442678765484
318,2,0.0012951171218898894
318,3,0.00129203998503561
318,4,0.0012709557385674462
319,1,0.0012960930772737663
319,2,0.0013121817802843306
319,3,0.0013121359613792836
319,4,0.0012960404345074565
320,1,0.001324743606130678
320,2,0.0013430668285951883
320,3,0.0013430519011866985
320,4,0.0013247203004898846
321,1,4.5701478735293536e-05
321,2,4.0520914362050523e-05
321,3,4.050450566875839e-05
321,4,4.56907889634384e-05
322,1,3.6984961078493024e-05
322,2,3.256598350871438e-05
322,3,3.2625784289885864e-05
322,4,3.694922572345361e-05
323,1,3.256215847895482e-05
323,2,3.254725640874252e-05
323,3,3.2599848862264826e-05
323,4,3.26207853051674e-05
324,1,3.253467160959797e-05
324,2,2.4407286100051194e-05
324,3,2.5308671154287385e-05
324,4,2.8496619484616517e-05
325,1,2.2281829067178573e-05
325,2,1.4448229044423798e-05
325,3,1.4356512799417498e-05
325,4,2.3033515192681805e-05
326,1,1.254513269517521e-05
326,2,1.022432330961175e-05
326,3,1.012316154259187e-05
326,4,1.2444304164568235e-05
327,1,8.651551262461823e-06
327,2,6.791047942658804e-06
327,3,6.684191971382633e-06
327,4,8.54365810275926e-06
328,1,5.527805751255909e-06
328,2,4.458947509802367e-06
328,3,5.073812977938896e-06
328,4,6.1870819552438e-06
329,1,3.3248478645485647e-06
329,2,2.135433097698618e-06
329,3,2.0380492990702013e-06
329,4,3.647240420275882e-06
330,1,1.6842286392521928e-06
330,2,1.4919272484512503e-06
330,3,1.5027075757336481e-06
330,4,1.5840458225989213e-06
331,1,1.4448564043784988e-06
331,2,1.3011529856720988e-06
331,3,1.3126438143992992e-06
331,4,1.4577350587341473e-06
332,1,1.1781019827650325e-06
332,2,1.0790357489058082e-06
332,3,1.082741679516206e-06
332,4,1.1857066032985415e-06
333,1,1.052870756494648e-06
333,2,1.363311205269039e-06
333,3,1.4017503337680135e-06
333,4,1.06205322098074e-06
334,1,2.149703684186477e-06
334,2,4.12720813121119e-06
334,3,4.185197326049925e-06
334,4,2.1986764254748528e-06
335,1,5.5921486045945594e-06
335,2,6.669284037956656e-06
335,3,6.7109593991528975e-06
335,4,5.647049427568662e-06
336,1,6.91151537190685e-06
336,2,8.439437058780116e-06
336,3,8.447972138185844e-06
336,4,6.929159985537324e-06
337,1,9.934386426614044e-06
337,2,1.395025311842324e-05
337,3,1.430807959115036e-05
337,4,9.957093213400326e-06
338,1,1.7246858677719736e-05
338,2,1.9910876850906934e-05
338,3,2.0452252112082465e-05
338,4,1.7792157950964864e-05
339,1,2.0926681288384373e-05
339,2,2.3865908054110023e-05
339,3,2.398161526586934e-05
339,4,2.0966892748790104e-05
340,1,2.668534904628581e-05
340,2,3.1557939327261227e-05
340,3,3.2063588889328504e-05
340,4,2.682057606997481e-05
341,1,3.728085203430558e-05
341,2,4.3256638467625456e-05
341,3,4.536585538495049e-05
341,4,3.881125176619744e-05
342,1,4.767682427402727e-05
342,2,4.9742368342088024e-05
342,3,4.9996340156603304e-05
342,4,4.738150676353301e-05
343,1,5.4294657091606874e-05
343,2,6.114852391695044e-05
343,3,6.145365159777832e-05
343,4,5.457138051788382e-05
344,1,6.824687528125828e-05
344,2,7.795349544444921e-05
344,3,8.025874861521838e-05
344,4,6.834939960391062e-05
345,1,8.72230295269442e-05
345,2,8.875398049907358e-05
345,3,8.916553259292697e-05
345,4,8.530063658419393e-05
346,1,9.549763802000401e-05
346,2,0.0001051466822499771
346,3,0.00010561164903477161
346,4,9.593159508757248e-05
347,1,0.00011271416363960547
347,2,0.0001289782848480077
347,3,0.00013090537790735724
347,4,0.00011319983018405889
348,1,0.00014766706308663385
348,2,0.0001483099531951181
348,3,0.00014831896014262137
348,4,0.00014193042738994051
349,1,0.00015282144537552103
349,2,0.0001655681672089865
349,3,0.00016618012623681274
349,4,0.00015340363349945632
350,1,0.00017579843359039987
350,2,0.00018960551844603163
350,3,0.0001915812910403392
350,4,0.00017642341171255463
351,1,0.00020313337269101415
351,2,0.00022888694199348872
351,3,0.00022473528005049538
351,4,0.00020951826402268063
352,1,0.00022949386293906135
352,2,0.00024358795062683539
352,3,0.00024430571696995216
352,4,0.00023201928942775713
353,1,0.0002565550621634355
353,2,0.0002734124285972773
353,3,0.0002741509973746996
353,4,0.00025727326343303946
354,1,0.00028865697403943064
354,2,0.0003231534625438907
354,3,0.00031390090582657156
354,4,0.00029081498334819646
355,1,0.0003243441984849122
355,2,0.00033832252841226707
355,3,0.00033907963544068255
355,4,0.00032260551132337124
356,1,0.00035371873958011
356,2,0.0003740735034437842
356,3,0.000373892406221723
356,4,0.00035446422580380027
357,1,0.000396576495373126
357,2,0.00042453872898952567
357,3,0.0004262089526322676
357,4,0.00039101256734086574
358,1,0.0004425241673743072
358,2,0.00044643604279680194
358,3,0.00044715293486621567
358,4,0.00044019889291465594
359,1,0.00046346682472846537
359,2,0.0004844062835467769
359,3,0.0004850949772852693
359,4,0.00046415713701127584
360,1,0.0005017489563087382
360,2,0.0005366602578474459
360,3,0.0005324169693819684
360,4,0.000502405337497891
361,1,0.0005514252547407434
361,2,0.0005617957026976951
361,3,0.0005624056181411655
361,4,0.0005483454553581238
362,1,0.0005794156373265966
362,2,0.0006006757962667082
362,3,0.0006012344140233223
362,4,0.0005799838943678623
363,1,0.000618199583734992
363,2,0.0006478681540944671
363,3,0.0006410379157929867
363,4,0.0006187169942353548
364,1,0.0006630969439708751
364,2,0.0006771853573012724
364,3,0.0006776342870802705
364,4,0.0006721682427105365
365,1,0.000694075568430432
365,2,0.0007142460746127432
365,3,0.0007146353837174733
365,4,0.0006944779042858324
366,1,0.000730679980255493
366,2,0.0007550171074663383
366,3,0.0007779984177648053
366,4,0.0007310275987988372
367,1,0.0007745512459916906
367,2,0.000784986517750952
367,3,0.000785264770737848
367,4,0.0007769104469681546
368,1,0.0008001395466204335
368,2,0.0008181667397840986
368,3,0.0008183893939182213
368,4,0.0008003747369065907
369,1,0.000832551114354617
369,2,0.0008525822557517867
369,3,0.0008726290125686826
369,4,0.00083273662394039
370,1,0.0008667679088684335
370,2,0.0008794252620589341
370,3,0.0008795506764023672
370,4,0.0008725780578549261
371,1,0.0008921062318915643
371,2,0.0009072430045189578
371,3,0.000907323245834294
371,4,0.0008921957763125005
372,1,0.0009189628041852845
372,2,0.0009329700219371567
372,3,0.0009330137284631819
372,4,0.0009190145962755523
373,1,0.0009437935639965124
373,2,0.0009569160952561481
373,3,0.0009569268741497036
373,4,0.0009438113410163786
374,1,0.0009668528231648805
374,2,0.0009788604809550174
374,3,0.000978842678640623
374,4,0.0009668407044295142
375,1,0.0009878457765993445
375,2,0.0009987753913361837
375,3,0.0009987323378272718
375,4,0.000987807118197472
376,1,0.0010068984964578648
376,2,0.001016923663565851
376,3,0.0010168610650031341
376,4,0.0010068393538334801
377,1,0.0010242291936551878
377,2,0.001033281006951636
377,3,0.0010332055123810954
377,4,0.001024156328872352
378,1,0.0010397801215947353
378,2,0.0010479120554302578
378,3,0.0010478255067873084
378,4,0.001039695405409969
379,1,0.0010537154315014177
379,2,0.001061126607696447
379,3,0.0010610314468563896
379,4,0.0010574517634485434
380,1,0.0010663034353122938
380,2,0.0010729588278193607
380,3,0.0010728602372480002
380,4,0.0010662056413026126
381,1,0.0010775439562072794
381,2,0.001083526960439496
381,3,0.0010834255452929914
381,4,0.0010774429161049123
382,1,0.0010876439793559305
382,2,0.001093158588276007
382,3,0.001093054500613413
382,4,0.0010875399697139554
383,1,0.0010968905830430146
383,2,0.001101938990710803
383,3,0.0011018362096503562
383,4,0.0010967876869967196
384,1,0.001105340136117844
384,2,0.0011100315110501044
384,3,0.0011099299380543711
384,4,0.0011052382869526345
385,1,0.001113218674609651
385,2,0.0011177279690332425
385,3,0.0011176253544128516
385,4,0.0011131156139919873
386,1,0.0011207992833291598
386,2,0.001125188368244592
386,3,0.0011250850651045774
386,4,0.0011206953720700422
387,1,0.0011282175900734575
387,2,0.0011326133779098577
387,3,0.0011325092027922722
387,4,0.001128112666284196
388,1,0.001135692710844567
388,2,0.0011402038348621148
388,3,0.0011400982653109093
388,4,0.0011355862378216786
389,1,0.0011434371157777758
389,2,0.0011482252126306688
389,3,0.0011481168650934604
389,4,0.0011433276784002888
390,1,0.0011517064125435006
390,2,0.0011568631074174193
390,3,0.0011567521989481716
390,4,0.0011515942026058025
391,1,0.0011606688020789084
391,2,0.0011663047428896328
391,3,0.0011661912458078329
391,4,0.001160553743222776
392,1,0.0011705851857313264
392,2,0.0011770011871390924
392,3,0.0011768824857280255
392,4,0.0011704645374231507
393,1,0.0011818578037996804
393,2,0.0011890384169182507
393,3,0.0011889178746280192
393,4,0.0011817348472204687
394,1,0.0011945194082798416
394,2,0.0012026113543066536
394,3,0.001202490543738305
394,4,0.0011943955743216473
395,1,0.0012088977828370617
395,2,0.0012182477948675136
395,3,0.0012184583584255871
395,4,0.0012087733685418726
396,1,0.001225458750831812
396,2,0.001236072155602464
396,3,0.0012359580438883048
396,4,0.0012253400711259772
397,1,0.0012442769412465099
397,2,0.0012563228242366397
397,3,0.001256220406204437
397,4,0.0012441687664432922
398,1,0.0012667088876933499
398,2,0.0012835015513199082
398,3,0.0012843285748229637
398,4,0.0012673005226474287
399,1,0.0012904087558405055
399,2,0.0013061901622796323
399,3,0.001306132355699639
399,4,0.0012903422919409832
400,1,0.0013184873370953917
400,2,0.0013364443824126393
400,3,0.0013364255832369954
400,4,0.0013184579280001692
401,1,4.5183468279633465e-05
401,2,4.0053509728240754e-05
401,3,4.0033084220461484e-05
401,4,4.517015965993963e-05
402,1,3.6560111023645886e-05
402,2,3.2642253067761974e-05
402,3,3.264801054790219e-05
402,4,3.651573937521364e-05
403,1,3.2637794075228565e-05
403,2,3.063947425113652e-05
403,3,3.015828878995091e-05
403,4,3.2653363248623266e-05
404,1,2.8369216074211602e-05
404,2,2.4415569583300578e-05
404,3,2.2301010270651065e-05
